0 87.84859 103.4631 103.3671 110.5458 117.9003 127.6457 132.7048 134.1229 50.14313 52.07098
87.84859 0 16.12531 16.79327 24.81691 32.61667 43.30321 48.30732 127.1233 128.052 128.127
103.4631 16.12531 0 2.6 9.531012 17.06605 27.78489 32.64966 128.021 141.9894 141.8371
103.3671 16.79327 2.6 0 8.071452 15.84961 26.56991 31.53982 125.5406 141.2054 140.9887
110.5458 24.81691 9.531012 8.071452 0 7.800606 18.50194 23.49049 124.5063 147.1314 146.7726
117.9003 32.61667 17.06605 15.84961 7.800606 0 10.73546 15.69235 124.8282 153.5423 153.073
127.6457 43.30321 27.78489 26.56991 18.50194 10.73546 0 5.09902 124.749 161.8054 161.1748
132.7048 48.30732 32.64966 31.53982 23.49049 15.69235 5.09902 0 126.4587 166.5443 165.8707
134.1229 127.1233 128.021 125.5406 124.5063 124.8282 124.749 126.4587 0 124.629 121.4426
50.14313 128.052 141.9894 141.2054 147.1314 153.5423 161.8054 166.5443 124.629 0 3.693504
52.07098 128.127 141.8371 140.9887 146.7726 153.073 161.1748 165.8707 121.4426 3.693504 0
