0 92.98742 83.83272 103.6754 114.7028 120.204 123.9843 45.18374 34.77903 42.38119 44.341 37.92282 52.35296 51.9692 142.1928 49.27256 55.73866 138.4831 161.7581 51.31231 53.64547 65.52518 79.60787 164.8343 170.7326 79.53605 118.0575 171.2019 173.8698 175.9316 119.4082 124.6516 127.2699 174.5988 132.2334 177.2351 179.69 158.376 171.7291 165.9467 164.2818
92.98742 0 9.161973 14.13705 25.61062 32.5591 37.0854 137.3867 127.4199 135.0684 137.2584 130.907 145.3379 144.7862 68.02416 140.3605 140.4052 72.39738 98.05868 134.0465 134.5288 145.3682 155.0723 108.0579 114.5465 147.5036 165.6927 121.8303 123.9202 136.7728 138.6775 135.4404 139.9762 142.7429 141.7393 148.1466 159.38 165.0662 164.7371 164.9422 177.2736
83.83272 9.161973 0 21.85942 33.61171 40.31104 44.74651 128.2312 118.2582 125.9067 128.0976 121.7539 136.1846 135.651 73.71839 131.3182 131.6658 76.76099 102.6589 125.3655 125.9365 136.895 146.901 111.8258 118.3474 139.7123 159.4855 124.8249 127.0276 138.7042 134.3726 131.8484 136.2996 143.8827 138.4017 149.0454 159.4454 162.399 163.445 163.0376 174.1676
103.6754 14.13705 21.85942 0 11.75304 18.52505 23.01961 148.5808 138.3882 146.0199 148.0059 141.4309 155.831 154.9843 54.34566 149.758 148.3042 59.66492 84.97703 141.7452 141.8986 152.2757 160.989 95.60448 102.0365 152.4004 166.8669 110.0182 111.992 125.9682 136.4941 132.0945 136.731 132.7873 137.9324 138.4442 150.6316 160.0628 157.7448 158.8117 172.8836
114.7028 25.61062 33.61171 11.75304 0 7.05872 11.59894 159.738 149.4664 157.0817 158.9799 152.3177 166.6843 165.7053 44.99232 160.1052 157.8712 52.10416 76.48854 151.2214 151.1908 161.2692 169.3608 88.02872 94.3291 160.1641 172.0033 103.2372 105.0409 120.3581 139.2078 133.8739 138.5586 128.126 139.2695 134.0321 147.181 160.1961 156.0292 157.914 173.4968
120.204 32.5591 40.31104 18.52505 7.05872 0 4.545125 165.3324 154.9829 162.575 164.3802 157.6356 171.9571 170.8501 38.48025 164.9128 162.0284 46.42445 70.21436 155.3164 155.1418 164.9739 172.5872 82.13043 88.35142 162.9677 173.0049 97.66825 99.38587 115.3161 138.7736 132.8925 137.5897 123.5459 138.0049 129.5656 143.1878 158.1643 152.9587 155.2977 171.7136
123.9843 37.0854 44.74651 23.01961 11.59894 4.545125 0 169.1449 158.7553 166.3317 168.0841 161.2955 175.5862 174.4068 34.53553 168.2783 165.0169 43.17407 66.40239 158.2727 158.0134 167.6932 175.0155 78.60184 84.75269 165.1473 174.0627 94.37161 96.02213 112.3891 138.9541 132.7262 137.4248 120.9427 137.646 127.0369 140.9784 157.2747 151.3753 154.0195 170.9764
45.18374 137.3867 128.2312 148.5808 159.738 165.3324 169.1449 0 10.68878 4.609772 7.158911 12.37942 13.6565 17.23615 186.7965 26.90369 45.9024 182.3897 204.7815 47.46841 51.27621 58.69412 73.28177 206.6622 212.2758 81.20913 126.5625 211.4048 214.0964 213.6382 142.9589 151.0008 152.4871 210.495 158.108 212.2351 211.9521 182.5919 200.0574 192.5201 185.301
34.77903 127.4199 118.2582 138.3882 149.4664 154.9829 158.7553 10.68878 0 7.648529 10.29563 7.28011 19.13766 20.57399 176.1298 25.40553 42.29776 171.701 194.1224 42.36154 46.09772 55.11125 70.17868 196.0867 201.7269 76.43832 121.1207 200.9882 203.6787 203.5206 134.8073 142.4254 144.107 200.6171 149.6449 202.4863 202.6131 174.5135 191.3275 184.0659 177.8091
42.38119 135.0684 125.9067 146.0199 157.0817 162.575 166.3317 4.609772 7.648529 0 3.807887 7.778175 12.37942 14.94135 183.4072 23.1148 41.77954 178.7967 200.9973 43.08132 46.88816 54.61914 69.34777 202.703 208.2789 76.93709 122.2043 207.271 209.9631 209.32 138.3492 146.3984 147.879 206.0843 153.5016 207.7859 207.4171 177.9831 195.4607 187.9129 180.7146
