0 82.7689 40.21138 20.14714 33.38374 124.4444 77.27083 76.39732 134.1538 135.4026 135.0875 137.7957 165.6746 180.1753 185.4218 152.7191 166.4375 181.827 188.5307
82.7689 0 114.8551 62.65629 50.23814 46.47747 150.2053 148.2996 165.3806 62.42956 68.26243 71.02618 101.2629 126.9757 139.1256 143.9881 159.3547 169.1687 162.1145
40.21138 114.8551 0 56.82781 70.2705 150.4596 37.30399 36.24655 105.8237 157.7597 154.2985 156.73 181.2188 188.8297 190.1876 142.0156 153.5645 170.3599 183.2167
20.14714 62.65629 56.82781 0 13.62514 105.0658 94.05996 92.79423 138.8707 116.8413 117.4655 120.2285 148.9036 165.7221 172.4413 147.3925 161.8737 176.2592 179.8996
33.38374 50.23814 70.2705 13.62514 0 94.23724 107.4133 106.066 147.1748 107.1868 109.0183 111.8258 141.2199 160.2784 168.3006 149.4676 164.3465 177.922 179.2828
124.4444 46.47747 150.4596 105.0658 94.23724 0 182.4462 180.0821 174.5803 18.55393 29.74293 31.77047 59.37938 90.06037 105.4693 133.3977 147.7222 153.1535 138.5524
77.27083 150.2053 37.30399 94.05996 107.4133 182.4462 0 3.100179 93.99844 187.5907 182.374 184.5687 206.2262 208.7357 207.0608 147.6955 156.3907 173.7149 191.8215
76.39732 148.2996 36.24655 92.79423 106.066 180.0821 3.100179 0 91.33122 185.0432 179.7137 181.8928 203.3951 205.7356 204.0029 144.6139 153.3485 170.6713 188.7268
134.1538 165.3806 105.8237 138.8707 147.1748 174.5803 93.99844 91.33122 0 170.0485 159.2807 160.2518 169.0945 156.4975 147.3059 72.6369 74.3152 90.48892 115.9309
135.4026 62.42956 157.7597 116.8413 107.1868 18.55393 187.5907 185.0432 170.0485 0 13.41641 14.56022 40.84159 71.8279 87.74133 122.3756 136.0004 139.8462 123.0947
135.0875 68.26243 154.2985 117.4655 109.0183 29.74293 182.374 179.7137 159.2807 13.41641 0 2.828427 33.07163 60.81546 75.76666 109.3657 122.8174 126.4521 109.8149
137.7957 71.02618 156.73 120.2285 111.8258 31.77047 184.5687 181.8928 160.2518 14.56022 2.828427 0 30.27289 58.47123 73.70798 109.2315 122.4967 125.7516 108.5556
165.6746 101.2629 181.2188 148.9036 141.2199 59.37938 206.2262 203.3951 169.0945 40.84159 33.07163 30.27289 0 34.00422 52.05442 107.8153 118.575 117.5939 94.77338
180.1753 126.9757 188.8297 165.7221 160.2784 90.06037 208.7357 205.7356 156.4975 71.8279 60.81546 58.47123 34.00422 0 18.55454 87.7729 95.36038 90.64903 64.40014
185.4218 139.1256 190.1876 172.4413 168.3006 105.4693 207.0608 204.0029 147.3059 87.74133 75.76666 73.70798 52.05442 18.55454 0 76.00833 81.40263 74.61244 46.87519
152.7191 143.9881 142.0156 147.3925 149.4676 133.3977 147.6955 144.6139 72.6369 122.3756 109.3657 109.2315 107.8153 87.7729 76.00833 0 15.39915 29.10963 44.90174
166.4375 159.3547 153.5645 161.8737 164.3465 147.7222 156.3907 153.3485 74.3152 136.0004 122.8174 122.4967 118.575 95.36038 81.40263 15.39915 0 17.32779 42.25427
181.827 169.1687 170.3599 176.2592 177.922 153.1535 173.7149 170.6713 90.48892 139.8462 126.4521 125.7516 117.5939 90.64903 74.61244 29.10963 17.32779 0 29.9647
188.5307 162.1145 183.2167 179.8996 179.2828 138.5524 191.8215 188.7268 115.9309 123.0947 109.8149 108.5556 94.77338 64.40014 46.87519 44.90174 42.25427 29.9647 0
