0 116.0824 144.5204 149.6253 143.4921 147.9607 155.1531 148.0856 104.8113 148.4488 151.382 112.4079 125.0256 130.4782 131.5938 137.6218 138.8024 145.3607 161.2044
116.0824 0 30.06829 36.40719 32.75433 37.35634 85.95279 62.67096 179.3645 66.43542 69.99826 179.0874 179.3264 122.8132 177.8717 177.2794 181.0005 138.1554 172.3809
144.5204 30.06829 0 6.946222 9.219544 11.25747 75.29628 49.41356 198.1905 54.06154 56.95261 196.3145 193.9019 127.7725 190.7587 188.6929 192.7541 141.2092 177.1533
149.6253 36.40719 6.946222 0 7.6844 6.36356 71.32437 45.46702 200.1615 50.17669 52.81714 197.8661 194.7801 126.6919 191.2262 188.8069 192.9371 139.5998 175.7517
143.4921 32.75433 9.219544 7.6844 0 4.686063 66.08121 40.20572 192.5124 44.84696 47.75982 190.1858 187.1131 119.4738 183.6042 181.2457 185.3628 132.6207 168.6828
147.9607 37.35634 11.25747 6.36356 4.686063 0 65.01544 39.13934 195.547 43.84464 46.52605 192.9865 189.5203 120.6576 185.7622 183.1829 187.3415 133.4185 169.6104
155.1531 85.95279 75.29628 71.32437 66.08121 65.01544 0 25.90174 163.7703 21.23479 18.53512 157.5181 148.403 69.19491 141.4844 136.2682 140.7504 77.04056 112.8912
148.0856 62.67096 49.41356 45.46702 40.20572 39.13934 25.90174 0 173.4334 4.716991 7.648529 168.7947 162.2156 86.99713 156.7323 152.7432 157.1126 97.7663 134.1341
104.8113 179.3645 198.1905 200.1615 192.5124 195.547 163.7703 173.4334 0 170.8757 171.9012 12.54214 31.99993 100.4503 43.66796 53.46743 51.47088 104.3612 93.89645
148.4488 66.43542 54.06154 50.17669 44.84696 43.84464 21.23479 4.716991 170.8757 0 3.640055 165.9723 158.9907 83.0557 153.2849 149.1115 153.5023 93.49332 129.8405
151.382 69.99826 56.95261 52.81714 47.75982 46.52605 18.53512 7.648529 171.9012 3.640055 0 166.7578 159.3767 82.63776 153.4291 149.0403 153.4548 92.53243 128.8135
112.4079 179.0874 196.3145 197.8661 190.1858 192.9865 157.5181 168.7947 12.54214 165.9723 166.7578 0 19.46932 92.12723 31.21245 41.0673 38.95355 94.58159 81.93288
125.0256 179.3264 193.9019 194.7801 187.1131 189.5203 148.403 162.2156 31.99993 158.9907 159.3767 19.46932 0 80.44948 11.92508 21.84979 19.49007 80.12445 63.39637
130.4782 122.8132 127.7725 126.6919 119.4738 120.6576 69.19491 86.99713 100.4503 83.0557 82.63776 92.12723 80.44948 0 72.63952 67.08204 71.57067 16.77051 49.73368
131.5938 177.8717 190.7587 191.2262 183.6042 185.7622 141.4844 156.7323 43.66796 153.2849 153.4291 31.21245 11.92508 72.63952 0 9.924717 8.084622 70.52836 51.60047
137.6218 177.2794 188.6929 188.8069 181.2457 183.1829 136.2682 152.7432 53.46743 149.1115 149.0403 41.0673 21.84979 67.08204 9.924717 0 4.512329 63.16051 41.84212
138.8024 181.0005 192.7541 192.9371 185.3628 187.3415 140.7504 157.1126 51.47088 153.5023 153.4548 38.95355 19.49007 71.57067 8.084622 4.512329 0 67.62848 45.31353
145.3607 138.1554 141.2092 139.5998 132.6207 133.4185 77.04056 97.7663 104.3612 93.49332 92.53243 94.58159 80.12445 16.77051 70.52836 63.16051 67.62848 0 36.37779
161.2044 172.3809 177.1533 175.7517 168.6828 169.6104 112.8912 134.1341 93.89645 129.8405 128.8135 81.93288 63.39637 49.73368 51.60047 41.84212 45.31353 36.37779 0
