0 11.91678 122.5988 26.86634 31.14643 45.72978 93.89028 139.5077 133.904 159.0575 111.5605 117.6441 132.0756 138.272 144.7231 149.4717 149.8247 165.1378 164.7155
11.91678 0 132.7328 14.9524 19.22967 34.16536 102.5322 148.1236 142.2776 163.1985 102.1385 108.7465 124.3194 131.2318 137.9487 147.9313 143.2211 162.3877 160.7068
122.5988 132.7328 0 145.6232 149.618 158.1784 37.34651 32.49652 33.13526 98.99941 193.0553 193.2528 194.3541 192.7014 195.183 150.8906 197.5072 172.9467 184.5754
26.86634 14.9524 145.6232 0 4.301163 20.04476 113.9488 159.2589 153.1635 169.0467 90.83717 98.15894 115.2285 123.0795 130.1075 146.9068 135.573 159.6939 156.3905
31.14643 19.22967 149.618 4.301163 0 16.56268 117.6611 162.8757 156.7284 171.3794 88.17913 95.7429 113.2937 121.4416 128.5575 147.4059 134.0755 159.6846 155.9011
45.72978 34.16536 158.1784 20.04476 16.56268 0 124.3272 168.6077 162.1612 170.2552 72.12246 80.02789 98.4108 107.1688 114.4585 139.18 120.0788 149.7054 144.4766
93.89028 102.5322 37.34651 113.9488 117.6611 124.3272 0 45.63328 40.08026 84.86253 155.718 155.9288 157.4912 156.3352 159.1922 120.6401 161.8237 142.4783 152.306
139.5077 148.1236 32.49652 159.2589 162.8757 168.6077 45.63328 0 7.033649 70.54927 191.4938 190.0272 187.4296 183.8266 185.0992 132.246 186.5483 153.9333 167.6029
133.904 142.2776 33.13526 153.1635 156.7284 162.1612 40.08026 7.033649 0 66.89249 184.4617 182.9971 180.475 176.952 178.292 126.2279 179.7982 148.0146 161.4147
159.0575 163.1985 98.99941 169.0467 171.3794 170.2552 84.86253 70.54927 66.89249 0 164.5327 159.6447 149.4364 142.0659 140.7117 75.30221 140.2423 94.1469 110.7471
111.5605 102.1385 193.0553 90.83717 88.17913 72.12246 155.718 191.4938 184.4617 164.5327 0 9.877203 31.92035 43.57015 51.02294 104.8118 56.64472 104.883 92.70927
117.6441 108.7465 193.2528 98.15894 95.7429 80.02789 155.9288 190.0272 182.9971 159.6447 9.877203 0 22.05256 33.7782 41.18969 97.30148 46.79026 96.1565 83.4274
132.0756 124.3194 194.3541 115.2285 113.2937 98.4108 157.4912 187.4296 180.475 149.4364 31.92035 22.05256 0 12.02 19.2025 81.4568 24.74794 77.00295 62.84287
138.272 131.2318 192.7014 123.0795 121.4416 107.1688 156.3352 183.8266 176.952 142.0659 43.57015 33.7782 12.02 0 7.594004 71.73485 13.34687 65.65951 50.98972
144.7231 137.9487 195.183 130.1075 128.5575 114.4585 159.1922 185.0992 178.292 140.7117 51.02294 41.18969 19.2025 7.594004 0 68.6093 5.757086 60.5413 44.9604
149.4717 147.9313 150.8906 146.9068 147.4059 139.18 120.6401 132.246 126.2279 75.30221 104.8118 97.30148 81.4568 71.73485 68.6093 0 67.00187 22.05693 35.98158
149.8247 143.2211 197.5072 135.573 134.0755 120.0788 161.8237 186.5483 179.7982 140.2423 56.64472 46.79026 24.74794 13.34687 5.757086 67.00187 0 57.27307 40.95396
165.1378 162.3877 172.9467 159.6939 159.6846 149.7054 142.4783 153.9333 148.0146 94.1469 104.883 96.1565 77.00295 65.65951 60.5413 22.05693 57.27307 0 18.01034
164.7155 160.7068 184.5754 156.3905 155.9011 144.4766 152.306 167.6029 161.4147 110.7471 92.70927 83.4274 62.84287 50.98972 44.9604 35.98158 40.95396 18.01034 0
