0 7.951383 16.57042 102.5029 133.2816 138.7928 138.7942 155.2064 143.3055 146.7886 123.2387 136.7463 140.3136 143.6641 149.3422 149.7582 167.1991
7.951383 0 8.816112 109.1787 139.545 144.9155 144.5262 157.6969 147.3191 150.6842 117.4701 131.6713 139.4929 139.1766 144.9684 148.9161 165.0264
16.57042 8.816112 0 115.1147 144.828 149.9939 149.0806 158.2531 149.7039 152.9166 109.703 124.4644 136.4481 132.4794 138.3643 145.818 160.5094
102.5029 109.1787 115.1147 0 32.40756 38.79137 42.78954 99.41387 69.68528 73.90959 177.9873 180.4331 131.6688 178.7755 181.9617 138.6929 168.7783
133.2816 139.545 144.828 32.40756 0 6.709556 15.11445 87.0689 53.63508 57.24509 194.7737 194.0733 133.7707 190.1023 192.3642 139.0996 170.5845
138.7928 144.9155 149.9939 38.79137 6.709556 0 10.45994 83.65676 50.07148 53.42747 196.6953 195.3093 132.8886 190.8551 192.9124 137.8311 169.4301
138.7942 144.5262 149.0806 42.78954 15.11445 10.45994 0 73.21565 39.62896 42.96753 190.0552 187.8481 123.5469 182.877 184.7244 128.2145 159.8565
155.2064 157.6969 158.2531 99.41387 87.0689 83.65676 73.21565 0 33.58671 30.45361 151.343 142.0638 64.14078 132.6913 132.4623 64.81799 95.0568
143.3055 147.3191 149.7039 69.68528 53.63508 50.07148 39.62896 33.58671 0 4.249183 166.2175 160.5395 88.85332 153.4096 154.3158 92.09559 123.6084
146.7886 150.6842 152.9166 73.90959 57.24509 53.42747 42.96753 30.45361 4.249183 0 166.8896 160.703 87.82437 153.2293 153.9646 90.66188 122.0379
123.2387 117.4701 109.703 177.9873 194.7737 196.6953 190.0552 151.343 166.2175 166.8896 0 20.55143 92.09595 34.73111 40.56267 97.07229 87.63624
136.7463 131.6713 124.4644 180.4331 194.0733 195.3093 187.8481 142.0638 160.5395 160.703 20.55143 0 79.72211 14.64392 20.13433 83.17859 69.35948
140.3136 139.4929 136.4481 131.6688 133.7707 132.8886 123.5469 64.14078 88.85332 87.82437 92.09595 79.72211 0 69.10436 68.46195 9.445472 37.20357
143.6641 139.1766 132.4794 178.7755 190.1023 190.8551 182.877 132.6913 153.4096 153.2293 34.73111 14.64392 69.10436 0 6.2514 71.43946 55.11747
149.3422 144.9684 138.3643 181.9617 192.3642 192.9124 184.7244 132.4623 154.3158 153.9646 40.56267 20.13433 68.46195 6.2514 0 69.98003 51.241
149.7582 148.9161 145.818 138.6929 139.0996 137.8311 128.2145 64.81799 92.09559 90.66188 97.07229 83.17859 9.445472 71.43946 69.98003 0 31.66051
167.1991 165.0264 160.5094 168.7783 170.5845 169.4301 159.8565 95.0568 123.6084 122.0379 87.63624 69.35948 37.20357 55.11747 51.241 31.66051 0
