0 102.6706 93.70837 117.2497 130.7881 130.5315 50.68305 48.0132 140.3058 52.18799 48.11638 57.47561 160.1254 50.09048 77.48618 169.5875 81.11228 83.29953 91.86124 170.0824 106.0684 172.8155 110.2469 123.5259 127.2569 173.1461 130.5696 175.9587 173.7441 135.0486 177.6159 137.7514 155.4879 169.7896 164.4739 164.2513
102.6706 0 10.15357 17.53703 37.34003 38.52633 152.9031 148.8546 60.05267 151.5329 145.3254 152.3604 87.72388 141.5844 162.2613 104.9114 154.6207 157.8924 166.981 113.4262 171.49 127.4854 161.3772 134.7243 136.5191 135.7755 139.7335 140.5126 141.972 175.6702 153.2828 197.2581 162.4199 160.0822 161.5897 175.2559
93.70837 10.15357 0 27.59808 46.9639 47.97971 144.1763 140.4233 68.46841 143.3447 137.3671 144.7216 95.82172 134.1739 155.76 112.4633 149.0737 152.2995 161.4748 120.2538 166.9775 133.3458 158.0529 134.6855 136.7333 140.9383 140.047 145.558 146.6559 173.6194 157.3898 193.662 163.4784 162.7981 163.6332 176.1319
117.2497 17.53703 27.59808 0 20.42385 21.96197 166.8123 162.221 45.11981 164.4371 157.838 164.258 72.94392 153.1342 172.0709 90.91212 162.805 166.1327 175.0074 100.6017 177.748 116.2025 165.6499 133.6194 134.9531 125.6217 137.9545 130.518 132.5882 177.6225 144.7946 201.7538 159.1117 153.9336 156.5881 172.1549
130.7881 37.34003 46.9639 20.42385 0 2.357023 178.9084 173.5938 26.14236 175.156 168.0929 173.6314 53.51454 162.1755 178.6675 71.973 167.4847 170.8388 179.3428 82.63608 179.8909 99.55604 165.5729 127.8431 128.6205 110.0005 131.3192 115.0005 117.6731 174.6643 130.6651 201.5266 150.4073 142.1785 146.0461 163.5177
130.5315 38.52633 47.97971 21.96197 2.357023 0 178.404 172.9972 23.98805 174.4744 167.3589 172.7865 51.50105 161.301 177.5096 69.8787 166.1423 169.4963 177.9588 80.42699 178.3084 97.26127 163.8176 125.7324 126.4792 107.6687 129.1608 112.6667 115.3265 172.698 128.3101 199.7412 148.1491 139.8365 143.7298 161.2586
50.68305 152.9031 144.1763 166.8123 178.9084 178.404 0 8.881519 185.3068 14.2589 20.61553 27.08322 201.9124 32.64966 52.93383 208.5296 67.99449 68.15424 73.06282 206.5006 92.05464 205.2226 106.2961 140.0558 143.934 202.6669 146.6168 204.494 201.0995 132.5809 201.6403 121.7808 168.3359 188.4791 180.7436 173.8251
48.0132 148.8546 140.4233 162.221 173.5938 172.9972 8.881519 0 179.0371 6.696825 11.7615 19.17103 194.9404 23.77945 45.38222 201.0995 59.5708 59.88977 65.23248 198.7573 83.99316 197.0826 97.67048 131.2419 135.1177 194.3086 137.7841 196.067 192.6061 123.9895 192.9788 114.1499 159.4554 179.6603 171.887 164.9575
140.3058 60.05267 68.46841 45.11981 26.14236 23.98805 185.3068 179.0371 0 179.6402 172.0572 176.2625 27.84038 164.5839 177.4419 45.93107 163.9698 167.2869 175.1431 56.53762 172.889 73.93175 156.0947 112.4594 112.5649 84.95266 114.8422 89.98886 93.07824 161.5538 106.576 191.2581 131.255 120.0647 125.0637 144.2497
52.18799 151.5329 143.3447 164.4371 175.156 174.4744 14.2589 6.696825 179.6402 0 8.134708 12.84169 194.7151 19.58576 38.89892 200.2672 53.76332 53.89569 58.90214 197.4682 77.82201 195.128 92.16795 127.5498 131.4084 191.9234 133.9769 193.529 189.9147 118.4166 189.8304 107.7321 155.1378 175.9037 167.8854 160.2685
48.11638 145.3254 137.3671 157.838 168.0929 167.3589 20.61553 11.7615 172.0572 8.134708 0 10.12426 186.8173 12.04159 35.5082 192.2219 48.23121 48.76474 54.69483 189.3581 73.05856 186.9963 86.053 119.8254 123.6932 183.8266 126.3111 185.4547 181.8681 112.3958 181.9015 103.6994 147.7857 168.2189 160.3317 153.2099
57.47561 152.3604 144.7216 164.258 173.6314 172.7865 27.08322 19.17103 176.2625 12.84169 10.12426 0 189.7686 11.69147 26.23268 194.234 41.09087 41.10738 46.08914 190.6595 64.98057 187.2224 79.67642 117.168 120.9901 183.3375 123.413 184.7015 180.858 105.8441 180.0885 94.98031 143.85 165.3221 156.9866 148.527
160.1254 87.72388 95.82172 72.94392 53.51454 51.50105 201.9124 194.9404 27.84038 194.7151 186.8173 189.7686 0 178.1251 187.3214 18.90784 171.8788 175.0766 182.0842 31.58021 176.8862 51.18254 157.725 108.286 107.4271 63.84061 108.9751 68.80162 72.98301 158.5878 87.32304 191.1188 120.6015 104.5993 111.5271 133.015
50.09048 141.5844 134.1739 153.1342 162.1755 161.301 32.64966 23.77945 164.5839 19.58576 12.04159 11.69147 178.1251 0 27.91134 182.7513 37.36643 38.32754 45.22975 179.3669 62.72377 176.3277 74.46681 107.9659 111.8258 172.7789 114.405 174.2827 170.5808 100.8306 170.307 93.9418 135.755 156.328 148.3619 141.1781
