0 37.24597 34.05691 9.067647 60.19644 92.12428 56.65907 69.97635 125.2847 127.2016 125.8741 87.84347 123.3389 128.047 135.4404 89.93779 112.6202 121.1002 116.3505 137.5203 131.8288 150.3901 141.0596 135.0231 143.7854 138.5821 169.8411 162.1026 151.9843 153.7284 145.8921 147.7236 150.5432 149.8566 138.9361 155.49 156.2122 146.3648 162.3339 162.8872 167.1059 174.2419
37.24597 0 70.022 44.66936 27.81409 58.76527 91.55907 103.6761 88.88905 92.80389 92.97287 118.0292 92.33373 97.02996 107.624 117.787 140.94 92.56059 142.8582 114.6767 156.4767 127.0692 119.3095 158.4013 121.6876 161.2897 151.124 139.268 170.5934 139.4161 135.4072 136.6864 138.378 138.4325 139.139 171.8961 173.274 147.0191 177.4114 150.4663 157.1932 177.2194
34.05691 70.022 0 25.52968 88.79036 119.4873 22.86032 36.78053 155.1997 154.575 151.7206 57.26161 147.4493 152.0173 156.2211 61.64427 82.85878 143.084 88.1147 153.7939 104.7602 166.5562 156.2097 109.0033 159.1234 113.053 181.1157 177.4081 129.7426 161.6828 150.8198 153.0468 156.7303 155.4149 134.5798 135.1479 135.2407 141.1434 142.9657 168.7283 170.4954 165.5545
9.067647 44.66936 25.52968 0 65.45779 97.0358 47.85191 61.00508 131.3918 132.2364 130.3031 78.79567 127.1029 131.7763 138.064 81.02623 103.6358 124.0839 107.4932 138.664 123.1152 151.5543 141.8654 126.4389 144.6622 130.0665 169.5914 163.0403 143.9689 152.4633 143.7569 145.7045 148.7732 147.9118 134.4227 147.792 148.4109 141.6882 154.82 161.077 164.656 168.892
60.19644 27.81409 88.79036 65.45779 0 31.99281 107.8333 117.9662 66.43815 67.00518 66.04361 127.9669 64.7021 69.4152 79.85525 125.5208 148.1408 64.76646 148.277 87.96364 159.7314 100.0858 92.91588 160.465 95.14215 162.675 125.4865 112.3315 168.2382 115.939 114.0823 115.0146 116.0432 116.5001 124.3625 167.728 169.5878 132.2463 172.0393 127.7303 135.6565 163.098
92.12428 58.76527 119.4873 97.0358 31.99281 0 137.2157 146.1751 38.42519 35.20567 34.21846 153.3533 34.44334 38.99311 52.72357 149.4665 171.1145 37.87287 169.8678 66.70629 179.2501 77.12469 72.5707 178.9264 74.12426 180.4722 106.1007 89.13686 182.3234 102.3246 105.05 105.249 104.8814 106.1317 125.4971 179.9669 182.2783 132.9731 182.8718 115.1669 125.1542 163.4944
56.65907 91.55907 22.86032 47.85191 107.8333 137.2157 0 14.33425 174.1034 171.8284 168.0442 36.99608 162.7571 167.168 169.3219 43.57624 62.50848 157.1655 68.92528 164.1314 86.11665 176.5711 165.7897 91.09336 168.7602 95.43571 187.7232 186.6815 114.2702 166.5351 153.9748 156.4001 160.5522 158.8592 132.0038 120.9775 120.5985 137.7447 129.3422 172.0363 172.1426 159.0824
69.97635 103.6761 36.78053 61.00508 117.9662 146.1751 14.33425 0 183.7137 180.2329 175.8114 23.69632 169.856 174.1293 174.8841 31.7468 48.72023 163.4768 55.69175 167.9183 73.01966 180.0454 169.0708 78.34999 172.0522 82.81548 188.9135 189.5985 102.6852 166.7874 153.2879 155.8109 160.2136 158.3007 128.0211 110.0774 109.4314 133.1709 118.6848 171.2634 170.3276 152.3945
125.2847 88.88905 155.1997 131.3918 66.43815 38.42519 174.1034 183.7137 0 19.41649 29.2455 191.6521 39.36863 40.54041 59.11356 187.88 209.5309 50.60632 208.1939 80.85002 217.2543 86.62956 87.03001 216.7072 87.31552 218.0856 117.8728 96.50907 218.7509 121.8107 128.9738 128.4718 126.7636 128.7099 156.2722 215.6747 218.1559 163.2299 217.9262 134.8499 146.4001 192.6746
127.2016 92.80389 154.575 132.2364 67.00518 35.20567 171.8284 180.2329 19.41649 0 10.22719 185.8618 20.93376 21.36879 39.78755 181.1644 201.9624 32.64966 199.81 61.87588 207.6174 67.24297 68.00408 206.526 68.15424 207.5537 98.4822 77.10383 206.4837 103.1103 111.1002 110.4355 108.4528 110.5271 140.4635 202.6669 205.3022 147.1278 204.3249 116.0883 127.8258 175.9416
125.8741 92.97287 151.7206 130.3031 66.04361 34.21846 168.0442 175.8114 29.2455 10.22719 0 180.2964 10.80022 11.29561 29.91313 175.1757 195.5152 22.57996 192.996 51.71036 200.2285 57.49137 57.86011 198.903 58.0833 199.7786 88.72654 67.72742 197.9939 92.89657 100.9174 100.2323 98.22839 100.3102 130.7718 193.8921 196.5835 137.3388 195.3241 105.8842 117.6031 165.962
