0 62.7001 87.43437 120.6689 110.0759 164.9422 126.5833 133.714 152.7898 164.817
62.7001 0 121.5936 171.8737 148.7671 227.4961 168.609 191.5508 195.059 217.0677
87.43437 121.5936 0 177.4371 27.5071 169.2528 48.08326 172.4966 73.92564 104.2184
120.6689 171.8737 177.4371 0 185.5356 103.036 190.5972 36.98696 208.8213 190.7362
110.0759 148.7671 27.5071 185.5356 0 161.1903 20.76393 175.0998 46.43964 79.43405
164.9422 227.4961 169.2528 103.036 161.1903 0 154.3938 66.60012 160.1402 122.9185
126.5833 168.609 48.08326 190.5972 20.76393 154.3938 0 176.2263 26.62705 60.26291
133.714 191.5508 172.4966 36.98696 175.0998 66.60012 176.2263 0 190.8137 165.9852
152.7898 195.059 73.92564 208.8213 46.43964 160.1402 26.62705 190.8137 0 47.4117
164.817 217.0677 104.2184 190.7362 79.43405 122.9185 60.26291 165.9852 47.4117 0
