0 119.6812 144.7153 148.5679 150.2127 137.4178 151.7464 154.7833 102.752 106.8451 109.5211 123.6153 132.419 137.2404 165.1073 159.9885
119.6812 0 28.51354 34.22315 38.58834 31.10932 43.33955 54.91078 182.309 182.1224 183.3538 184.305 182.6247 185.4132 120.9404 176.1433
144.7153 28.51354 0 6.296825 12.01343 15.35741 18.15585 32.62743 196.6001 195.5203 196.3762 194.4387 190.5466 192.6984 110.2842 176.5724
148.5679 34.22315 6.296825 0 5.981011 14.23025 12.28425 27.04177 197.3857 196.0925 196.8559 194.2453 189.8611 191.864 106.1143 174.3122
150.2127 38.58834 12.01343 5.981011 0 13.22905 6.31135 21.11155 195.8461 194.3573 195.0357 191.8265 187.0218 188.8973 100.7708 170.2192
137.4178 31.10932 15.35741 14.23025 13.22905 0 14.54126 23.82273 183.2412 181.9018 182.6506 180.034 175.7562 177.8105 96.05337 161.2151
151.7464 43.33955 18.15585 12.28425 6.31135 14.54126 0 14.82552 193.9636 192.2707 192.8592 189.0246 183.7838 185.5245 95.00631 165.6889
154.7833 54.91078 32.62743 27.04177 21.11155 23.82273 14.82552 0 188.7646 186.599 186.9743 181.6885 175.4459 176.8668 81.09912 154.4063
102.752 182.309 196.6001 197.3857 195.8461 183.2412 193.9636 188.7646 0 6.802941 9.616652 30.56927 45.73051 50.29157 149.4814 93.1152
106.8451 182.1224 195.5203 196.0925 194.3573 181.9018 192.2707 186.599 6.802941 0 3 23.76973 38.94868 43.4921 144.8447 86.59791
109.5211 183.3538 196.3762 196.8559 195.0357 182.6506 192.8592 186.9743 9.616652 3 0 21.0238 36.35932 40.82355 143.9618 84.37804
123.6153 184.305 194.4387 194.2453 191.8265 180.034 189.0246 181.6885 30.56927 23.76973 21.0238 0 15.6205 19.85101 130.8625 64.65264
132.419 182.6247 190.5466 189.8611 187.0218 175.7562 183.7838 175.4459 45.73051 38.94868 36.35932 15.6205 0 5.006246 119.4194 49.27359
137.2404 185.4132 192.6984 191.864 188.8973 177.8105 185.5245 176.8668 50.29157 43.4921 40.82355 19.85101 5.006246 0 118.8552 46.10996
165.1073 120.9404 110.2842 106.1143 100.7708 96.05337 95.00631 81.09912 149.4814 144.8447 143.9618 130.8625 119.4194 118.8552 0 83.13782
159.9885 176.1433 176.5724 174.3122 170.2192 161.2151 165.6889 154.4063 93.1152 86.59791 84.37804 64.65264 49.27359 46.10996 83.13782 0
