0 78.15694 3.49285 22.99227 31.39626 45.5044 51.0725 60.01366 23.71919 75.11757 79.27477 91.00119 102.1208 105.7462 108.1713 99.94599 111.7605 120.2565 112.588 132.0109 153.6681 123.1008 145.5796 160.3865 164.8959 150.9713 145.612 140.9291 172.9808 148.0353 160.68 158.0392 179.4171 181.8873
78.15694 0 80.76683 99.48975 105.885 119.1898 125.1688 132.1445 54.93852 145.6867 149.4966 157.9571 33.43475 41.96558 42.94109 42.12849 46.91972 62.20505 49.07818 185.7664 198.7519 78.45544 102.1172 199.7149 199.2936 118.9009 117.8122 143.7977 200.9605 150.3306 141.4275 158.8388 201.0524 189.0292
3.49285 80.76683 0 19.69207 27.95756 42.07386 47.67599 56.55891 26 71.6467 75.80164 87.50845 104.0397 107.4023 109.8691 101.415 113.4063 121.5058 114.1633 128.6464 150.4709 123.7093 145.9476 157.3337 161.9806 150.782 145.2683 139.2911 170.2511 146.3771 159.862 156.3873 176.8856 179.8812
22.99227 99.48975 19.69207 0 9.22331 22.87767 28.21544 37.52029 44.5845 52.7702 56.9493 69.37196 120.6746 123.1098 125.7091 116.488 129.0379 135.5772 129.5326 113.4254 137.1822 135.0597 156.0069 145.4881 151.3901 158.0666 151.8039 138.4116 161.21 145.2895 163.6955 155.2421 169.3939 176.1969
31.39626 105.885 27.95756 9.22331 0 14.12038 19.82738 28.6345 51.38701 43.80782 47.97931 60.20445 125.3321 127.1382 129.8089 120.1587 132.9854 138.5271 133.3103 104.375 128.4821 136.4757 156.6158 137.1326 143.3742 157.255 150.6601 133.9986 153.6457 140.7502 161.2159 150.6291 162.3195 170.4868
45.5044 119.1898 42.07386 22.87767 14.12038 0 5.984146 14.64693 65.10768 29.91254 34.0925 46.85515 137.219 138.4325 141.161 131.1358 144.1777 148.6725 144.3338 93.1696 118.6435 144.8869 163.9141 128.3764 135.5588 162.6463 155.6218 133.9045 146.9478 140.3758 164.1245 150.05 156.7393 167.7344
51.0725 125.1688 47.67599 28.21544 19.82738 5.984146 0 10.07303 71.02816 25.12469 29.27266 42.63613 143.1127 144.2403 146.9769 136.8941 149.9667 154.2634 150.0941 90.41046 116.6407 150.0833 168.7985 126.9549 134.6171 166.9754 159.8277 136.4001 146.5403 142.7454 167.642 152.3155 156.8455 169.0765
60.01366 132.1445 56.55891 37.52029 28.6345 14.64693 10.07303 0 78.78779 15.27422 19.45308 32.57276 148.4189 148.9615 151.7416 141.3542 154.5666 157.8902 154.5349 80.67667 107.3447 152.2746 169.9997 118.1047 126.1932 166.7352 159.3149 132.5649 138.6412 138.6726 165.6128 148.0381 149.5072 163.3303
23.71919 54.93852 26 44.5845 51.38701 65.10768 71.02816 78.78779 0 93.15176 97.16252 107.2668 78.52547 82.50606 84.85609 77.10383 88.52683 97.88938 89.48324 142.6968 161.1224 102.8591 126.1634 165.7123 168.449 134.1039 129.5932 133.154 174.3558 140.3077 147.1948 150.1366 178.7023 176.4782
75.11757 145.6867 71.6467 52.7702 43.80782 29.91254 25.12469 15.27422 93.15176 0 4.179979 17.98396 160.2576 160.1624 162.979 152.2999 165.6087 167.7948 165.398 68.09528 95.99387 160.447 176.7794 107.8879 116.9646 171.5479 163.7876 132.1524 130.5181 137.8006 167.7957 146.7353 142.5035 159.3225
79.27477 149.4966 75.80164 56.9493 47.97931 34.0925 29.27266 19.45308 97.16252 4.179979 0 14.30057 163.6606 163.412 166.2354 155.4935 168.8161 170.7219 168.562 64.92599 93.16404 162.9495 178.9116 105.3934 114.7575 173.1775 165.3384 132.4559 128.6196 137.9655 168.736 146.7636 140.9162 158.5723
91.00119 157.9571 87.50845 69.37196 60.20445 46.85515 42.63613 32.57276 107.2668 17.98396 14.30057 0 169.7553 168.7341 171.5811 160.5755 173.912 174.4968 173.4489 50.89969 79.54641 164.916 179.3083 92.32424 102.2299 171.6814 163.5883 126.634 116.7191 131.6695 164.817 139.9939 129.7031 149.4722
102.1208 33.43475 104.0397 120.6746 125.3321 137.219 143.1127 148.4189 78.52547 160.2576 163.6606 169.7553 0 9.823441 9.838981 15.20691 13.64734 29.91851 16.03122 189.2024 197.4047 49.86231 71.85631 195.6795 193.0824 91.45247 92.01503 127.9893 191.8968 133.7628 117.1445 141.0718 189.3258 172.0598
105.7462 41.96558 107.4023 123.1098 127.1382 138.4325 144.2403 148.9615 82.50606 160.1624 163.412 168.7341 9.823441 0 2.852874 8.558621 6.020797 20.40079 7.382412 185.6328 192.5102 40.11546 62.05196 190.1065 186.9836 81.70532 82.43416 120.026 185.1265 125.6065 107.6918 132.6395 181.965 163.6739
108.1713 42.94109 109.8691 125.7091 129.8089 141.161 146.9769 151.7416 84.85609 162.979 166.2354 171.5811 9.838981 2.852874 0 11.35292 4.027682 20.13315 6.202598 188.4256 195.1834 40.99458 62.32533 192.6892 189.4797 82.51804 83.52313 122.0678 187.4862 127.5741 108.9068 134.49 184.1758 165.5336
99.94599 42.12849 101.415 116.488 120.1587 131.1358 136.8941 141.3542 77.10383 152.2999 155.4935 160.5755 15.20691 8.558621 11.35292 0 13.34166 21.56133 13.20038 177.0775 184.0216 36.67424 60.01983 181.7404 178.7616 77.91439 77.84851 112.8051 177.1641 118.5591 102.6517 125.873 174.3172 156.8558
111.7605 46.91972 113.4063 129.0379 132.9854 144.1777 149.9667 154.5666 88.52683 165.6087 168.8161 173.912 13.64734 6.020797 4.027682 13.34166 0 16.75812 2.692582 189.8057 195.982 38.58756 59.20157 193.1654 189.6911 79.91474 81.25048 121.2477 187.333 126.6067 106.769 133.3042 183.675 164.3479
120.2565 62.20505 121.5058 135.5772 138.5271 148.6725 154.2634 157.8902 97.88938 167.7948 170.7219 174.4968 29.91851 20.40079 20.13315 21.56133 16.75812 0 14.11023 185.8708 189.6057 23.38769 42.49201 185.5467 181.0984 63.79793 65.77203 109.4833 177.4525 114.3455 91.47147 120.3517 172.64 151.2792
112.588 49.07818 114.1633 129.5326 133.3103 144.3338 150.0941 154.5349 89.48324 165.398 168.562 173.4489 16.03122 7.382412 6.202598 13.20038 2.692582 14.11023 0 188.6564 194.48 35.93397 56.52387 191.4875 187.8781 77.23106 78.60512 118.9968 185.3469 124.3 104.143 130.9208 181.5386 161.96
132.0109 185.7664 128.6464 113.4254 104.375 93.1696 90.41046 80.67667 142.6968 68.09528 64.92599 50.89969 189.2024 185.6328 188.4256 177.0775 189.8057 185.8708 188.6564 0 29.56196 170.5942 178.7115 44.22816 56.0717 164.7591 156.2368 107.0191 72.56517 109.7066 149.4553 115.469 87.80201 115.1125
153.6681 198.7519 150.4709 137.1822 128.4821 118.6435 116.6407 107.3447 161.1224 95.99387 93.16404 79.54641 197.4047 192.5102 195.1834 184.0216 195.982 189.6057 194.48 29.56196 0 171.6341 175.7756 15.96621 28.92508 158.6277 150.2332 96.48466 46.11993 97.32829 138.8577 100.8884 62.33257 93.74556
123.1008 78.45544 123.7093 135.0597 136.4757 144.8869 150.0833 152.2746 102.8591 160.447 162.9495 164.916 49.86231 40.11546 40.99458 36.67424 38.58756 23.38769 35.93397 170.5942 171.6341 0 24.22746 166.3587 161.0234 41.59202 42.67775 87.23531 156.2901 91.74012 68.27511 97.34988 150.627 128.1746
145.5796 102.1172 145.9476 156.0069 156.6158 163.9141 168.7985 169.9997 126.1634 176.7794 178.9116 179.3083 71.85631 62.05196 62.32533 60.01983 59.20157 42.49201 56.52387 178.7115 175.7756 24.22746 0 168.4345 161.4065 24.21823 29.66868 83.79276 154.2049 86.62402 53.99719 89.94212 146.1774 119.2923
160.3865 199.7149 157.3337 145.4881 137.1326 128.3764 126.9549 118.1047 165.7123 107.8879 105.3934 92.32424 195.6795 190.1065 192.6892 181.7404 193.1654 185.5467 191.4875 44.22816 15.96621 166.3587 168.4345 0 13.05691 149.9013 141.6723 86.69807 30.24853 86.58795 128.2385 88.99563 46.5767 79.03038
164.8959 199.2936 161.9806 151.3901 143.3742 135.5588 134.6171 126.1932 168.449 116.9646 114.7575 102.2299 193.0824 186.9836 189.4797 178.7616 189.6911 181.0984 187.8781 56.0717 28.92508 161.0234 161.4065 13.05691 0 141.8467 133.8015 78.33799 17.20233 77.3885 118.7671 78.76258 33.52456 66.54085
150.9713 118.9009 150.782 158.0666 157.255 162.6463 166.9754 166.7352 134.1039 171.5479 173.1775 171.6814 91.45247 81.70532 82.51804 77.91439 79.91474 63.79793 77.23106 164.7591 158.6277 41.59202 24.21823 149.9013 141.8467 0 8.522849 63.50975 133.2706 65.21443 29.80609 67.27797 124.1221 95.74896
145.612 117.8122 145.2683 151.8039 150.6601 155.6218 159.8277 159.3149 129.5932 163.7876 165.3384 163.5883 92.01503 82.43416 83.52313 77.84851 81.25048 65.77203 78.60512 156.2368 150.2332 42.67775 29.66868 141.6723 133.8015 8.522849 0 55.51703 125.5921 57.61198 25.73316 60.36465 116.8996 89.64582
140.9291 143.7977 139.2911 138.4116 133.9986 133.9045 136.4001 132.5649 133.154 132.1524 132.4559 126.634 127.9893 120.026 122.0678 112.8051 121.2477 109.4833 118.9968 107.0191 96.48466 87.23531 83.79276 86.69807 78.33799 63.50975 55.51703 0 70.41754 7.158911 42.68433 17.11724 63.42318 45.27684
172.9808 200.9605 170.2511 161.21 153.6457 146.9478 146.5403 138.6412 174.3558 130.5181 128.6196 116.7191 191.8968 185.1265 187.4862 177.1641 187.333 177.4525 185.3469 72.56517 46.11993 156.2901 154.2049 30.24853 17.20233 133.2706 125.5921 70.41754 0 68.05707 108.1889 67.53705 16.45107 50.94157
148.0353 150.3306 146.3771 145.2895 140.7502 140.3758 142.7454 138.6726 140.3077 137.8006 137.9655 131.6695 133.7628 125.6065 127.5741 118.5591 126.6067 114.3455 124.3 109.7066 97.32829 91.74012 86.62402 86.58795 77.3885 65.21443 57.61198 7.158911 68.05707 0 41.66523 10.01249 59.62592 38.7199
160.68 141.4275 159.862 163.6955 161.2159 164.1245 167.642 165.6128 147.1948 167.7957 168.736 164.817 117.1445 107.6918 108.9068 102.6517 106.769 91.47147 104.143 149.4553 138.8577 68.27511 53.99719 128.2385 118.7671 29.80609 25.73316 42.68433 108.1889 41.66523 0 40.67786 97.37485 66.80793
158.0392 158.8388 156.3873 155.2421 150.6291 150.05 152.3155 148.0381 150.1366 146.7353 146.7636 139.9939 141.0718 132.6395 134.49 125.873 133.3042 120.3517 130.9208 115.469 100.8884 97.34988 89.94212 88.99563 78.76258 67.27797 60.36465 17.11724 67.53705 10.01249 40.67786 0 56.99561 31.0463
179.4171 201.0524 176.8856 169.3939 162.3195 156.7393 156.8455 149.5072 178.7023 142.5035 140.9162 129.7031 189.3258 181.965 184.1758 174.3172 183.675 172.64 181.5386 87.80201 62.33257 150.627 146.1774 46.5767 33.52456 124.1221 116.8996 63.42318 16.45107 59.62592 97.37485 56.99561 0 35.75112
181.8873 189.0292 179.8812 176.1969 170.4868 167.7344 169.0765 163.3303 176.4782 159.3225 158.5723 149.4722 172.0598 163.6739 165.5336 156.8558 164.3479 151.2792 161.96 115.1125 93.74556 128.1746 119.2923 79.03038 66.54085 95.74896 89.64582 45.27684 50.94157 38.7199 66.80793 31.0463 35.75112 0
