0 95.09516 53.40284 93.54379 108.7341 153.7668 165.252 162.5994 139.5581 183.0299 176.0377 194.3459 181.5961 190.651 192.722 193.455
95.09516 0 146.3486 183.1325 53.24906 159.1576 229.9569 128.0216 173.0322 171.8845 167.6772 176.1527 182.8794 191.3583 200.5865 204.0022
53.40284 146.3486 0 41.167 148.9673 157.6152 127.4259 185.9912 128.082 192.0691 184.4078 205.9283 183.8788 192.2212 189.9059 188.969
93.54379 183.1325 41.167 0 177.8475 160.7213 97.07688 201.6523 121.8526 196.9059 189.1546 212.0107 184.0256 191.356 185.7484 183.547
108.7341 53.24906 148.9673 177.8475 0 110.8358 201.5961 74.87233 133.6961 119.5076 115.8123 123.0564 132.3534 140.4438 150.9344 154.8849
153.7668 159.1576 157.6152 160.7213 110.8358 0 125.8569 65.15286 47.10798 36.32929 28.65391 51.84354 27.83489 36.92306 41.9991 44.91799
165.252 229.9569 127.4259 97.07688 201.5961 125.8569 0 187.7172 79.44658 157.9816 151.4699 173.5001 136.6481 140.2577 128.1812 123.5288
162.5994 128.0216 185.9912 201.6523 74.87233 65.15286 187.7172 0 108.4591 52.72773 52.56159 50.8893 73.22148 78.74871 93.0073 98.4075
139.5581 173.0322 128.082 121.8526 133.6961 47.10798 79.44658 108.4591 0 81.69499 74.5 97.49873 64.01797 70.38832 63.90031 61.91914
183.0299 171.8845 192.0691 196.9059 119.5076 36.32929 157.9816 52.72773 81.69499 0 7.762348 15.80385 24.04931 26.91885 42.29373 48.14758
176.0377 167.6772 184.4078 189.1546 115.8123 28.65391 151.4699 52.56159 74.5 7.762348 0 23.22552 20.9431 26.31643 40.52777 46.07697
194.3459 176.1527 205.9283 212.0107 123.0564 51.84354 173.5001 50.8893 97.49873 15.80385 23.22552 0 37.90087 38.0049 53.68051 59.67582
181.5961 182.8794 183.8788 184.0256 132.3534 27.83489 136.6481 73.22148 64.01797 24.04931 20.9431 37.90087 0 9.136406 19.84441 25.19697
190.651 191.3583 192.2212 191.356 140.4438 36.92306 140.2577 78.74871 70.38832 26.91885 26.31643 38.0049 9.136406 0 15.72049 21.70649
192.722 200.5865 189.9059 185.7484 150.9344 41.9991 128.1812 93.0073 63.90031 42.29373 40.52777 53.68051 19.84441 15.72049 0 5.995321
193.455 204.0022 188.969 183.547 154.8849 44.91799 123.5288 98.4075 61.91914 48.14758 46.07697 59.67582 25.19697 21.70649 5.995321 0
