0 76.38666 123.0997 126.6011 114.5567 121.7466 117.5113 125.363 113.916 118.8328 158.7361 160.9508 134.2569 162.6111 128.2455 195.8908 187.706
76.38666 0 198.0996 141.2639 101.6145 109.0241 112.0272 124.6071 131.0086 138.1 232.9861 234.9989 161.4183 212.4405 184.5061 257.706 238.4376
123.0997 198.0996 0 204.0105 218.3525 223.7169 215.5161 217.5653 193.4428 194.1193 81.54966 84.52769 194.0169 172.4058 138.8281 162.9881 187.0033
126.6011 141.2639 204.0105 0 51.29692 48.63412 38.44218 27.83607 12.69372 9.899206 183.4571 183.7194 27.88655 97.51329 92.47835 157.916 119.809
114.5567 101.6145 218.3525 51.29692 0 7.762233 13.05071 25.8072 47.73952 54.17299 215.7023 216.5513 78.54199 146.0842 133.5194 204.3191 169.7044
121.7466 109.0241 223.7169 48.63412 7.762233 0 10.99386 21.4201 47.01064 52.85045 218.6464 219.3997 76.39175 145.0735 134.4777 204.1649 168.1346
117.5113 112.0272 215.5161 38.44218 13.05071 10.99386 0 13.08402 36.05749 42.03915 208.3227 209.0255 65.9521 134.2458 123.5314 193.1949 157.4899
125.363 124.6071 217.5653 27.83607 25.8072 21.4201 13.08402 0 29.18124 33.64174 205.3691 205.8915 55.72016 125.1984 117.565 185.1824 147.6447
113.916 131.0086 193.4428 12.69372 47.73952 47.01064 36.05749 29.18124 0 7.278049 176.7067 177.1475 32.19543 98.35666 88.43783 157.1581 122.0502
118.8328 138.1 194.1193 9.899206 54.17299 52.85045 42.03915 33.64174 7.278049 0 174.2708 174.5959 25.00893 92.22399 84.32627 151.6588 115.5419
158.7361 232.9861 81.54966 183.4571 215.7023 218.6464 208.3227 205.3691 176.7067 174.2708 0 3 163.7117 116.0764 94.64143 86.48938 121.8277
160.9508 234.9989 84.52769 183.7194 216.5513 219.3997 209.0255 205.8915 177.1475 174.5959 3 0 163.6363 114.9178 94.33981 84.05709 120.1041
134.2569 161.4183 194.0169 27.88655 78.54199 76.39175 65.9521 55.72016 32.19543 25.00893 163.7117 163.6363 0 69.99111 69.82332 130.9842 91.92549
162.6111 212.4405 172.4058 97.51329 146.0842 145.0735 134.2458 125.1984 98.35666 92.22399 116.0764 114.9178 69.99111 0 37.27507 61.70241 26.00562
128.2455 184.5061 138.8281 92.47835 133.5194 134.4777 123.5314 117.565 88.43783 84.32627 94.64143 94.33981 69.82332 37.27507 0 74.16538 60.20797
195.8908 257.706 162.9881 157.916 204.3191 204.1649 193.1949 185.1824 157.1581 151.6588 86.48938 84.05709 130.9842 61.70241 74.16538 0 49.09226
187.706 238.4376 187.0033 119.809 169.7044 168.1346 157.4899 147.6447 122.0502 115.5419 121.8277 120.1041 91.92549 26.00562 60.20797 49.09226 0
