0 55.56304 109.7586 119.9046 113.4556 154.4512 147.8946 164.0119 158.9661 135.6861 160.338 173.1949 192.0224 189.7802
55.56304 0 127.1334 143.2829 141.8785 201.9849 201.3077 196.4001 213.8508 188.5981 215.5945 228.7571 235.9615 240.0005
109.7586 127.1334 0 19.73758 28.362 116.8532 204.2394 76.6239 201.7501 132.0952 197.6712 196.4685 133.7663 158.2387
119.9046 143.2829 19.73758 0 13.83066 100.3963 199.0087 57.01609 194.2212 120.0978 189.3548 185.9167 114.6164 141.1841
113.4556 141.8785 28.362 13.83066 0 88.59754 185.4775 54.70844 180.4347 106.4864 175.5326 172.1576 106.3889 129.8968
154.4512 201.9849 116.8532 100.3963 88.59754 0 139.494 71.50383 123.9827 42.44683 115.8986 102.3044 42.18739 41.76357
147.8946 201.3077 204.2394 199.0087 185.4775 139.494 0 202.1628 24.85442 97.17484 33.8754 58.79281 177.3641 141.1462
164.0119 196.4001 76.6239 57.01609 54.70844 71.50383 202.1628 0 190.5735 107.8761 183.4612 172.6862 65.86516 104.0012
158.9661 213.8508 201.7501 194.2212 180.4347 123.9827 24.85442 190.5735 0 82.97525 9.629425 34.22672 159.2844 120.3093
135.6861 188.5981 132.0952 120.0978 106.4864 42.44683 97.17484 107.8761 82.97525 0 75.60589 66.64026 82.46002 58.18075
160.338 215.5945 197.6712 189.3548 175.5326 115.8986 33.8754 183.4612 9.629425 75.60589 0 24.91741 150.4164 110.911
173.1949 228.7571 196.4685 185.9167 172.1576 102.3044 58.79281 172.6862 34.22672 66.64026 24.91741 0 132.6436 90.33992
192.0224 235.9615 133.7663 114.6164 106.3889 42.18739 177.3641 65.86516 159.2844 82.46002 150.4164 132.6436 0 46.07469
189.7802 240.0005 158.2387 141.1841 129.8968 41.76357 141.1462 104.0012 120.3093 58.18075 110.911 90.33992 46.07469 0
