0 99.24154 103.9543 116.0832 125.5781 122.3894 103.4862 104.011 124.2307 155.6252 134.2916 182.9854
99.24154 0 202.2109 213.8889 222.9041 59.089 64.22811 196.3334 102.9866 169.7854 119.1283 217.9295
103.9543 202.2109 0 12.7156 22.90196 212.8881 189.3911 33.79431 193.0068 184.8422 195.4866 180.6018
116.0832 213.8889 12.7156 0 10.21847 222.7637 198.9493 34.14334 200.7268 188.3633 202.3629 180.3516
125.5781 222.9041 22.90196 10.21847 0 230.2113 206.1613 36.68636 206.432 190.7229 207.3817 179.7123
122.3894 59.089 212.8881 222.7637 230.2113 0 24.96261 197.6868 53.23102 124.7972 68.55481 178.0392
103.4862 64.22811 189.3911 198.9493 206.1613 24.96261 0 173.1687 38.76836 107.2943 54.9005 158.4045
104.011 196.3334 33.79431 34.14334 36.68636 197.6868 173.1687 0 170.8544 154.4199 171.1672 147.0421
124.2307 102.9866 193.0068 200.7268 206.432 53.23102 38.76836 170.8544 0 71.59569 16.16988 125.3892
155.6252 169.7854 184.8422 188.3633 190.7229 124.7972 107.2943 154.4199 71.59569 0 57.16597 55.2355
134.2916 119.1283 195.4866 202.3629 207.3817 68.55481 54.9005 171.1672 16.16988 57.16597 0 111.8931
182.9854 217.9295 180.6018 180.3516 179.7123 178.0392 158.4045 147.0421 125.3892 55.2355 111.8931 0
