0 8.834859 67.39664 57.74261 64.09731 107.6936 120.8055 114.5757 117.4994 127.0928 97.89151 99.57398 115.9677 118.9517 138.4868 138.9354 141.9311 154.0868 175.079 176.8704 184.4122 180.2438
8.834859 0 58.59669 64.38167 70.55161 112.5389 113.1466 118.3385 121.2067 130.9616 89.43433 91.21403 108.2405 111.3744 131.5523 134.8369 137.8187 150.6868 174.9725 176.9633 182.2612 178.5791
67.39664 58.59669 0 117.8792 123.1921 157.1183 74.64225 157.8432 160.2847 170.251 42.30639 45.63379 69.51607 74.10167 99.12028 126.7859 129.3388 146.2299 190.4492 193.5354 184.2416 184.0159
57.74261 64.38167 117.8792 0 6.578717 53.8145 148.398 65.21503 68.2097 76.48868 136.1782 136.4734 144.6271 145.8981 157.9525 136.1249 138.928 144.9439 143.0669 143.5862 164.6949 157.596
64.09731 70.55161 123.1921 6.578717 0 47.47223 151.0987 59.41826 62.39448 70.43718 140.1112 140.26 147.475 148.551 159.6855 135.5447 138.2936 143.5212 138.9014 139.2648 161.859 154.4587
107.6936 112.5389 157.1183 53.8145 47.47223 0 165.2761 17.11724 19.25 24.23987 163.5008 162.6069 162.865 162.5123 166.5803 127.2871 129.4488 128.5702 103.864 103.0776 135.5962 126.3032
120.8055 113.1466 74.64225 148.398 151.0987 165.2761 0 158.1562 159.5247 168.105 33.34538 29.62291 5.195466 2.786028 25.75385 73.46517 74.85486 92.76403 153.216 157.2428 132.2965 135.8825
114.5757 118.3385 157.8432 65.21503 59.41826 17.11724 158.1562 0 3.010399 12.68205 159.7263 158.455 156.205 155.3713 157.0796 114.2147 116.1809 113.8547 86.76036 86.02325 118.884 109.4372
117.4994 121.2067 160.2847 68.2097 62.39448 19.25 159.5247 3.010399 0 9.999455 161.6209 160.2968 157.6549 156.7388 157.9955 114.32 116.2263 113.433 84.69078 83.84547 117.4864 107.9134
127.0928 130.9616 170.251 76.48868 70.43718 24.23987 168.105 12.68205 9.999455 0 171.0564 169.6591 166.3851 165.3195 165.6615 120.119 121.8599 117.7576 83.18441 81.83612 118.545 108.5405
97.89151 89.43433 42.30639 136.1782 140.1112 163.5008 33.34538 159.7263 161.6209 171.0564 0 3.807887 28.50439 33.38038 58.86 97.70619 99.74217 117.6885 171.8644 175.5349 157.2867 159.2011
99.57398 91.21403 45.63379 136.4734 140.26 162.6069 29.62291 158.455 160.2968 169.6591 3.807887 0 24.73863 29.60152 55.08176 94.26028 96.26006 114.2332 168.9565 172.6615 153.8677 155.9054
115.9677 108.2405 69.51607 144.6271 147.475 162.865 5.195466 156.205 157.6549 166.3851 28.50439 24.73863 0 4.924429 30.36445 75.29276 76.8505 94.85912 154.1475 158.1139 134.5228 137.7407
118.9517 111.3744 74.10167 145.8981 148.551 162.5123 2.786028 155.3713 156.7388 165.3195 33.38038 29.60152 4.924429 0 25.48038 71.353 72.80968 90.76673 150.8259 154.8362 130.3637 133.7993
138.4868 131.5523 99.12028 157.9525 159.6855 166.5803 25.75385 157.0796 157.9955 165.6615 58.86 55.08176 30.36445 25.48038 0 56.7186 57.27128 74.07186 138.3169 142.5553 112.3719 117.3478
138.9354 134.8369 126.7859 136.1249 135.5447 127.2871 73.46517 114.2147 114.32 120.119 97.70619 94.26028 75.29276 71.353 56.7186 0 3 19.98777 81.59878 85.84288 59.62849 62.45398
141.9311 137.8187 129.3388 138.928 138.2936 129.4488 74.85486 116.1809 116.2263 121.8599 99.74217 96.26006 76.8505 72.80968 57.27128 3 0 18.05175 81.19238 85.47514 57.78 61.04507
154.0868 150.6868 146.2299 144.9439 143.5212 128.5702 92.76403 113.8547 113.433 117.7576 117.6885 114.2332 94.85912 90.76673 74.07186 19.98777 18.05175 0 66.15948 70.53844 39.72846 43.37099
175.079 174.9725 190.4492 143.0669 138.9014 103.864 153.216 86.76036 84.69078 83.18441 171.8644 168.9565 154.1475 150.8259 138.3169 81.59878 81.19238 66.15948 0 4.400013 42.61848 31.71613
176.8704 176.9633 193.5354 143.5862 139.2648 103.0776 157.2428 86.02325 83.84547 81.83612 175.5349 172.6615 158.1139 154.8362 142.5553 85.84288 85.47514 70.53844 4.400013 0 46.50591 35.67212
184.4122 182.2612 184.2416 164.6949 161.859 135.5962 132.2965 118.884 117.4864 118.545 157.2867 153.8677 134.5228 130.3637 112.3719 59.62849 57.78 39.72846 42.61848 46.50591 0 10.95281
180.2438 178.5791 184.0159 157.596 154.4587 126.3032 135.8825 109.4372 107.9134 108.5405 159.2011 155.9054 137.7407 133.7993 117.3478 62.45398 61.04507 43.37099 31.71613 35.67212 10.95281 0
