0 15.9741 115.0987 46.72533 146.9966 154.0359 62.58794 71.76211 86.28822 93.84329 147.5257 112.3054 147.5686 150.5631 119.3112 125.8381 162.3812 133.2057 154.0514 137.7921 138.6046 145.0195 162.6401 169.3192 172.3777
15.9741 0 128.413 31.31781 159.8314 163.6527 48.2329 57.53735 72.37485 80.65624 155.6478 99.68644 155.3085 158.0426 107.5681 114.6851 167.4196 122.9016 156.8983 136.2287 129.2174 136.0643 159.0588 164.2087 169.1258
115.0987 128.413 0 150.3619 32.47014 59.83092 157.2901 163.5145 172.9201 174.4506 67.76725 185.2304 70.96457 74.96655 185.124 186.3966 101.9744 186.5985 113.0457 134.0153 184.7873 186.8286 164.0634 179.4386 168.923
46.72533 31.31781 150.3619 0 180.1972 177.0684 18.51963 27.61197 42.58045 51.96006 166.2013 71.55108 165.1026 167.2444 80.82797 88.85706 171.512 98.44607 156.9517 128.3458 106.3207 113.81 146.4874 148.5691 156.9372
146.9966 159.8314 32.47014 180.1972 0 44.96013 185.632 191.1737 199.3797 199.7938 60.54195 208.6748 64.62585 67.99449 207.1656 207.2982 96.50781 205.9668 113.6765 143.8642 202.6669 203.5919 172.2092 188.7594 175.2571
154.0359 163.6527 59.83092 177.0684 44.96013 0 177.9848 181.5836 186.7094 184.76 18.91407 189.7318 22.95046 25.23178 185.8625 184.1633 52.72765 180.5758 72.76607 109.447 175.3019 174.732 135.0403 152.2013 136.4808
62.58794 48.2329 157.2901 18.51963 185.632 177.9848 0 9.319335 24.27734 33.44118 165.5127 53.03467 163.9703 165.7181 62.46496 70.6645 166.8934 80.58705 150.2606 117.8258 88.92959 96.5931 133.2176 133.812 143.7283
71.76211 57.53735 163.5145 27.61197 191.1737 181.5836 9.319335 0 14.99268 24.55122 168.4107 44.19305 166.6628 168.2125 54.08497 62.55735 167.8235 72.90186 150.1591 115.6901 81.74241 89.55179 129.1739 128.6967 139.6777
86.28822 72.37485 172.9201 42.58045 199.3797 186.7094 24.27734 14.99268 0 10.66714 172.487 29.86232 170.4217 171.6459 40.53997 49.41921 168.757 60.41212 149.5628 112.1471 70.04025 78.01962 122.3295 120.0781 132.7347
93.84329 80.65624 174.4506 51.96006 199.7938 184.76 33.44118 24.55122 10.66714 0 169.8338 19.64226 167.5524 168.5425 29.92164 38.75717 163.9862 49.76302 143.9142 104.9768 59.49749 67.49794 113.3827 110.3757 123.7063
