0 19.18547 82.95346 127.5716 30.56867 98.09374 163.1736 161.8657 160.5805 89.33712 146.6569 147.7415 155.3873 155.8865 168.2475 160.7197 130.9697 134.1553 141.4655 148.757 150.0269 165.3198
19.18547 0 64.96275 111.4605 48.92344 83.3599 147.0586 146.114 147.454 104.511 132.8311 134.7074 145.2077 146.2621 163.2019 151.3655 142.1261 135.179 143.1779 150.647 158.9508 170.1265
82.95346 64.96275 0 49.99099 108.3186 32.31099 84.5 84.46865 93.82462 149.8142 77.78175 82.32861 102.1922 105.1487 136.6012 110.7112 171.4959 132.9097 142.0531 149.1624 179.628 176.2748
127.5716 111.4605 49.99099 0 148.3551 31.45507 35.62628 34.80004 47.68809 177.1126 31.97554 38.95825 65.76834 70.18636 110.6234 75.31927 185.5912 128.0251 136.6544 142.4924 186.5949 172.5257
30.56867 48.92344 108.3186 148.3551 0 117.3325 183.3799 181.3826 175.3312 61.45485 162.9246 162.6094 165.2429 164.8077 169.3558 169.0674 107.8406 126.7167 132.6439 139.398 129.7573 150.9341
98.09374 83.3599 32.31099 31.45507 117.3325 0 66.04733 64.17518 65.00515 146.3382 49.73932 52.63079 70.08031 72.8989 105.1285 78.45914 158.2289 108.3374 117.4014 124.0449 161.9487 152.8386
163.1736 147.0586 84.5 35.62628 183.3799 66.04733 0 5.369183 37.55104 208.4527 32.1753 39.43666 66.4417 71.58911 115.0445 75.09671 211.3998 146.3293 154.092 158.7976 208.8519 189.1839
161.8657 146.114 84.46865 34.80004 181.3826 64.17518 5.369183 0 32.20063 205.1075 27.22505 34.26665 61.08357 66.23125 109.6825 69.72756 207.1205 141.4398 149.1316 153.7621 204.1931 184.1351
160.5805 147.454 93.82462 47.68809 175.3312 65.00515 37.55104 32.20063 0 189.6175 16.14107 12.84398 29.71174 34.80146 77.94948 37.79135 184.7839 114.6978 121.6664 125.5649 178.9054 155.6476
89.33712 104.511 149.8142 177.1126 61.45485 146.3382 208.4527 205.1075 189.6175 0 181.3121 178.2135 170.5934 168.3391 156.7764 171.0323 51.86584 102.3147 104.3157 108.9472 77.62367 108.751
146.6569 132.8311 77.78175 31.97554 162.9246 49.73932 32.1753 27.22505 16.14107 181.3121 0 8.246211 36.98986 41.96725 85.01492 46.39713 180.6631 114.2147 121.9266 126.6271 177.1025 157.0176
147.7415 134.7074 82.32861 38.95825 162.6094 52.63079 39.43666 34.26665 12.84398 178.2135 8.246211 0 28.74456 33.72314 76.83576 38.16666 175.5037 107.6151 115.1142 119.5939 171.037 149.9405
155.3873 145.2077 102.1922 65.76834 165.2429 70.08031 66.4417 61.08357 29.71174 170.5934 36.98986 28.74456 0 5.147815 48.61192 9.573827 159.984 87.21382 93.54806 96.91612 151.8936 126.6899
155.8865 146.2621 105.1487 70.18636 164.8077 72.8989 71.58911 66.23125 34.80146 168.3391 41.96725 33.72314 5.147815 0 43.46842 5.562722 156.4237 83.0557 89.17141 92.35386 147.77 121.9935
168.2475 163.2019 136.6012 110.6234 169.3558 105.1285 115.0445 109.6825 77.94948 156.7764 85.01492 76.83576 48.61192 43.46842 0 40.18739 132.3176 56.80909 59.15329 59.35111 117.736 85.64068
160.7197 151.3655 110.7112 75.31927 169.0674 78.45914 75.09671 69.72756 37.79135 171.0323 46.39713 38.16666 9.573827 5.562722 40.18739 0 157.5073 83.28767 88.9511 91.71042 147.9404 120.9575
130.9697 142.1261 171.4959 185.5912 107.8406 158.2289 211.3998 207.1205 184.7839 51.86584 180.6631 175.5037 159.984 156.4237 132.3176 157.5073 0 75.88833 73.39133 74.92125 26.76712 63.47055
134.1553 135.179 132.9097 128.0251 126.7167 108.3374 146.3293 141.4398 114.6978 102.3147 114.2147 107.6151 87.21382 83.0557 56.80909 83.28767 75.88833 0 9.148224 16.38332 64.71546 44.677
141.4655 143.1779 142.0531 136.6544 132.6439 117.4014 154.092 149.1316 121.6664 104.3157 121.9266 115.1142 93.54806 89.17141 59.15329 88.9511 73.39133 9.148224 0 7.519716 59.36112 35.87588
148.757 150.647 149.1624 142.4924 139.398 124.0449 158.7976 153.7621 125.5649 108.9472 126.6271 119.5939 96.91612 92.35386 59.35111 91.71042 74.92125 16.38332 7.519716 0 58.39358 30.40527
150.0269 158.9508 179.628 186.5949 129.7573 161.9487 208.8519 204.1931 178.9054 77.62367 177.1025 171.037 151.8936 147.77 117.736 147.9404 26.76712 64.71546 59.36112 58.39358 0 39.32273
165.3198 170.1265 176.2748 172.5257 150.9341 152.8386 189.1839 184.1351 155.6476 108.751 157.0176 149.9405 126.6899 121.9935 85.64068 120.9575 63.47055 44.677 35.87588 30.40527 39.32273 0
