0 98.37943 25.18512 101.4462 27.78214 113.7895 157.599 111.8761 163.7262 193.2078 191.4268
98.37943 0 73.19457 7.15697 70.64858 58.30588 159.4958 77.35991 228.458 195.8645 224.8679
25.18512 73.19457 0 76.33988 2.981424 93.12172 152.2415 94.95028 177.4535 189.1751 195.9638
101.4462 7.15697 76.33988 0 73.66742 51.85821 154.3058 71.64883 226.6833 190.408 220.918
27.78214 70.64858 2.981424 73.66742 0 90.17041 150.3942 92.19544 177.7623 187.4166 195.112
113.7895 58.30588 93.12172 51.85821 90.17041 0 105.819 23.18123 196.6961 140.5414 177.8413
157.599 159.4958 152.2415 154.3058 150.3942 105.819 0 83.30889 126.2065 37.51442 78.3842
111.8761 77.35991 94.95028 71.64883 92.19544 23.18123 83.30889 0 175.6101 118.8486 154.6621
163.7262 228.458 177.4535 226.6833 177.7623 196.6961 126.2065 175.6101 0 131.7678 75.03071
193.2078 195.8645 189.1751 190.408 187.4166 140.5414 37.51442 118.8486 131.7678 0 65.5327
191.4268 224.8679 195.9638 220.918 195.112 177.8413 78.3842 154.6621 75.03071 65.5327 0
