0 102.053 39.81173 40.62858 144.1261 44.26332 43.46183 118.978 44.65446 165.2418 51.13009 168.3347 172.6531 172.4513 184.9822 188.7325 112.3691 116.9886 146.8935 159.148 165.1127
102.053 0 65.83612 62.26591 53.20125 144.3392 142.5375 153.4869 132.7136 88.88606 133.9762 92.69767 100.6072 102.6993 119.15 144.4055 159.5431 149.8288 182.6337 181.5849 189.1702
39.81173 65.83612 0 7.261007 113.7323 84.07071 83.15882 136.048 80.39106 141.2667 84.861 144.7546 150.6258 151.3043 165.8153 178.0773 134.3579 133.2171 165.9556 173.4456 180.2962
40.62858 62.26591 7.261007 0 108.4788 84.46865 83.24062 130.1312 78.49204 134.9968 82.32861 138.4431 144.1466 144.7344 159.0875 170.8926 129.0736 127.2213 160.1479 167.1077 174.0259
144.1261 53.20125 113.7323 108.4788 0 181.816 179.2775 156.312 164.4372 39.51728 163.1789 43.21242 52.12726 55.2573 71.84053 105.6292 167.6709 152.5081 181.5251 173.6925 181.154
44.26332 144.3392 84.07071 84.46865 181.816 0 3.801727 113.2822 26.4708 197.4234 34.26665 200.097 202.9903 202.054 212.4579 208.2527 100.67 112.653 135.7367 153.2505 157.6958
43.46183 142.5375 83.15882 83.24062 179.2775 3.801727 0 109.5521 22.67157 194.3871 30.4795 197.0292 199.8281 198.8488 209.1289 204.6239 97.06184 108.9002 132.1775 149.566 154.0519
118.978 153.4869 136.048 130.1312 156.312 113.2822 109.5521 0 87.67511 147.1576 79.30391 147.8278 145.4649 142.4198 144.4682 120.8136 18.23089 3.811724 30.19878 40.61692 46.17921
44.65446 132.7136 80.39106 78.49204 164.4372 26.4708 22.67157 87.67511 0 176.318 8.544004 178.7526 180.9482 179.7016 189.1856 182.849 76.32169 86.81158 111.6796 128.0156 132.8232
165.2418 88.88606 141.2667 134.9968 39.51728 197.4234 194.3871 147.1576 176.318 0 173.2069 3.820013 12.63497 16.08765 32.39335 69.4369 161.6476 143.5413 167.8511 155.507 162.4911
51.13009 133.9762 84.861 82.32861 163.1789 34.26665 30.4795 79.30391 8.544004 173.2069 0 175.5064 177.3112 175.8904 184.8016 176.927 67.77905 78.52547 103.1357 119.5701 124.3262
168.3347 92.69767 144.7546 138.4431 43.21242 200.097 197.0292 147.8278 178.7526 3.820013 175.5064 0 9.124144 12.90155 28.84528 66.78644 162.5807 144.2437 167.9844 155.1725 162.0818
172.6531 100.6072 150.6258 144.1466 52.12726 202.9903 199.8281 145.4649 180.9482 12.63497 177.3112 9.124144 0 4.254409 19.76119 58.2761 160.8112 141.9665 164.3503 150.5531 157.2935
172.4513 102.6993 151.3043 144.7344 55.2573 202.054 198.8488 142.4198 179.7016 16.08765 175.8904 12.90155 4.254409 0 16.69949 54.09583 157.9622 138.9539 160.8823 146.8123 153.5059
184.9822 119.15 165.8153 159.0875 71.84053 212.4579 209.1289 144.4682 189.1856 32.39335 184.8016 28.84528 19.76119 16.69949 0 42.14142 160.9566 141.2111 160.1955 144.1723 150.4236
188.7325 144.4055 178.0773 170.8926 105.6292 208.2527 204.6239 120.8136 182.849 69.4369 176.927 66.78644 58.2761 54.09583 42.14142 0 138.7213 118.201 130.1109 110.929 116.2153
112.3691 159.5431 134.3579 129.0736 167.6709 100.67 97.06184 18.23089 76.32169 161.6476 67.77905 162.5807 160.8112 157.9622 160.9566 138.7213 0 20.52438 35.37204 53.2635 57.14018
116.9886 149.8288 133.2171 127.2213 152.5081 112.653 108.9002 3.811724 86.81158 143.5413 78.52547 144.2437 141.9665 138.9539 141.2111 118.201 20.52438 0 33.46979 42.2167 48.15859
146.8935 182.6337 165.9556 160.1479 181.5251 135.7367 132.1775 30.19878 111.6796 167.8511 103.1357 167.9844 164.3503 160.8823 160.1955 130.1109 35.37204 33.46979 0 23.44722 24.12876
159.148 181.5849 173.4456 167.1077 173.6925 153.2505 149.566 40.61692 128.0156 155.507 119.5701 155.1725 150.5531 146.8123 144.1723 110.929 53.2635 42.2167 23.44722 0 7.615773
165.1127 189.1702 180.2962 174.0259 181.154 157.6958 154.0519 46.17921 132.8232 162.4911 124.3262 162.0818 157.2935 153.5059 150.4236 116.2153 57.14018 48.15859 24.12876 7.615773 0
