0 109.302 49.33472 136.5667 134.0899 91.43976 157.3817 99.21442 146.7098 117.0313 123.3577 137.1492 143.1468 148.5919 168.5752
109.302 0 147.1591 30.7444 40.76701 170.9017 92.04224 172.6348 69.9091 183.036 183.6368 185.6202 183.3215 185.6537 173.7849
49.33472 147.1591 0 170.1699 162.5799 46.0612 171.0459 55.87809 166.7753 75.00044 83.29855 101.0162 110.225 116.434 148.8059
136.5667 30.7444 170.1699 0 20.67003 188.3067 74.29082 188.4513 50.91751 196.3881 195.4804 194.2526 189.8848 191.2222 171.2235
134.0899 40.76701 162.5799 20.67003 0 176.213 54.33915 175.3597 31.04439 181.8236 180.1495 177.4662 172.3079 173.2753 151.2017
91.43976 170.9017 46.0612 188.3067 176.213 0 170.0995 11.08716 172.1486 29.87631 39.26438 59.21448 70.65522 77.11091 118.4467
157.3817 92.04224 171.0459 74.29082 54.33915 170.0995 0 165.8712 23.3804 166.5476 161.9668 153.26 144.6783 143.7555 109.7718
99.21442 172.6348 55.87809 188.4513 175.3597 11.08716 165.8712 0 169.3618 19.1895 28.25187 48.13762 59.71465 66.171 108.5854
146.7098 69.9091 166.7753 50.91751 31.04439 172.1486 23.3804 169.3618 0 172.6291 169.3041 163.2363 156.1326 156.0736 127.36
117.0313 183.036 75.00044 196.3881 181.8236 29.87631 166.5476 19.1895 172.6291 0 10.19659 31.20623 44.04361 50.35651 96.76612
123.3577 183.6368 83.29855 195.4804 180.1495 39.26438 161.9668 28.25187 169.3041 10.19659 0 21.01789 33.98644 40.24646 87.45055
137.1492 185.6202 101.0162 194.2526 177.4662 59.21448 153.26 48.13762 163.2363 31.20623 21.01789 0 13.49408 19.43379 68.50762
143.1468 183.3215 110.225 189.8848 172.3079 70.65522 144.6783 59.71465 156.1326 44.04361 33.98644 13.49408 0 6.456626 55.20785
148.5919 185.6537 116.434 191.2222 173.2753 77.11091 143.7555 66.171 156.0736 50.35651 40.24646 19.43379 6.456626 0 50.34102
168.5752 173.7849 148.8059 171.2235 151.2017 118.4467 109.7718 108.5854 127.36 96.76612 87.45055 68.50762 55.20785 50.34102 0
