0 10.07378 107.8099 119.1715 122.4028 75.20438 73.21522 129.6456 138.1175 76.31462 162.05 159.1259 108.581 180.6404 149.1792 187.2862
10.07378 0 97.73617 109.1485 112.4531 83.16808 80.41761 119.8947 137.9504 82.38355 152.933 150.1302 111.0236 173.1272 145.3265 180.8444
107.8099 97.73617 0 15.82785 22.71114 172.3421 166.5897 36.21951 170.7407 163.35 77.97296 78.11402 167.6089 121.4513 143.8073 142.3642
119.1715 109.1485 15.82785 0 7.318562 180.0176 173.6966 21.13081 168.4754 169.4858 62.60828 63.07041 169.3458 107.9105 137.0726 130.0841
122.4028 112.4531 22.71114 7.318562 0 181.0902 174.4969 13.81323 164.9911 169.8147 55.37895 55.76939 167.6022 100.6959 131.8893 123.1162
75.20438 83.16808 172.3421 180.0176 181.0902 0 9.270945 184.164 110.5693 20.93376 205.9717 201.792 68.26521 206.5278 147.6878 202.9033
73.21522 80.41761 166.5897 173.6966 174.4969 9.270945 0 177.098 101.9059 11.96168 197.9069 193.6598 59.92342 197.5636 138.4248 193.7003
129.6456 119.8947 36.21951 21.13081 13.81323 184.164 177.098 0 159.3844 171.5642 41.76115 41.98232 165.4245 87.18569 122.919 110.1903
138.1175 137.9504 170.7407 168.4754 164.9911 110.5693 101.9059 159.3844 0 89.95571 157.1787 152.0272 42.76541 131.1896 54.06238 115.4673
76.31462 82.38355 163.35 169.4858 169.8147 20.93376 11.96168 171.5642 89.95571 0 190.3749 185.9916 48.11935 187.8313 127.0314 183.0742
162.05 152.933 77.97296 62.60828 55.37895 205.9717 197.9069 41.76115 157.1787 190.3749 0 5.161391 173.7 51.92348 110.4434 78.53513
159.1259 150.1302 78.11402 63.07041 55.76939 201.792 193.6598 41.98232 152.0272 185.9916 5.161391 0 168.7764 48.61264 105.3393 74.73129
108.581 111.0236 167.6089 169.3458 167.6022 68.26521 59.92342 165.4245 42.76541 48.11935 173.7 168.7764 0 158.9554 88.05322 148.5214
180.6404 173.1272 121.4513 107.9105 100.6959 206.5278 197.5636 87.18569 131.1896 187.8313 51.92348 48.61264 158.9554 0 77.76569 27.62071
149.1792 145.3265 143.8073 137.0726 131.8893 147.6878 138.4248 122.919 54.06238 127.0314 110.4434 105.3393 88.05322 77.76569 0 61.62997
187.2862 180.8444 142.3642 130.0841 123.1162 202.9033 193.7003 110.1903 115.4673 183.0742 78.53513 74.73129 148.5214 27.62071 61.62997 0
