0 110.8633 114.5521 115.0647 155.1166 108.5225 163.2874 144.2428 164.6881 171.3252 173.9308 179.9897
110.8633 0 13.5 18.83995 142.4141 51.23719 224.2137 109.6688 218.0598 216.8496 215.4369 221.1615
114.5521 13.5 0 5.475362 130.668 39.90614 217.5181 97.16995 210.6299 208.6319 206.8468 212.4574
115.0647 18.83995 5.475362 0 125.4093 34.92105 213.7983 91.75889 206.6594 204.3957 202.4883 208.0588
155.1166 142.4141 130.668 125.4093 0 91.17886 124.822 36.43801 111.6566 102.043 96.83704 100.641
108.5225 51.23719 39.90614 34.92105 91.17886 0 181.7623 59.30008 173.741 170.6464 168.4105 173.8752
163.2874 224.2137 217.5181 213.7983 124.822 181.7623 0 153.319 15.34491 30.44975 38.08515 39.91622
144.2428 109.6688 97.16995 91.75889 36.43801 59.30008 153.319 0 141.6264 134.0192 129.6781 134.0858
164.6881 218.0598 210.6299 206.6594 111.6566 173.741 15.34491 141.6264 0 15.37749 22.94987 25.51376
171.3252 216.8496 208.6319 204.3957 102.043 170.6464 30.44975 134.0192 15.37749 0 7.637572 10.73019
173.9308 215.4369 206.8468 202.4883 96.83704 168.4105 38.08515 129.6781 22.94987 7.637572 0 6.13786
179.9897 221.1615 212.4574 208.0588 100.641 173.8752 39.91622 134.0858 25.51376 10.73019 6.13786 0
