0 94.23069 115.1932 124.9233 104.5322 127.4439 131.5706 135.5385 147.5092 82.4184 165.5848 139.8556 239.5779 180.206 67.14268 65.79734 68.42122 68.10512 73.40261 78.33555 81.77444 89.19065 89.86176 98.32194 112.0767 107.5863 211.8347 108.4601 110.2123 214.5996 115.3109 140.9969 143.9465 149.6048 154.1856 188.899 171.5153 174.5511 209.4188 206.6226 209.5944 210.5368 211.4726 219.997 231.127 262.8951 255.0998 262.4692
94.23069 0 22.97765 33.6533 11.63435 35.13675 38.81784 42.54059 54.6798 56.30898 72.47453 46.50044 148.541 86.71149 94.33845 91.21578 98.97472 90.64383 95.97613 98.18935 96.11416 97.65128 95.58576 96.80702 101.4667 90.7467 118.2242 94.40479 92.37033 121.0724 95.47012 122.525 115.2897 119.2335 125.6398 146.6849 137.7209 137.6363 141.0944 141.86 142.6024 144.797 143.8925 152.3397 165.7949 184.3237 183.2198 184.4289
115.1932 22.97765 0 10.69216 11.364 12.37316 16.38887 20.34542 32.36771 76.54254 50.41587 24.71022 133.6024 65.01514 116.6995 113.5968 121.3572 112.8837 117.9923 119.9122 117.4802 118.3582 116.1185 116.3701 119.3347 108.408 100.4653 112.2386 109.706 103.4335 112.1596 137.5536 128.5547 131.8227 138.2644 154.5559 148.3607 147.4539 139.9105 142.1553 141.9288 144.5556 142.9096 150.9764 164.9103 176.9205 179.0353 177.2939
124.9233 33.6533 10.69216 0 22.02272 3.807887 7.81025 11.67262 22.79943 86.66477 40.82823 16.27882 128.0851 55.61974 127.2943 124.1974 131.9555 123.4513 128.501 130.3413 127.8124 128.4978 126.2101 126.1649 128.5736 117.6253 93.53509 121.4949 118.8108 96.5518 121.0372 145.7257 136.1249 139.1201 145.5377 159.8457 154.807 153.5782 141.3542 144.2567 143.5897 146.3921 144.4195 152.2444 166.3009 175.1114 178.7871 175.6161
104.5322 11.63435 11.364 22.02272 0 23.6326 27.45906 31.29297 43.42102 66.55121 61.36729 35.44009 141.0839 75.80164 105.7301 102.6158 110.3778 101.9766 107.2031 109.2734 107.0187 108.223 106.066 106.7887 110.5756 99.72121 109.306 103.4795 101.1781 112.2197 103.9471 130.2057 122.0369 125.6416 132.0841 150.7377 143.1727 142.6648 140.5133 142.0317 142.2849 144.7058 143.4225 151.7026 165.4358 180.7125 181.2299 180.953
127.4439 35.13675 12.37316 3.807887 23.6326 0 4.301163 8.321658 20.06539 86.73012 38.1434 12.90349 124.3587 52.8336 128.0064 124.926 132.6735 124.1023 129.031 130.7371 128.0722 128.5286 126.1923 125.8699 127.8586 116.9086 89.9809 120.7994 118.0191 92.99059 120.102 144.3775 134.5009 137.3743 143.7755 157.3572 152.7112 151.3679 137.9801 140.9982 140.2516 143.0835 141.055 148.8359 162.9064 171.3549 175.1638 171.8677
131.5706 38.81784 16.38887 7.81025 27.45906 4.301163 0 4.031129 15.98844 89.17655 34.02709 8.602325 120.3054 48.65411 130.9712 127.9062 135.6401 127.0192 131.8427 133.4317 130.6484 130.8946 128.5146 127.9249 129.4814 118.5408 85.74563 122.45 119.5701 88.75951 121.4949 145.2766 135.0741 137.7919 144.167 156.7404 152.6565 151.1564 135.8308 139.0863 138.1774 141.0692 138.9244 146.6063 160.7016 168.122 172.3938 168.6713
135.5385 42.54059 20.34542 11.67262 31.29297 8.321658 4.031129 0 12.14212 91.90251 30.09715 4.609772 116.6855 44.67071 134.0865 131.0353 138.7552 130.0979 134.8342 136.3269 133.4476 133.5191 131.104 130.2892 131.4736 120.5503 81.87987 124.4719 121.5082 84.89994 123.2933 146.6181 136.1295 138.7035 145.0495 156.6744 153.1214 151.4761 134.2805 137.7725 136.7013 139.6512 137.3909 144.9671 159.0794 165.4275 170.187 166.0158
147.5092 54.6798 32.36771 22.79943 43.42102 20.06539 15.98844 12.14212 0 102.9159 18.08047 8.52353 108.7024 32.82559 145.6351 142.6048 150.3005 141.5977 146.2031 147.5467 144.516 144.2921 141.8186 140.5959 141.0483 130.1865 72.54192 134.1233 130.997 75.59048 132.4873 154.7414 143.6139 145.8329 152.0875 161.2058 159.0823 157.0636 134.457 138.6938 137.1071 140.2299 137.6059 144.798 158.9077 161.4017 167.9658 162.1398
82.4184 56.30898 76.54254 86.66477 66.55121 86.73012 89.17655 91.90251 102.9159 0 118.3243 94.46769 168.2631 130.279 44.725 42.01646 49.21544 40.39168 44.01823 44.81352 41.60163 41.83356 39.57634 40.55251 46.84761 36.97142 147.9647 40.11673 39.1312 150.2419 43.34773 72.05229 69.13582 74.27993 80.06198 110.3064 95.68055 97.48404 127.1495 124.2057 127.2359 128.1299 129.139 137.6342 148.7143 181.9753 172.9146 181.3974
