0 67.59952 154.7684 64.63745 135.6181 199.2235 180.2776 120.9908 122.6123 124.4227 131.727 200.8905 257.6354 217.0294 223.4754 265.7311
67.59952 0 143.5983 5.230785 179.938 248.4164 217.7606 69.63711 68.81961 74.03171 79.42099 231.7528 278.8758 201.1398 210.5424 263.1122
154.7684 143.5983 0 139.2245 130.8956 187.7172 136.4646 97.80413 102.898 94.9339 98.20938 131.9842 154.3422 62.2674 69.18188 119.6198
64.63745 5.230785 139.2245 0 174.8531 243.3927 212.5512 68.02671 67.5952 72.33948 78.08969 226.5237 273.7481 197.2046 206.4709 258.6523
135.6181 179.938 130.8956 174.8531 0 69.16847 47.3527 185.2995 190.0545 185.5001 192.5728 73.87565 137.6091 174.2708 172.787 184.7943
199.2235 248.4164 187.7172 243.3927 69.16847 0 53.75872 253.2919 258.1701 253.2133 260.05 74.70609 127.8828 217.5657 212.6411 205.273
180.2776 217.7606 136.4646 212.5512 47.3527 53.75872 0 210.9067 216.0257 210.1928 216.4532 29.27456 93.14505 163.8116 159.0322 155.9263
120.9908 69.63711 97.80413 68.02671 185.2995 253.2919 210.9067 0 5.289788 4.510758 10.73997 216.2414 249.9118 144.4836 155.5443 213.3577
122.6123 68.81961 102.898 67.5952 190.0545 258.1701 216.0257 5.289788 0 8.252946 10.66667 221.4922 255.1688 148.7947 159.9657 218.0278
124.4227 74.03171 94.9339 72.33948 185.5001 253.2133 210.1928 4.510758 8.252946 0 7.81025 214.9325 247.6227 140.5749 151.7243 209.7808
131.727 79.42099 98.20938 78.08969 192.5728 260.05 216.4532 10.73997 10.66667 7.81025 0 220.5108 251.7459 141.0019 152.4311 211.1516
200.8905 231.7528 131.9842 226.5237 73.87565 74.70609 29.27456 216.2414 221.4922 214.9325 220.5108 0 64.19502 148.2761 141.7401 130.6139
257.6354 278.8758 154.3422 273.7481 137.6091 127.8828 93.14505 249.9118 255.1688 247.6227 251.7459 64.19502 0 143.2402 132.7074 95
217.0294 201.1398 62.2674 197.2046 174.2708 217.5657 163.8116 144.4836 148.7947 140.5749 141.0019 148.2761 143.2402 0 12.45657 72.77287
223.4754 210.5424 69.18188 206.4709 172.787 212.6411 159.0322 155.5443 159.9657 151.7243 152.4311 141.7401 132.7074 12.45657 0 60.38419
265.7311 263.1122 119.6198 258.6523 184.7943 205.273 155.9263 213.3577 218.0278 209.7808 211.1516 130.6139 95 72.77287 60.38419 0
