0 2.800328 150.3433 166.3005 199.8338 67.99358 77.85508 264.5136 87.82767 89.86251 98.3976
2.800328 0 151.2316 165.1696 198.9196 70.44501 80.1561 263.5759 90.00556 92.02174 100.509
150.3433 151.2316 0 115.079 121.7236 110.284 99.45451 172.502 89.68125 87.96594 82.28401
166.3005 165.1696 115.079 0 36.87818 173.8519 169.5465 99.53015 166.3791 166.0271 166.0912
199.8338 198.9196 121.7236 36.87818 0 199.5507 193.582 64.70124 188.6637 187.9495 186.4986
67.99358 70.44501 110.284 173.8519 199.5507 0 12.34909 261.8745 24.01041 26.23928 34.9689
77.85508 80.1561 99.45451 169.5465 193.582 12.34909 0 255.024 11.6619 13.89244 22.66195
264.5136 263.5759 172.502 99.53015 64.70124 261.8745 255.024 0 249.0848 248.1456 245.6912
87.82767 90.00556 89.68125 166.3791 188.6637 24.01041 11.6619 249.0848 0 2.236068 11.09433
89.86251 92.02174 87.96594 166.0271 187.9495 26.23928 13.89244 248.1456 2.236068 0 8.873793
98.3976 100.509 82.28401 166.0912 186.4986 34.9689 22.66195 245.6912 11.09433 8.873793 0
