0 112.9686 110.2473 105.2725 105.6647 110.2158 105.7838 109.076 106.2156 103.5317 143.2471
112.9686 0 64.68672 64.10438 68.57962 68.57036 74.01725 78.17977 78.23742 88.27327 202.4706
110.2473 64.68672 0 5 6.851602 4.031129 11.6619 14.43087 15.66246 27.28044 148.1059
105.2725 64.10438 5 0 4.503085 6.020797 10.04988 14.08013 14.32873 25.41434 145.6562
105.6647 68.57962 6.851602 4.503085 0 4.693376 5.562773 9.645091 9.840746 21.08844 141.6355
110.2158 68.57036 4.031129 6.020797 4.693376 0 8.13941 10.44031 11.87697 23.52599 144.4055
105.7838 74.01725 11.6619 10.04988 5.562773 8.13941 0 4.716991 4.279311 15.67021 136.4452
109.076 78.17977 14.43087 14.08013 9.645091 10.44031 4.716991 0 3.010399 13.59432 134.3044
106.2156 78.23742 15.66246 14.32873 9.840746 11.87697 4.279311 3.010399 0 11.64909 132.529
103.5317 88.27327 27.28044 25.41434 21.08844 23.52599 15.67021 13.59432 11.64909 0 120.8811
143.2471 202.4706 148.1059 145.6562 141.6355 144.4055 136.4452 134.3044 132.529 120.8811 0
