0 3.762387 50.20652 68.33936 91.25446 112.6164 132.1207 134.2435 65.10649 162.0827 140.3567 143.1733 151.1374 178.5208 91.08104 197.883 63.85491 63.95154 66.44584 70.9129 77.848 78.48599 88.3544 89.91774 91.07717 92.35204 92.40996 95.96411 209.3265 101.3215 218.7192 185.0213 107.2091 212.8018 222.1429 231.2556 115.4513 123.879 252.3358 243.6325 261.0366 266.0182 231.4014 261.6643 234.5178 236.3464 258.1516
3.762387 0 47.78569 68.63363 89.47779 110.2251 129.6519 131.6779 64.26724 159.631 137.973 140.7677 148.6875 176.0591 89.77627 195.5641 66.20276 66.1127 68.59644 73.0291 79.89229 80.63377 90.16682 91.67636 92.74592 94.16681 93.9533 97.44799 207.3175 102.905 216.709 185.8236 108.4046 210.9294 220.1745 229.3868 116.6343 125.1688 250.8395 242.0011 260.0449 265.397 231.5287 261.1415 234.6534 236.4612 258.0503
50.20652 47.78569 0 48.03317 43.60838 62.44119 81.91427 84.0797 30.74311 111.8795 90.18885 92.9894 100.9342 128.3159 47.31954 147.7835 73.32424 70.65428 72.37019 75.29445 79.72958 81.81958 84.92562 85.44215 85.08982 88.35739 84.37828 86.55843 159.9313 92.6848 169.3127 160.2848 92.28413 163.8923 172.8712 182.3372 99.52736 108.746 205.1359 195.7465 217.0438 224.9143 197.8013 221.4333 200.9636 202.5464 221.8873
68.33936 68.63363 48.03317 0 49.36075 78.21541 96.20678 100.3043 20.46305 122.5915 101.4893 104.4683 112.5821 138.0554 40.2732 153.4212 39.31288 35.35694 35.64338 36.20111 37.5539 40.16909 38.93579 38.9771 38.11662 41.83939 36.87207 38.71862 158.8463 44.82041 167.9584 117.9591 44.58623 160.055 170.6118 177.966 52.19226 61.37363 193.7614 186.8307 197.4722 199.9577 163.0927 195.1129 166.2036 168.0455 190.148
91.25446 89.47779 43.60838 49.36075 0 28.85561 47.25317 51.12066 32.76466 75.21567 53.43351 56.43197 64.67891 91.31998 12.43364 108.8101 88.10863 84.27856 84.81109 85.56043 86.57708 89.2487 85.68337 85.1154 83.48306 87.6796 81.07109 81.33661 118.371 86.62771 127.7546 130.6264 80.16837 121.5748 131.0647 140.0224 84.83355 93.16532 161.7141 152.5955 173.6392 182.4196 159.8739 179.3342 163.0123 164.3994 181.9052
112.6164 110.2251 62.44119 78.21541 28.85561 0 19.73801 22.80871 60.88928 49.51876 27.74789 30.55809 38.58363 65.96264 39.4748 85.38522 116.8305 113.0344 113.6177 114.4136 115.3846 118.0634 114.0824 113.4032 111.6421 115.8806 109.0447 108.9941 98.77068 113.9858 108.0664 145.7061 106.3115 103.6995 111.863 121.9399 109.9838 117.6505 147.743 137.1891 165.3244 178.0958 165.2354 176.26 168.2602 169.3284 183.469
132.1207 129.6519 81.91427 96.20678 47.25317 19.73801 0 5.014428 79.88977 29.9847 9.193476 11.48564 19.05009 46.40724 56.28388 66.36015 135.2559 131.3877 131.8217 132.3276 132.7942 135.4975 130.5129 129.6538 127.7089 131.9789 124.8732 124.4215 81.42064 129.0102 90.53954 150.0677 120.1895 87.22117 94.53978 105.0799 122.9013 129.8573 132.8311 121.5982 153.5303 168.6164 162.3512 167.6005 165.2462 166.0787 177.7373
134.2435 131.6779 84.0797 100.3043 51.12066 22.80871 5.014428 0 83.56203 28.52272 10.71429 11.90781 17.9262 44.69544 60.59797 65.2739 139.224 135.3823 135.8714 136.4739 137.0832 139.7816 135.0143 134.1873 132.2726 136.5399 129.4734 129.0803 81.52438 133.7247 90.49635 154.9001 125.0192 87.76654 94.60091 105.3582 127.806 134.8055 133.916 122.4299 155.6372 171.326 166.3742 170.5096 169.2456 170.0402 181.2524
65.10649 64.26724 30.74311 20.46305 32.76466 60.88928 79.88977 83.56203 0 107.9295 86.1939 89.19299 97.43716 123.9469 27.57716 140.8963 56.35429 52.70726 53.57368 55.02438 57.37063 59.88995 59.39884 59.41988 58.48195 62.27002 57.03849 58.56857 148.8737 64.58113 158.185 129.8638 62.48778 151.1885 161.2197 169.4876 69.36898 78.55819 188.3837 180.3276 195.9484 201.1898 169.7608 197.0501 172.9163 174.6026 195.114
162.0827 159.631 111.8795 122.5915 75.21567 49.51876 29.9847 28.52272 107.9295 0 21.97877 19.04244 10.94536 16.44441 82.34622 36.77666 161.9038 157.9456 158.1363 158.181 157.8701 160.5822 154.1729 153.0669 150.8889 155.1378 147.7627 146.756 54.50246 150.6934 63.07791 156.0071 140.4778 61.75456 67.34984 78.47402 141.8049 147.5957 108.928 96.79238 134.2693 152.7368 156.9775 153.0403 159.5921 160.0373 167.5544
