0 112.1767 48.38136 62.90561 142.4796 146.7063 146.0562 138.8274 81.39151 84.65866 161.2678 93.63519 109.1255 163.6095 132.2656 158.8743 135.4345 139.2796 139.3386 145.9918 157.1633 170.2675 160.1441
112.1767 0 147.2219 154.0958 32.7128 38.19594 39.72704 40.43202 162.6531 166.6544 70.57389 168.9048 178.4054 93.44084 181.7711 103.8356 126.0906 180.3395 182.2979 182.6208 183.4756 165.7617 175.1692
48.38136 147.2219 0 16.32828 173.5587 176.6563 174.8092 164.8494 36.88339 39.25828 181.2132 50.14726 66.27319 174.5976 95.22358 164.292 125.6727 105.0808 104.281 112.8698 127.1438 152.056 134.7064
62.90561 154.0958 16.32828 0 178.5063 181.1353 178.8701 168.0774 20.61553 22.9359 182.0095 33.90929 50.02312 172.4253 79.78623 160.4469 117.7593 90.20012 89.20202 98.16211 113.0556 140.9409 121.758
142.4796 32.7128 173.5587 178.5063 0 6.041523 10 20.94039 184.4302 188.3628 46.52561 188.9443 196.455 76.53757 194.6509 92.11538 127.9893 191.0977 193.4231 192.0236 189.9652 164.5609 179.0656
146.7063 38.19594 176.6563 181.1353 6.041523 0 5.147815 18.43909 186.4537 190.3612 41.29088 190.5818 197.6558 72.15608 194.8215 88.46323 126.4288 190.8705 193.2589 191.5369 188.9433 162.2585 177.6091
146.0562 39.72704 174.8092 178.8701 10 5.147815 0 13.72953 183.6968 187.5826 36.55064 187.5365 194.3053 67.06713 190.8488 83.31601 121.7015 186.6904 189.1098 187.2296 184.3994 157.2937 172.9003
138.8274 40.43202 164.8494 168.0774 20.94039 18.43909 13.72953 0 172.0029 175.8467 30.18063 175.3597 181.6613 56.67892 177.4502 71.34686 108.0104 173.1172 175.5591 173.5758 170.6706 143.907 159.2011
81.39151 162.6531 36.88339 20.61553 184.4302 186.4537 183.6968 172.0029 0 4.006938 182.7318 13.29812 29.40769 169.5007 60.01892 155.5307 108.2 71.14114 69.87131 79.28368 94.91965 126.6154 105.119
84.65866 166.6544 39.25828 22.9359 188.3628 190.3612 187.5826 175.8467 4.006938 0 186.3499 11.87837 27.54605 172.7712 59.32411 158.5721 110.6111 70.86396 69.43622 79.07444 95.02221 127.9291 105.7799
161.2678 70.57389 181.2132 182.0095 46.52561 41.29088 36.55064 30.18063 182.7318 186.3499 0 183.9911 187.8349 33.30336 178.1685 52.67761 101.1221 171.7522 174.4854 170.7651 164.9403 131.4359 151.2642
93.63519 168.9048 50.14726 33.90929 188.9443 190.5818 187.5365 175.3597 13.29812 11.87837 183.9911 0 16.12614 168.4908 47.47928 153.3149 103.3368 59.18448 57.6753 67.42499 83.58174 118.0148 94.91491
109.1255 178.4054 66.27319 50.02312 196.455 197.6558 194.3053 181.6613 29.40769 27.54605 187.8349 16.12614 0 169.7529 33.70371 153.2386 100.6047 46.40178 44.42198 54.65364 71.50068 109.8103 84.57135
163.6095 93.44084 174.5976 172.4253 76.53757 72.15608 67.06713 56.67892 169.5007 172.7712 33.30336 168.4908 169.7529 0 155.3043 20.74863 74.74122 147.2916 150.2015 145.1759 137.3074 100.2552 122.3949
132.2656 181.7711 95.22358 79.78623 194.6509 194.8215 190.8488 177.4502 60.01892 59.32411 178.1685 47.47928 33.70371 155.3043 0 136.6646 81.3815 13.23729 10.84233 21.24012 38.37415 80.57599 53.07797
158.8743 103.8356 164.292 160.4469 92.11538 88.46323 83.31601 71.34686 155.5307 158.5721 52.67761 153.3149 153.2386 20.74863 136.6646 0 55.41036 128.0385 131.0026 125.5045 117.0065 79.54129 101.8296
135.4345 126.0906 125.6727 117.7593 127.9893 126.4288 121.7015 108.0104 108.2 110.6111 101.1221 103.3368 100.6047 74.74122 81.3815 55.41036 0 72.65544 75.60589 70.45833 63.84739 40.74749 51.20791
139.2796 180.3395 105.0808 90.20012 191.0977 190.8705 186.6904 173.1172 71.14114 70.86396 171.7522 59.18448 46.40178 147.2916 13.23729 128.0385 72.65544 0 3.092329 8.277984 25.20746 67.95079 39.98203
139.3386 182.2979 104.281 89.20202 193.4231 193.2589 189.1098 175.5591 69.87131 69.43622 174.4854 57.6753 44.42198 150.2015 10.84233 131.0026 75.60589 3.092329 0 10.41306 27.57986 70.93277 42.80187
145.9918 182.6208 112.8698 98.16211 192.0236 191.5369 187.2296 173.5758 79.28368 79.07444 170.7651 67.42499 54.65364 145.1759 21.24012 125.5045 70.45833 8.277984 10.41306 0 17.17721 61.63444 32.94682
157.1633 183.4756 127.1438 113.0556 189.9652 188.9433 184.3994 170.6706 94.91965 95.02221 164.9403 83.58174 71.50068 137.3074 38.37415 117.0065 63.84739 25.20746 27.57986 17.17721 0 46.73813 17.49581
170.2675 165.7617 152.056 140.9409 164.5609 162.2585 157.2937 143.907 126.6154 127.9291 131.4359 118.0148 109.8103 100.2552 80.57599 79.54129 40.74749 67.95079 70.93277 61.63444 46.73813 0 29.25272
160.1441 175.1692 134.7064 121.758 179.0656 177.6091 172.9003 159.2011 105.119 105.7799 151.2642 94.91491 84.57135 122.3949 53.07797 101.8296 51.20791 39.98203 42.80187 32.94682 17.49581 29.25272 0
