0 120.8604 96.34429 74.57485 155.4088 83.19488 100.09 146.6049 149.8696 154.9865 120.7545 133.1803 142.9472 155.162
120.8604 0 30.36359 172.8781 60.79979 174.503 183.9667 68.02844 71.68151 116.2296 184.5312 181.9324 142.679 174.2855
96.34429 30.36359 0 143.1137 63.96043 144.3662 153.615 62.3262 66.21178 99.44796 154.5681 152.8678 118.521 148.3351
74.57485 172.8781 143.1137 0 185.3914 12.20019 29.80186 170.4669 172.4833 153.2753 59.73581 79.50998 120.9343 115.7274
155.4088 60.79979 63.96043 185.3914 0 182.9334 186.8428 18.84875 19.83582 72.09717 176.8813 167.1586 111.9255 146.2107
83.19488 174.503 144.3662 12.20019 182.9334 0 18.02375 167.2684 169.0491 146.5182 47.57294 67.63176 112.0042 104.7449
100.09 183.9667 153.615 29.80186 186.8428 18.02375 0 170.2075 171.6142 143.8161 32.06861 53.6153 105.5299 93.33015
146.6049 68.02844 62.3262 170.4669 18.84875 167.2684 170.2075 0 3.901567 54.37859 158.9558 148.6607 93.11045 127.3877
149.8696 71.68151 66.21178 172.4833 19.83582 169.0491 171.6142 3.901567 0 52.41122 159.6826 148.9 92.32852 126.6214
154.9865 116.2296 99.44796 153.2753 72.09717 146.5182 143.8161 54.37859 52.41122 0 124.1011 108.5692 45.51065 78.46246
120.7545 184.5312 154.5681 59.73581 176.8813 47.57294 32.06861 158.9558 159.6826 124.1011 0 22.06669 81.52195 63.30901
133.1803 181.9324 152.8678 79.50998 167.1586 67.63176 53.6153 148.6607 148.9 108.5692 22.06669 0 63.9809 41.65925
142.9472 142.679 118.521 120.9343 111.9255 112.0042 105.5299 93.11045 92.32852 45.51065 81.52195 63.9809 0 34.29323
155.162 174.2855 148.3351 115.7274 146.2107 104.7449 93.33015 127.3877 126.6214 78.46246 63.30901 41.65925 34.29323 0
