81.1477 152.5611
57.75 96.33333
59 222
81.83333 242.5
154.0188 267.5601
230.301 114.5805
133.2857 283.8571
142 75
164 88
177.0769 262.7692
184.6667 50.33333
194 283.5
203 278
241 244.056
225 270
231 272
232 265.5
235.25 268.5
81.1477 152.5611
57.75 96.33333
59 222
81.83333 242.5
154.0188 267.5601
230.301 114.5805
133.2857 283.8571
142 75
164 88
177.0769 262.7692
184.6667 50.33333
194 283.5
203 278
241 244.056
225 270
231 272
232 265.5
235.25 268.5
81.1477 152.5611
57.75 96.33333
59 222
81.83333 242.5
154.0188 267.5601
230.301 114.5805
133.2857 283.8571
142 75
164 88
177.0769 262.7692
184.6667 50.33333
194 283.5
203 278
241 244.056
225 270
231 272
232 265.5
235.25 268.5
81.1477 152.5611
57.75 96.33333
59 222
81.83333 242.5
154.0188 267.5601
230.301 114.5805
133.2857 283.8571
142 75
164 88
177.0769 262.7692
184.6667 50.33333
194 283.5
203 278
241 244.056
225 270
231 272
232 265.5
235.25 268.5
81.1477 152.5611
57.75 96.33333
59 222
81.83333 242.5
154.0188 267.5601
230.301 114.5805
133.2857 283.8571
142 75
164 88
177.0769 262.7692
184.6667 50.33333
194 283.5
203 278
241 244.056
225 270
231 272
232 265.5
235.25 268.5
81.1477 152.5611
57.75 96.33333
59 222
81.83333 242.5
154.0188 267.5601
230.301 114.5805
133.2857 283.8571
142 75
164 88
177.0769 262.7692
184.6667 50.33333
194 283.5
203 278
241 244.056
225 270
231 272
232 265.5
235.25 268.5
