0 103.9941 33.74608 37.91496 142.0499 51.33722 142.936 137.9996 150.7172 138.0304 88.74669 100.1589 116.677 126.469 132.1658 166.1717 139.7198 159.2398 136.6523 142.8157 145.8405 152.1423 152.9233 163.8752 159.083 161.3394 170.9308
103.9941 0 131.3036 135.1421 39.071 143.2615 39.74579 37.22705 65.45618 46.56052 163.6686 169.8249 181.0275 182.1013 183.2905 105.6609 185.1424 112.4242 130.5056 136.5571 185.3147 186.6279 146.0157 133.3511 186.8302 151.5569 172.4709
33.74608 131.3036 0 4.197883 170.2305 18.39015 168.5444 162.3866 169.1002 159.2214 59.12191 71.49056 88.59703 100.6617 107.4788 175.7341 116.4137 165.1498 131.9288 137.3367 124.0989 131.6162 146.5121 164.1563 140.3091 155.0484 160.0227
37.91496 135.1421 4.197883 0 174.1034 14.82282 172.2069 165.9503 172.0988 162.5027 56.11496 68.61527 85.7601 98.19886 105.1861 177.8049 114.3215 166.8386 132.4559 137.7439 122.2345 129.9187 146.7636 165.1884 138.8529 155.2865 159.6325
142.0499 39.071 170.2305 174.1034 0 182.3322 19.67796 28.15884 64.59817 47.3829 201.8239 207.3935 217.7655 217.629 218.092 112.9622 218.9303 125.6672 156.2708 161.661 218.0114 218.2921 170.0222 150.6361 217.0579 174.1892 196.8879
51.33722 143.2615 18.39015 14.82282 182.3322 0 179.0282 172.196 175.336 167.2008 41.58896 54.2159 71.37085 84.34192 91.60975 176.9452 101.1007 164.532 126.2387 131.0992 109.4575 117.4809 139.5671 160.4941 126.9396 148.0044 150.4404
142.936 39.74579 168.5444 172.2069 19.67796 179.0282 0 9.92184 44.98017 28.57009 194.7434 199.2549 208.4329 207.0004 206.8048 93.5259 206.8279 106.8795 140.4635 145.5468 205.1471 204.777 153.4438 132.3967 202.7468 157.1369 180.252
137.9996 37.22705 162.3866 165.9503 28.15884 172.196 9.92184 0 37.02588 19.2274 186.5483 190.728 199.5576 197.8 197.4556 84.91327 197.3123 97.57046 130.5427 135.6264 195.4971 195.0292 143.5427 122.8168 192.9052 147.2815 170.3582
150.7172 65.45618 169.1002 172.0988 64.59817 175.336 44.98017 37.02588 0 19.452 181.3434 183.0851 188.9992 184.3406 182.4728 48.81469 180.4042 63.99186 105.9161 109.9199 176.7942 174.7396 116.2497 90.7706 170.6686 118.5091 142.3758
138.0304 46.56052 159.2214 162.5027 47.3829 167.2008 28.57009 19.2274 19.452 0 177.5113 180.5831 188.1479 185.1376 184.1597 65.88301 183.2402 78.37449 113.4075 118.1937 180.7202 179.655 125.6911 103.8387 176.8234 129.0513 152.3979
88.74669 163.6686 59.12191 56.11496 201.8239 41.58896 194.7434 186.5483 181.3434 177.5113 0 12.74755 29.83595 43.78472 51.68387 171.4769 61.98381 155.4657 107.8007 111.0539 71.43161 80.24863 117.3882 144.7316 91.00137 125.1759 121.841
100.1589 169.8249 71.49056 68.61527 207.3935 54.2159 199.2549 190.728 183.0851 180.5831 12.74755 0 17.15665 31.2494 39.35381 169.7905 49.89926 152.8366 102.9004 105.5093 59.69843 68.7407 110.9617 140.0645 79.88273 118.3913 113.0655
116.677 181.0275 88.59703 85.7601 217.7655 71.37085 208.4329 199.5576 188.9992 188.1479 29.83595 17.15665 0 16.27395 24.83033 171.3548 35.78961 153.2766 100.8791 102.4556 46.28957 55.67271 106.4285 137.752 67.4813 113.1611 104.613
