0 69.3028 113.6299 129.3723 149.1969 87.14499 117.6557 87.20374 147.1948 123.699 168.9076 180.89 136.2562 140.5599 186.0817
69.3028 0 45.6747 64.18959 161.1773 147.9595 53.48131 147.2205 87.25506 65.21503 115.7399 137.1027 153.4471 132.0038 150.3532
113.6299 45.6747 0 21.05212 170.9182 185.5741 15.50369 184.4361 48.14211 33.10882 80.69644 108.5298 167.1249 131.8277 127.2658
129.3723 64.18959 21.05212 0 166.9859 195.5594 11.84752 194.1888 27.54153 19.96761 60.63458 90.07945 165.1084 124.6045 110.4392
149.1969 161.1773 170.9182 166.9859 0 121.9614 159.7464 119.2743 158.2628 147.3883 148.8422 130.4838 15.65966 47.29349 113.828
87.14499 147.9595 185.5741 195.5594 121.9614 0 184.0061 2.687419 204.5551 182.9891 215.155 214.1689 106.3297 142.5237 208.9356
117.6557 53.48131 15.50369 11.84752 159.7464 184.0061 0 182.6686 34.67287 17.61391 66.17343 93.18893 157.0072 118.9464 111.7623
87.20374 147.2205 184.4361 194.1888 119.2743 2.687419 182.6686 0 202.8943 181.4338 213.1947 211.9496 103.6431 139.9937 206.5562
147.1948 87.25506 48.14211 27.54153 158.2628 204.5551 34.67287 202.8943 0 23.49609 33.26002 64.07247 158.942 112.7536 86.09466
123.699 65.21503 33.10882 19.96761 147.3883 182.9891 17.61391 181.4338 23.49609 0 50.82111 76.01869 145.9897 104.6518 94.16521
168.9076 115.7399 80.69644 60.63458 148.8422 215.155 66.17343 213.1947 33.26002 50.82111 0 32.91224 152.7592 101.5675 57.10826
180.89 137.1027 108.5298 90.07945 130.4838 214.1689 93.18893 211.9496 64.07247 76.01869 32.91224 0 137.3212 84.29139 24.90127
136.2562 153.4471 167.1249 165.1084 15.65966 106.3297 157.0072 103.6431 158.942 145.9897 152.7592 137.3212 0 53.03772 122.7481
140.5599 132.0038 131.8277 124.6045 47.29349 142.5237 118.9464 139.9937 112.7536 104.6518 101.5675 84.29139 53.03772 0 70.64602
186.0817 150.3532 127.2658 110.4392 113.828 208.9356 111.7623 206.5562 86.09466 94.16521 57.10826 24.90127 122.7481 70.64602 0
