0 71.32533 89.32648 114.7064 137.3077
71.32533 0 93.21481 176.8191 194.1938
89.32648 93.21481 0 122.8088 127.9619
114.7064 176.8191 122.8088 0 28.65746
137.3077 194.1938 127.9619 28.65746 0
