0 160.9884 125.504 184.8313 184.3785 185.0494 182.9348 185.3921 186.735 182.8725 187.526
160.9884 0 149.1225 52.09875 61.832 72.51702 81.52369 80.50434 88.39302 90.36306 95.22456
125.504 149.1225 0 132.6068 124.2048 116.5854 107.312 110.8371 106.418 100.5982 102.2808
184.8313 52.09875 132.6068 0 11.89764 23.95823 35.34667 32.99263 41.44571 45.40048 48.94455
184.3785 61.832 124.2048 11.89764 0 12.06308 23.50532 21.09502 29.54821 33.57737 37.04727
185.0494 72.51702 116.5854 23.95823 12.06308 0 11.71092 9.046382 17.49047 21.75092 24.99695
182.9348 81.52369 107.312 35.34667 23.50532 11.71092 0 3.535534 6.886248 10.07671 13.92839
185.3921 80.50434 110.8371 32.99263 21.09502 9.046382 3.535534 0 8.456279 12.93213 15.95306
186.735 88.39302 106.418 41.44571 29.54821 17.49047 6.886248 8.456279 0 5.884811 7.515267
182.8725 90.36306 100.5982 45.40048 33.57737 21.75092 10.07671 12.93213 5.884811 0 5.508176
187.526 95.22456 102.2808 48.94455 37.04727 24.99695 13.92839 15.95306 7.515267 5.508176 0
