0 69.23571 96.15945 143.5944 91.70083 102.8412 149.567 102.3722 144.8521 132.8764 155.8203
69.23571 0 127.9928 103.7401 141.8388 160.9969 215.5614 119.4863 149.5125 151.4706 190.4652
96.15945 127.9928 0 227.6496 37.49846 64.56267 192.7783 198.2508 241.0107 227.8803 244.0787
143.5944 103.7401 227.6496 0 233.515 246.4346 248.9251 98.73584 93.05912 115.0635 165.4962
91.70083 141.8388 37.49846 233.515 0 27.39069 158.7219 187.9241 231.9768 214.8026 223.7973
102.8412 160.9969 64.56267 246.4346 27.39069 0 138.5396 190.4232 234.6103 214.5686 217.3039
149.567 215.5614 192.7783 248.9251 158.7219 138.5396 0 154.2292 186.4643 156.9491 127.3734
102.3722 119.4863 198.2508 98.73584 187.9241 190.4232 154.2292 0 44.22529 32.54098 74.23228
144.8521 149.5125 241.0107 93.05912 231.9768 234.6103 186.4643 44.22529 0 29.95851 76.844
132.8764 151.4706 227.8803 115.0635 214.8026 214.5686 156.9491 32.54098 29.95851 0 50.45264
155.8203 190.4652 244.0787 165.4962 223.7973 217.3039 127.3734 74.23228 76.844 50.45264 0
