0 29.58646 95.68085 93.44441 92.57873 136.4578 106.5612 113.5113 87.27178 116.7091
29.58646 0 70.08745 66.00189 64.87873 115.4824 121.3521 128.0205 57.71698 130.7947
95.68085 70.08745 0 11.85327 13.89244 130.3372 189.2454 195.6349 44.20407 198.1161
93.44441 66.00189 11.85327 0 2.12132 118.5039 182.4903 188.7286 32.59601 191.0772
92.57873 64.87873 13.89244 2.12132 0 116.4455 180.8565 187.0722 30.4795 189.4017
136.4578 115.4824 130.3372 118.5039 116.4455 0 146.5931 149.4144 86.6069 149.5426
106.5612 121.3521 189.2454 182.4903 180.8565 146.5931 0 6.969801 160.2672 10.37199
113.5113 128.0205 195.6349 188.7286 187.0722 149.4144 6.969801 0 166.0271 3.605551
87.27178 57.71698 44.20407 32.59601 30.4795 86.6069 160.2672 166.0271 0 168
116.7091 130.7947 198.1161 191.0772 189.4017 149.5426 10.37199 3.605551 168 0
