0 56.34286 72.12228 75.07782 94.12014 87.21023 98.81741 112.5921 122.5905 115.5957 138.5238 41.68962 38.07095 31.99295 38.09563 153.1282 35.92081 35.79348 42.76783 49.44598 175.5025 169.7092 58.90297 180.7027 180.269 116.5491 184.9649 192.8382 194.7066 122.568 143.7365 192.5989 194.3375 196.3514 153.8508 196.8281 187.1316
56.34286 0 15.81803 19.11052 39.11603 31.93713 44.95469 59.67829 70.85534 63.10382 87.6649 17.88898 20.95611 87.21483 26.99864 105.5337 91.0306 87.20567 90.67656 95.15484 136.0944 130.7054 103.4489 143.0138 143.8377 138.0323 150.772 161.7279 170.6396 134.0724 143.5676 170.8379 173.3761 177.4592 155.2207 182.6987 183.4955
72.12228 15.81803 0 4.204759 24.18677 17.03174 30.72118 45.59748 57.15443 49.1783 74.07064 32.24717 35.69496 103.0217 40.31724 93.06848 106.5536 102.2613 105.2168 109.2959 126.2933 121.1492 117.2513 133.7196 134.9782 146.4084 142.5808 154.4108 165.4927 140.1217 146.235 166.4241 169.1723 173.8359 158.022 180.4513 184.3238
75.07782 19.11052 4.204759 0 20.23561 13.0384 26.61036 41.48795 53.00853 45.05136 69.92358 34.48188 38.02959 106.2309 42.0119 88.86661 109.1238 104.4629 107.1004 110.9613 122.1759 117.0523 118.7367 129.6389 130.9352 145.8579 138.6001 150.5217 161.8878 138.9172 144.1657 162.931 165.7106 170.4656 155.966 177.3157 181.7938
94.12014 39.11603 24.18677 20.23561 0 7.202777 7.320595 21.74695 33.47779 25.41269 50.32315 52.62775 56.2666 125.6713 58.69651 70.15889 127.1278 121.5079 123.2046 126.3622 105.9689 101.1876 133.4951 113.9198 115.6975 152.4335 124.0447 136.85 150.6731 142.5057 143.1837 152.5968 155.5991 161.0093 154.9301 169.4829 177.803
87.21023 31.93713 17.03174 13.0384 7.202777 0 13.81223 28.64001 40.28529 32.25872 57.18765 45.88028 49.5101 118.6634 52.35456 76.6369 120.5404 115.2063 117.1943 120.5753 111.4457 106.5188 127.9206 119.2109 120.7988 149.6007 128.8875 141.3642 154.2615 140.684 142.9793 155.8541 158.7766 163.9477 154.7697 171.827 178.7474
98.81741 44.95469 30.72118 26.61036 7.320595 13.81223 0 14.87821 26.4753 18.46355 43.383 57.13532 60.7648 130.5927 62.40548 62.93505 131.0271 124.8744 126.0699 128.8642 98.68777 93.9363 135.6579 106.6741 108.499 151.1318 116.9221 129.8416 144.088 140.1765 139.3383 146.1926 149.2384 154.7856 151.0237 163.6284 172.9518
112.5921 59.67829 45.59748 41.48795 21.74695 28.64001 14.87821 0 11.75391 3.691206 28.57826 70.95245 74.54529 144.5035 75.44037 48.69923 143.8862 137.1249 137.6817 139.978 86.24843 81.8352 146.2666 94.56479 96.7692 155.8355 105.6705 119.1844 135.2605 142.8854 138.6374 138.0444 141.2347 147.2423 150.0878 157.268 169.4683
122.5905 70.85534 57.15443 53.00853 33.47779 40.28529 26.4753 11.75391 0 8.069241 16.91621 81.16454 84.703 154.5733 84.95498 37.05261 152.926 145.6328 145.627 147.4853 75.60214 71.45425 153.3168 84.11162 86.57467 158.0045 95.77644 109.6577 127.0039 143.5541 136.6455 130.2822 133.5653 139.8899 147.8262 150.762 165.1075
115.5957 63.10382 49.1783 45.05136 25.41269 32.25872 18.46355 3.691206 8.069241 0 24.93175 74.01436 77.58946 147.5402 78.2504 45.0174 146.5627 139.616 139.9808 142.1296 82.80198 78.4546 148.267 91.17086 93.44376 156.2447 102.4286 116.0475 132.4861 142.8098 137.7291 135.4128 138.6313 144.7332 149.1045 155.0105 167.856
138.5238 87.6649 74.07064 69.92358 50.32315 57.18765 43.383 28.57826 16.91621 24.93175 0 97.37591 100.8629 170.5138 100.6208 21.64031 167.9253 160.1317 159.5567 160.9506 62.75751 59.36933 166.267 71.61115 74.65111 165.105 84.39542 98.88412 118.526 148.8141 138.2707 122.6778 126.0928 132.9178 148.9264 145.1494 162.8562
41.68962 17.88898 32.24717 34.48188 52.62775 45.88028 57.13532 70.95245 81.16454 74.01436 97.37591 0 3.640055 73.5527 9.486833 113.1332 74.73286 70.03214 73.05135 77.35761 139.421 133.7843 85.58216 145.5687 145.8105 122.34 151.7926 161.5168 167.7124 120.204 132.6427 167.0584 169.331 172.7181 144.0539 176.3948 174.0018
38.07095 20.95611 35.69496 38.02959 56.2666 49.5101 60.7648 74.54529 84.703 77.58946 100.8629 3.640055 0 69.95892 8.01561 116.4402 71.13543 66.56763 69.75851 74.20007 142.2268 136.565 82.5338 148.265 148.426 120.9196 154.2636 163.7878 169.5172 119.4623 132.7536 168.7076 170.9276 174.177 144.0811 177.5332 174.4206
31.99295 87.21483 103.0217 106.2309 125.6713 118.6634 130.5927 144.5035 154.5733 147.5402 170.5138 73.5527 69.95892 0 70 184.9146 22.56103 32.87096 42.29066 49.35788 205.9231 200.0981 57.33107 210.716 210.004 125.5714 214.1145 221.0853 220.8199 136.8247 162.3303 217.992 219.4288 220.6862 171.2829 219.3985 205.6223
38.09563 26.99864 40.31724 42.0119 58.69651 52.35456 62.40548 75.44037 84.95498 78.2504 100.6208 9.486833 8.01561 70 0 115.0472 68.62215 62.853 65.10376 68.9942 138.8057 133.0761 76.95061 144.5035 144.4358 113.0294 149.8833 158.9182 163.7097 111.4495 125.0245 162.6361 164.7695 167.8052 136.3005 170.7237 166.8896
153.1282 105.5337 93.06848 88.86661 70.15889 76.6369 62.93505 48.69923 37.05261 45.0174 21.64031 113.1332 116.4402 184.9146 115.0472 0 180.1688 171.4307 169.7848 170.3266 41.95927 39.27344 174.6887 50.93261 54.36567 164.6937 64.3984 79.19364 100.6052 146.1904 131.2078 105.5334 109.0307 116.2575 141.0138 129.7038 150.8038
35.92081 91.0306 106.5536 109.1238 127.1278 120.5404 131.0271 143.8862 152.926 146.5627 167.9253 74.73286 71.13543 22.56103 68.62215 180.1688 0 12.10372 20.70024 27.313 196.9812 191.142 34.84298 200.9832 199.81 103.8094 203.0025 208.7423 206.2565 116.3873 143.3748 202.8213 204 204.6598 151.7261 202.1641 186.2905
35.79348 87.20567 102.2613 104.4629 121.5079 115.2063 124.8744 137.1249 145.6328 139.616 160.1317 70.03214 66.56763 32.87096 62.853 171.4307 12.10372 0 9.486833 16.76007 186.679 180.8487 25.5554 190.4239 189.1138 92.70213 192.0378 197.4492 194.4945 104.5586 131.2986 190.9607 192.1002 192.6816 139.7187 190.0818 174.2608
42.76783 90.67656 105.2168 107.1004 123.2046 117.1943 126.0699 137.6817 145.627 139.9808 159.5567 73.05135 69.75851 42.29066 65.10376 169.7848 20.70024 9.486833 0 7.35527 183.01 177.204 16.55257 186.3713 184.8541 83.32911 187.3406 192.1631 188.1946 95.72095 123.1077 184.3909 185.409 185.7157 131.2376 182.573 165.8421
49.44598 95.15484 109.2959 110.9613 126.3622 120.5753 128.8642 139.978 147.4853 142.1296 160.9506 77.35761 74.20007 49.35788 68.9942 170.3266 27.313 16.76007 7.35527 0 181.8792 176.1041 9.463632 184.9098 183.2178 76.49686 185.3213 189.6163 184.7254 89.69727 117.8171 180.6712 181.572 181.6126 125.6019 177.9326 160.2436
175.5025 136.0944 126.2933 122.1759 105.9689 111.4457 98.68777 86.24843 75.60214 82.80198 62.75751 139.421 142.2268 205.9231 138.8057 41.95927 196.9812 186.679 183.01 181.8792 0 5.841708 184.2204 8.992157 12.92083 157.5932 23.1317 38.06504 61.95892 135.7994 112.9765 68.18486 71.71059 79.44637 120.4341 94.72904 121.5688
169.7092 130.7054 121.1492 117.0523 101.1876 106.5188 93.9363 81.8352 71.45425 78.4546 59.36933 133.7843 136.565 200.0981 133.0761 39.27344 191.142 180.8487 177.204 176.1041 5.841708 0 178.4975 12.74755 15.28434 152.7421 25.14458 39.92366 62.37529 131.1726 109.1122 68.09736 71.63274 79.22376 116.9252 93.98902 119.5434
58.90297 103.4489 117.2513 118.7367 133.4951 127.9206 135.6579 146.2666 153.3168 148.267 166.267 85.58216 82.5338 57.33107 76.95061 174.6887 34.84298 25.5554 16.55257 9.463632 184.2204 178.4975 0 186.8242 184.9102 69.91385 186.5058 190.0774 183.8853 84.90442 114.2669 179.4684 180.1904 179.8237 121.3919 175.3001 156.0043
180.7027 143.0138 133.7196 129.6389 113.9198 119.2109 106.6741 94.56479 84.11162 91.17086 71.61115 145.5687 148.265 210.716 144.5035 50.93261 200.9832 190.4239 186.3713 184.9098 8.992157 12.74755 186.8242 0 4.772607 156.8499 14.53444 29.34886 53.98119 134.5335 110.1384 60.58259 64.08003 71.90409 116.9075 87.60619 115.8031
180.269 143.8377 134.9782 130.9352 115.6975 120.7988 108.499 96.7692 86.57467 93.44376 74.65111 145.8105 148.426 210.004 144.4358 54.36567 199.81 189.1138 184.8541 183.2178 12.92083 15.28434 184.9102 4.772607 0 153.4776 10.21573 25.15592 49.33986 130.9874 106.091 55.86019 59.36352 67.17612 112.6545 82.84095 111.0964
116.5491 138.0323 146.4084 145.8579 152.4335 149.6007 151.1318 155.8355 158.0045 156.2447 165.105 122.34 120.9196 125.5714 113.0294 164.6937 103.8094 92.70213 83.32911 76.49686 157.5932 152.7421 69.91385 156.8499 153.4776 0 151.3421 149.7055 135.5166 23.65545 55.49026 129.1451 128.7552 126.0367 58.17909 117.1166 91.03018
184.9649 150.772 142.5808 138.6001 124.0447 128.8875 116.9221 105.6705 95.77644 102.4286 84.39542 151.7926 154.2636 214.1145 149.8833 64.3984 203.0025 192.0378 187.3406 185.3213 23.1317 25.14458 186.5058 14.53444 10.21573 151.3421 0 14.94126 39.63807 128.39 101.8722 46.52419 49.98 57.85266 107.5784 73.89522 103.4948
192.8382 161.7279 154.4108 150.5217 136.85 141.3642 129.8416 119.1844 109.6577 116.0475 98.88412 161.5168 163.7878 221.0853 158.9182 79.19364 208.7423 197.4492 192.1631 189.6163 38.06504 39.92366 190.0774 29.34886 25.15592 149.7055 14.94126 0 26.31412 126.2728 97.58967 33.97276 37.22248 45.08222 101.8214 61.70204 93.49716
194.7066 170.6396 165.4927 161.8878 150.6731 154.2615 144.088 135.2605 127.0039 132.4861 118.526 167.7124 169.5172 220.8199 163.7097 100.6052 206.2565 194.4945 188.1946 184.7254 61.95892 62.37529 183.8853 53.98119 49.33986 135.5166 39.63807 26.31412 0 111.8737 80.74802 8.203773 11.06467 18.82213 82.56261 35.60699 68.91189
122.568 134.0724 140.1217 138.9172 142.5057 140.684 140.1765 142.8854 143.5541 142.8098 148.8141 120.204 119.4623 136.8247 111.4495 146.1904 116.3873 104.5586 95.72095 89.69727 135.7994 131.1726 84.90442 134.5335 130.9874 23.65545 128.39 126.2728 111.8737 0 32.31893 105.558 105.2331 102.7261 36.94729 94.54655 71.29763
143.7365 143.5676 146.235 144.1657 143.1837 142.9793 139.3383 138.6374 136.6455 137.7291 138.2707 132.6427 132.7536 162.3303 125.0245 131.2078 143.3748 131.2986 123.1077 117.8171 112.9765 109.1122 114.2669 110.1384 106.091 55.49026 101.8722 97.58967 80.74802 32.31893 0 74.00721 73.42863 70.54647 11.80703 62.35865 43.47234
