0 57.31773 75.76 100.4348 97.50005 94.31045 152.2893 95.18388 113.0004 120.4889 155.1399 122.9354 174.6663
57.31773 0 19.10489 46.53109 149.9542 143.7133 164.8608 140.8728 66.98134 151.2993 114.5955 154.1858 145.86
75.76 19.10489 0 28.14571 165.7318 158.5272 167.6679 154.5696 51.76573 160.2497 99.9838 163.1995 134.8576
100.4348 46.53109 28.14571 0 184.1112 175.3291 165.7567 169.5835 28.02783 167.7219 74.91658 170.7028 113.8918
97.50005 149.9542 165.7318 184.1112 0 14.64335 129.9867 28.1346 185.4946 75.13913 213.3496 75.23962 212.7355
94.31045 143.7133 158.5272 175.3291 14.64335 0 115.5714 13.55749 174.9995 61.05958 200.976 61.35004 198.9435
152.2893 164.8608 167.6679 165.7567 129.9867 115.5714 0 102.0334 147.3766 55.46731 142.9312 56.08735 116.4076
95.18388 140.8728 154.5696 169.5835 28.1346 13.55749 102.0334 0 167.3354 47.75982 190.9987 48.21364 187.1042
113.0004 66.98134 51.76573 28.02783 185.4946 174.9995 147.3766 167.3354 0 157.6467 48.21969 160.581 85.86661
120.4889 151.2993 160.2497 167.7219 75.13913 61.05958 55.46731 47.75982 157.6467 0 169.5007 2.981424 155.5032
155.1399 114.5955 99.9838 74.91658 213.3496 200.976 142.9312 190.9987 48.21969 169.5007 0 172.1687 45.65044
122.9354 154.1858 163.1995 170.7028 75.23962 61.35004 56.08735 48.21364 160.581 2.981424 172.1687 0 157.7275
174.6663 145.86 134.8576 113.8918 212.7355 198.9435 116.4076 187.1042 85.86661 155.5032 45.65044 157.7275 0
