0 9.914887 33.37049 100.3146 121.7194 126.9358 147.5653 118.3831 131.8227 141.1195 147.9762 155.0385 155.3666 173.2181 172.0856
9.914887 0 23.47317 107.1639 127.724 132.7127 149.4276 123.4827 122.8548 143.4967 139.9504 147.5601 151.6575 171.6439 167.1023
33.37049 23.47317 0 125.9865 144.7889 149.2952 157.8077 138.8845 103.265 153.075 123.2622 132.4528 146.8594 171.8411 158.754
100.3146 107.1639 125.9865 0 24.55512 30.77068 83.28132 30.22134 187.978 73.46936 188.4394 187.3741 145.6139 137.4124 172.4802
121.7194 127.724 144.7889 24.55512 0 6.264982 66.64394 14.05625 195.9235 56.82038 192.6266 189.6523 139.7786 125.0284 167.6082
126.9358 132.7127 149.2952 30.77068 6.264982 0 62.50794 13.56293 197.5587 52.81545 193.3139 189.8611 138.0802 121.673 166.0519
147.5653 149.4276 157.8077 83.28132 66.64394 62.50794 0 54.34727 169.8271 9.902036 156.892 149.4262 85.39096 60.41674 113.1324
118.3831 123.4827 138.8845 30.22134 14.05625 13.56293 54.34727 0 184.115 44.44529 179.7556 176.3734 125.7229 111.5942 153.5617
131.8227 122.8548 103.265 187.978 195.9235 197.5587 169.8271 184.115 0 171.2083 30.24235 45.02888 105.2745 145.4037 97.0201
141.1195 143.4967 153.075 73.46936 56.82038 52.81545 9.902036 44.44529 171.2083 0 159.9007 153.2293 91.64454 69.37093 119.6581
147.9762 139.9504 123.2622 188.4394 192.6266 193.3139 156.892 179.7556 30.24235 159.9007 0 15 82.67641 123.6597 69.51619
155.0385 147.5601 132.4528 187.3741 189.6523 189.8611 149.4262 176.3734 45.02888 153.2293 15 0 71.15749 112.0228 55.39404
155.3666 151.6575 146.8594 145.6139 139.7786 138.0802 85.39096 125.7229 105.2745 91.64454 82.67641 71.15749 0 40.99275 28.1346
173.2181 171.6439 171.8411 137.4124 125.0284 121.673 60.41674 111.5942 145.4037 69.37093 123.6597 112.0228 40.99275 0 62.49469
172.0856 167.1023 158.754 172.4802 167.6082 166.0519 113.1324 153.5617 97.0201 119.6581 69.51619 55.39404 28.1346 62.49469 0
