0 108.0296 125.0907 165.0849 149.2534 189.7816 193.0287 194.1918
108.0296 0 17.62695 72.58391 156.9016 118.1341 129.9069 136.1515
125.0907 17.62695 0 58.63134 160.5237 107.7283 120.9975 128.1182
165.0849 72.58391 58.63134 0 143.0207 53.22605 69.20876 78.06424
149.2534 156.9016 160.5237 143.0207 0 118.2354 106.9545 100.2085
189.7816 118.1341 107.7283 53.22605 118.2354 0 17.41231 27.25111
193.0287 129.9069 120.9975 69.20876 106.9545 17.41231 0 9.900425
194.1918 136.1515 128.1182 78.06424 100.2085 27.25111 9.900425 0
