0 64.40467 58.39084 73.14555 118.8384 86.84383 147.1528 65.50514 146.7709 150.1805 71.95861 142.0871 72.64723 77.21833 75.44976 163.6929 85.2623 101.0614 150.9724 106.1492 108.8542 125.76 165.2819 159.4475 148.4859 153.4069 137.4677 138.2428 132.1541 129.7857 131.649 132.2834 132.2331 139.3586 148.7847 151.4818 155.9206 164.7441 156.7899
64.40467 0 6.487081 11.32519 64.52578 35.39997 96.64833 123.7401 99.54979 102.6475 129.6257 99.38742 128.538 134.8846 132.11 129.5725 138.6867 152.6866 120.7825 155.2838 157.4327 168.4447 143.9329 144.2072 139.1553 143.0038 138.5159 140.4386 140.6693 170.3965 173.9742 170.6085 171.6015 175.8807 158.7149 183.1708 165.4928 181.8812 183.1985
58.39084 6.487081 0 17.51824 70.47025 40.51427 102.4163 118.7538 105.0272 108.1713 124.7309 104.4185 123.8351 130.0124 127.3403 133.9559 134.3037 148.5673 124.7082 151.4449 153.6638 165.3529 147.1404 146.801 141.1057 145.0971 139.4007 141.2256 140.8175 167.5312 170.9478 167.981 168.8714 173.4679 158.8798 181.2941 165.7444 181.4769 181.8618
73.14555 11.32519 17.51824 0 53.2201 25.00367 85.40375 129.6968 88.49011 91.55108 135.356 88.72993 133.8553 140.5454 137.5573 119.5791 143.2838 156.684 111.3744 158.701 160.7016 170.3446 135.4273 136.5732 132.5 136.1173 133.5403 135.6126 136.8941 171.8563 175.7306 171.6175 172.8005 176.4708 154.8362 182.7533 161.4466 178.8826 181.813
118.8384 64.52578 70.47025 53.2201 0 32.14432 32.45716 163.0767 37.05336 39.7093 167.6023 41.06984 164.615 172.2752 168.6182 75.19478 170.7552 181.0753 71.77548 180.6174 181.9034 185.2616 99.99009 106.4042 108.4279 110.3926 118.6561 121.323 127.9096 184.7835 189.7583 182.5764 184.5354 185.3147 143.8494 186.7068 149.1508 170.7757 181.3096
86.84383 35.39997 40.51427 25.00367 32.14432 0 62.66063 134.549 64.64384 67.84213 139.5257 63.99251 137.0652 144.4325 140.9936 94.5829 144.5708 156.3021 86.63473 156.9432 158.5692 164.9807 111.4372 113.6367 111.0193 114.2511 114.8821 117.1947 120.4043 165.5041 169.9706 164.2914 165.8675 168.1782 137.899 172.2661 144.1256 163.3258 169.3673
147.1528 96.64833 102.4163 85.40375 32.45716 62.66063 0 184.4913 9.492102 9.8 188.3137 21.0238 184.6696 192.5876 188.6992 51.57957 188.9276 197.291 54.06154 195.5203 196.3762 196.1471 82.61757 92.89504 99.54522 100.0358 115.4054 118.2321 127.7725 194.5631 199.9826 191.3177 193.6456 192.7309 141.2262 191.1924 145.33 168.5172 183.3259
65.50514 123.7401 118.7538 129.6968 163.0767 134.549 184.4913 0 181.0007 184.3053 6.519202 172.7346 9.513149 11.71537 10.59481 183.2789 23.08679 38.8806 168.6846 46.13296 49.12484 70.49993 172.2536 161.3328 146.4855 151.5425 127.2331 126.6251 115.2443 76.3207 76.05919 81.05746 79.83264 89.16878 126.6689 104.9961 132.8768 132.1766 115.3325
146.7709 99.54979 105.0272 88.49011 37.05336 64.64384 9.492102 181.0007 0 3.420526 184.5677 12.02082 180.7242 188.6915 184.7444 42.4105 184.378 192.1448 44.57858 190.0276 190.7682 189.6746 73.12874 83.4625 90.4005 90.76771 106.8106 109.6427 119.5512 187.8523 193.3501 184.3985 186.7953 185.5392 132.5943 183.4632 136.5375 159.8475 175.2135
150.1805 102.6475 108.1713 91.55108 39.7093 67.84213 9.8 184.3053 3.420526 0 187.8447 14.03567 183.9784 191.9505 187.9968 41.8642 187.548 195.2103 45.17355 193.0233 193.7385 192.4222 73.41636 84.23235 91.70523 91.89313 108.625 111.4589 121.6026 190.527 196.0481 187.0047 189.4244 188.0464 134.3631 185.7441 138.1745 161.5746 177.3008
71.95861 129.6257 124.7309 135.356 167.6023 139.5257 188.3137 6.519202 184.5677 187.8447 0 176.0348 5.656854 5.315073 4.5 185.4996 17.56417 32.90063 170.8362 40.5 43.5 65.35678 173.3467 162.0148 146.9234 151.9402 127.0482 126.2989 114.5044 71.38522 70.79901 76.40067 75.015 84.5628 125.1659 100.7297 131.1917 129.3853 111.6161
142.0871 99.38742 104.4185 88.72993 41.06984 63.99251 21.0238 172.7346 12.02082 14.03567 176.0348 0 172.0007 180 176.0028 34.29659 175.0607 182.2655 33.72314 179.8472 180.4882 178.7056 62.57446 72.11672 78.52547 79.02706 94.79451 97.627 107.6151 176.7122 182.2615 173.1172 175.5591 174.0813 120.5747 171.7086 124.5231 147.8267 163.3007
72.64723 128.538 123.8351 133.8553 164.615 137.0652 184.6696 9.513149 180.7242 183.9784 5.656854 172.0007 0 8.01561 4.031129 180.8035 13.72953 29.73973 166.1114 36.71852 39.70202 60.98778 168.1638 156.7 141.5433 146.5475 121.5288 120.7535 108.9002 66.83001 66.54698 71.63144 70.36512 79.76079 119.5094 95.72198 125.5359 123.8476 106.3492
77.21833 134.8846 130.0124 140.5454 172.2752 144.4325 192.5876 11.71537 188.6915 191.9505 5.315073 180 8.01561 0 4.123106 188.7612 15.04161 29.16679 174.0611 37.21559 40.1995 62.53852 175.8282 164.2062 148.9505 153.9308 128.6313 127.7734 115.6763 68.78372 67.81777 74.09158 72.53275 82.28047 125.6911 98.76152 131.5523 128.7799 110.175
75.44976 132.11 127.3403 137.5573 168.6182 140.9936 188.6992 10.59481 184.7444 187.9968 4.5 176.0028 4.031129 4.123106 0 184.6469 13.08625 28.43768 169.9448 36 39 60.89453 171.7296 160.1421 144.9112 149.8981 124.6796 123.8478 111.8302 66.9582 66.3193 72.03515 70.61161 80.20624 122.0625 96.46101 127.9883 125.6562 107.5253
163.6929 129.5725 133.9559 119.5791 75.19478 94.5829 51.57957 183.2789 42.4105 41.8642 185.4996 34.29659 180.8035 188.7612 184.6469 0 181.2935 185.682 14.76599 181.7349 181.8121 175.7227 33.9719 47.58988 59.43976 57.86162 80.95325 83.64147 96.24664 172.4896 178.3214 167.8211 170.5882 167.1644 104.9777 161.4668 107.2264 130.9977 150.5945
85.2623 138.6867 134.3037 143.2838 170.7552 144.5708 188.9276 23.08679 184.378 187.548 17.56417 175.0607 13.72953 15.04161 13.08625 181.2935 0 16.10491 166.5308 23.04886 26.04323 47.81142 166.2101 153.9252 138.351 143.2312 117.1804 116.1127 103.5097 53.91336 53.23533 59.10002 57.60425 67.2844 112.4455 83.72079 118.0646 114.2699 95.20882
