0 47.2629 45.94787 104.4651 54.46365 140.7108 134.3733 139.04 135.3457 138.4331 130.6694 128.7338 95.63794 155.809 90.64778 101.4071 104.7907 122.0185 127.8392 134.4796 141.2311 143.0863 140.6718 140.4209 137.5611 137.1561 146.5865 152.5124 153.528 161.8608 181.5727 171.3825 186.352 190.1485
47.2629 0 3.162278 63.779 99.45843 100.3444 96.5013 102.1384 99.86241 102.7644 96.17692 95.12229 135.555 136.9761 129.6187 139.807 142.3469 157.2005 160.9581 165.7445 170.0941 139.2475 140.0223 141.1497 142.1443 142.4114 172.7333 177.3376 159.5243 182.9453 174.3312 183.6521 180.7987 185.8817
45.94787 3.162278 0 63.10093 97.48385 99.76472 95.56411 101.1002 98.65343 101.586 94.84725 93.69765 133.0473 134.6056 127.063 137.2006 139.6908 154.4131 158.0864 162.8074 167.0881 136.3064 137.0082 138.1096 139.0432 139.3018 169.6677 174.247 156.4161 179.8071 171.5331 180.4978 177.9539 183.0037
104.4651 63.779 63.10093 0 146.8749 36.70877 33.2634 39.3504 38.44934 40.97061 36.26939 36.54484 171.1611 92.50293 164.421 172.6701 173.6846 183.5103 183.8567 185.4698 185.9297 115.0955 120.1064 122.9076 128.9543 130.0811 184.4464 186.7138 145.424 186.5166 140.6543 175.0359 148.6695 154.9389
54.46365 99.45843 97.48385 146.8749 0 180.4849 171.8152 175.153 170.2464 173.299 164.936 162.2904 45.28237 171.5771 42.25652 52.69312 56.9591 75.92542 83.98657 92.49277 101.7793 143.8924 138.1677 136.3564 129.3756 128.2281 110.1545 117.2404 141.5289 130.4741 182.1354 149.9725 184.5945 186.6151
140.7108 100.3444 99.76472 36.70877 180.4849 0 12.10372 15.20691 20.70024 20.04794 24.75884 27.9866 200.5723 83.87806 193.7524 201.0696 201.4985 209.0868 208.0378 208.2577 206.9984 119.7235 126.9262 130.4732 138.946 140.4635 203.6962 204.7681 153.4438 201.7285 135.8487 184.2977 144.4186 151.122
134.3733 96.5013 95.56411 33.2634 171.8152 12.10372 0 6.5 9.486833 10.1005 12.74755 15.91383 190.2595 73.35242 183.4353 190.4954 190.7868 197.9193 196.6526 196.6882 195.2466 107.8153 114.9184 118.4409 126.8562 128.3686 191.7989 192.7953 141.4231 189.6484 125.0576 172.2568 133.577 140.2391
139.04 102.1384 101.1002 39.3504 175.153 15.20691 6.5 0 6.264982 4.854894 11.5434 14.86607 192.2431 68.69963 185.4218 192.2063 192.3437 198.8923 197.2985 197.014 195.1957 105.0716 112.51 116.14 124.941 126.5158 191.3706 192.1141 139.0477 188.4061 120.6473 169.9597 129.2144 135.9161
135.3457 99.86241 98.65343 38.44934 170.2464 20.70024 9.486833 6.264982 0 3.101612 5.522681 8.732125 186.5689 63.86899 179.7512 186.4202 186.5 192.8632 191.1902 190.8435 188.9723 99.11035 106.4483 110.0511 118.7708 120.3349 185.1157 185.85 132.9831 182.1573 115.6117 163.8792 124.1415 130.8129
138.4331 102.7644 101.586 40.97061 173.299 20.04794 10.1005 4.854894 3.101612 0 8.421401 11.43547 189.4088 63.90688 182.5933 189.2018 189.2465 195.4613 193.6973 193.2552 191.2643 100.3211 107.8229 111.4754 120.3691 121.9603 187.28 187.923 134.3597 184.0157 115.826 165.2825 124.388 131.0859
130.6694 96.17692 94.84725 36.26939 164.936 24.75884 12.74755 11.5434 5.522681 8.421401 0 3.354102 181.0499 61.71336 174.2326 180.8978 180.9806 187.3878 185.7604 185.473 183.6895 95.06993 102.1824 105.7178 114.2147 115.7454 179.9402 180.758 128.6934 177.2823 113.0235 159.5403 121.4903 128.112
128.7338 95.12229 93.69765 36.54484 162.2904 27.9866 15.91383 14.86607 8.732125 11.43547 3.354102 0 177.9791 59.52104 171.1644 177.7674 177.8198 184.1317 182.4656 182.1497 180.3445 91.98547 99.01768 102.5305 110.9606 112.4822 176.5863 177.4055 125.5159 173.9542 110.5502 156.3439 118.9823 125.5774
95.63794 135.555 133.0473 171.1611 45.28237 200.5723 190.2595 192.2431 186.5689 189.4088 181.0499 177.9791 0 171.7468 6.824308 8.370853 13.05864 31.9176 41.19408 50.61073 61.30201 134.1857 126.3162 123.3901 113.735 112.0914 71.5571 79.07531 121.1514 94.55072 168.9018 120.8609 169.282 169.7137
155.809 136.9761 134.6056 92.50293 171.5771 83.87806 73.35242 68.69963 63.86899 63.90688 61.71336 59.52104 171.7468 0 165.4611 168.7497 167.2299 167.2666 162.4801 159.0715 153.7656 47.27654 56.70449 60.82756 72.04767 74.00777 146.6636 145.1018 80.95615 136.7644 52.06988 110.9125 60.68338 67.42924
90.64778 129.6187 127.063 164.421 42.25652 193.7524 183.4353 185.4218 179.7512 182.5933 174.2326 171.1644 6.824308 165.4611 0 10.81665 14.75269 33.67633 42.0673 51.02205 61.12379 128.538 120.8398 118.0138 108.6002 107.0047 70.72109 78.14588 116.6748 93.02473 163.735 117.8618 164.3529 164.9793
101.4071 139.807 137.2006 172.6701 52.69312 201.0696 190.4954 192.2063 186.4202 189.2018 180.8978 177.7674 8.370853 168.7497 10.81665 0 4.687783 23.68316 32.8331 42.24038 52.96611 129.7988 121.6439 118.5591 108.5587 106.8504 63.32829 70.85999 115.1086 86.4974 163.6644 113.517 163.7128 163.8953
104.7907 142.3469 139.6908 173.6846 56.9591 201.4985 190.7868 192.3437 186.5 189.2465 180.9806 177.8198 13.05864 167.2299 14.75269 4.687783 0 19.12387 28.15348 37.55297 48.30307 127.5153 119.2034 116.0287 105.8378 104.0933 58.73736 66.27607 111.855 82.01489 160.8463 109.4681 160.6993 160.7346
122.0185 157.2005 154.4131 183.5103 75.92542 209.0868 197.9193 198.8923 192.8632 195.4613 187.3878 184.1317 31.9176 167.2666 33.67633 23.68316 19.12387 0 10.12676 19.83849 31.24071 124.5331 115.5963 112.0385 101.0871 99.1952 42.61564 50.09584 104.2205 66.67864 154.9285 97.12701 153.7965 153.0701
127.8392 160.9581 158.0864 183.8567 83.98657 208.0378 196.6526 197.2985 191.1902 193.6973 185.7604 182.4656 41.19408 162.4801 42.0673 32.8331 28.15348 10.12676 0 9.727144 21.11537 118.5994 109.4511 105.7522 94.5658 92.62818 32.55633 40.00833 96.45129 56.67411 147.5801 87.73815 146.0649 145.0525
134.4796 165.7445 162.8074 185.4698 92.49277 208.2577 196.6882 197.014 190.8435 193.2552 185.473 182.1497 50.61073 159.0715 51.02205 42.24038 37.55297 19.83849 9.727144 0 11.47665 114.1401 104.8094 100.9752 89.6005 87.62562 23.13487 30.48226 90.00694 47.30381 141.4336 79.25768 139.485 138.1437
