0 86.41375 112.3776 117.6121 136.4429 159.5848 104.9255 176.3488 183.0823 192.4328 194.2344 176.1754
86.41375 0 28.85074 36.17391 55.30223 88.35738 142.7187 112.7998 124.4401 145.7312 176.6276 171.7644
112.3776 28.85074 0 8.130535 26.50493 61.65249 151.9557 87.84951 100.7548 125.3739 165.0654 165.034
117.6121 36.17391 8.130535 0 19.36347 53.52887 151.443 79.76039 92.76396 117.7959 159.0994 160.1884
136.4429 55.30223 26.50493 19.36347 0 38.33411 162.4772 66.09243 80.23515 108.1086 156.1059 160.8299
159.5848 88.35738 61.65249 53.52887 38.33411 0 161.0234 28.00486 42.64749 72.55559 128.1158 138.6122
104.9255 142.7187 151.9557 151.443 162.4772 161.0234 0 160.8416 158.5507 149.2688 116.8919 89.79115
176.3488 112.7998 87.84951 79.76039 66.09243 28.00486 160.8416 0 15.02531 46.51385 107.6826 122.8455
183.0823 124.4401 100.7548 92.76396 80.23515 42.64749 158.5507 15.02531 0 31.90727 95.27024 112.7091
192.4328 145.7312 125.3739 117.7959 108.1086 72.55559 149.2688 46.51385 31.90727 0 66.28803 88.04698
194.2344 176.6276 165.0654 159.0994 156.1059 128.1158 116.8919 107.6826 95.27024 66.28803 0 30.05435
176.1754 171.7644 165.034 160.1884 160.8299 138.6122 89.79115 122.8455 112.7091 88.04698 30.05435 0
