0 83.93392 18.4296 43.9659 39.53796 119.6624 82.80043 143.8247 143.6706 157.7658 155.7547 161.4592 167.633 148.9163 159.6959 167.1407 169.7181 177.6453
83.93392 0 97.17709 40.11766 112.4471 36.89188 149.5197 82.49588 182.6544 103.1255 185.1212 112.0952 148.761 137.7464 146.256 187.7811 188.7062 189.1797
18.4296 97.17709 0 58.4658 21.20377 133.7283 64.43604 148.6904 127.7098 160.5077 141.0971 162.8334 162.0291 142.3938 153.2243 153.7415 156.5557 165.6595
43.9659 40.11766 58.4658 0 75.92266 75.73849 116.3612 109.7038 161.9946 127.0962 168.8741 133.3537 154.827 139.3939 149.4271 175.6502 177.376 181.3978
39.53796 112.4471 21.20377 75.92266 0 149.334 43.26248 154.0749 108.6876 163.3083 123.5276 164.0414 155.1224 134.7145 145.4191 137.5763 140.6503 151.0808
119.6624 36.89188 133.7283 75.73849 149.334 0 186.0641 82.89296 214.6644 105.0029 214.8993 116.2938 164.9253 157.8804 164.8232 215.2172 215.6503 213.9159
82.80043 149.5197 64.43604 116.3612 43.26248 186.0641 0 175.1237 75.74735 179.4587 94.84816 177.2514 152.4241 131.6361 141.3091 112.4995 116.178 129.8364
143.8247 82.49588 148.6904 109.7038 154.0749 82.89296 175.1237 0 172.3951 22.12058 164.7519 33.6123 90.16456 90.29308 93.71484 158.2907 157.4223 150.6223
143.6706 182.6544 127.7098 161.9946 108.6876 214.6644 75.74735 172.3951 0 167.1221 22.11993 159.9565 111.7139 94.93261 100.432 42.29953 46.33034 62.7953
157.7658 103.1255 160.5077 127.0962 163.3083 105.0029 179.4587 22.12058 167.1221 0 156.8931 12.36859 73.79652 78.14039 79.36343 148.0258 146.6632 137.9585
155.7547 185.1212 141.0971 168.8741 123.5276 214.8993 94.84816 164.7519 22.11993 156.8931 0 148.5521 95.39861 80.94832 84.66653 20.22572 24.25472 40.91183
161.4592 112.0952 162.8334 133.3537 164.0414 116.2938 177.2514 33.6123 159.9565 12.36859 148.5521 0 62.38441 68.55022 68.73165 138.6419 137.0703 127.6063
167.633 148.761 162.0291 154.827 155.1224 164.9253 152.4241 90.16456 111.7139 73.79652 95.39861 62.38441 0 20.87444 11.58896 81.34319 78.97956 67.01068
148.9163 137.7464 142.3938 139.3939 134.7145 157.8804 131.6361 90.29308 94.93261 78.14039 80.94832 68.55022 20.87444 0 10.83186 70.09173 68.57186 60.36095
159.6959 146.256 153.2243 149.4271 145.4191 164.8232 141.3091 93.71484 100.432 79.36343 84.66653 68.73165 11.58896 10.83186 0 71.57525 69.50034 58.91887
167.1407 187.7811 153.7415 175.6502 137.5763 215.2172 112.4995 158.2907 42.29953 148.0258 20.22572 138.6419 81.34319 70.09173 71.57525 0 4.031129 20.84073
169.7181 188.7062 156.5557 177.376 140.6503 215.6503 116.178 157.4223 46.33034 146.6632 24.25472 137.0703 78.97956 68.57186 69.50034 4.031129 0 16.91827
177.6453 189.1797 165.6595 181.3978 151.0808 213.9159 129.8364 150.6223 62.7953 137.9585 40.91183 127.6063 67.01068 60.36095 58.91887 20.84073 16.91827 0
