66.66971 196.3176
50 137
51.85714 140.5714
55 143
74.9717 150.0849
70 148
72 126
73 131
73 133
75 149
80 114
82 112
84.5 102.5
88 100.5
90 142
92.64286 104.0714
91 140
94 92
94 120
118.0486 105.5563
102 113
116.5 68.33333
120.5333 245.8667
128.8824 256.4706
129 247
130 266
131 248
142.8571 263.119
132 59
133 248
155.1268 62.89202
171.0058 78.89017
158.0833 257.6667
167.7143 281.1429
177 70
179 68
243.1069 121.1497
188 279
189.25 276.25
201.6531 268.6837
199 62.5
218 254
225.4655 254.6466
221 68
227.8824 145.9118
229 154
229 157
231 159
231 247
232 144
233 172.7
241.4615 170.1731
249.3185 237.3145
241 176
255 145
261 157
