0 39.65191 37.10422 93.38687 121.67 153.783 87.82505 156.3023 162.9493 163.9136 127.5701 176.9213 160.5593 181.0279 189.2391 185.0807 191.7461
39.65191 0 15.81013 108.5225 145.8855 178.2654 110.3062 181.9204 189.1029 195.6179 161.8922 213.1493 199.5753 217.7383 227.6798 224.0839 230.126
37.10422 15.81013 0 93.09732 131.5119 163.7729 118.0118 167.648 174.9198 183.0493 164.1666 202.7969 197.0035 207.718 219.295 221.504 228.5843
93.38687 108.5225 93.09732 0 45.1564 74.49534 172.3514 79.67603 87.2611 106.3803 184.8959 140.228 185.6182 146.9864 168.5185 207.1238 219.6474
121.67 145.8855 131.5119 45.1564 0 32.45166 186.4736 36.17032 43.5511 62.08818 181.8553 99.90981 166.7344 107.116 131.894 185.1923 199.5356
153.783 178.2654 163.7729 74.49534 32.45166 0 214.6793 6.909689 13.71333 46.89838 202.7395 91.14972 178.0072 98.62668 126.9674 193.4377 208.8426
87.82505 110.3062 118.0118 172.3514 186.4736 214.6793 0 214.8063 219.751 206.7221 69.59055 200.2898 130.1957 201.2461 196.0013 151.3844 150.4792
156.3023 181.9204 167.648 79.67603 36.17032 6.909689 214.8063 0 7.588625 40.30675 200.6213 84.76012 173.9229 92.22467 120.7954 188.7907 204.3329
162.9493 189.1029 174.9198 87.2611 43.5511 13.71333 219.751 7.588625 0 36.70407 203.4653 81.37268 174.4322 88.77218 117.8346 188.4708 204.1972
163.9136 195.6179 183.0493 106.3803 62.08818 46.89838 206.7221 40.30675 36.70407 0 180.0468 44.67684 143.1905 52.09424 81.16204 155.0448 171.0991
127.5701 161.8922 164.1666 184.8959 181.8553 202.7395 69.59055 200.6213 203.4653 180.0468 0 159.6866 65.44739 158.3125 144.7541 83.68011 81.15445
176.9213 213.1493 202.7969 140.228 99.90981 91.14972 200.2898 84.76012 81.37268 44.67684 159.6866 0 110.7999 7.48414 36.79011 117.8282 134.1741
160.5593 199.5753 197.0035 185.6182 166.7344 178.0072 130.1957 173.9229 174.4322 143.1905 65.44739 110.7999 0 107.1688 86.48878 24.52169 34.09947
181.0279 217.7383 207.718 146.9864 107.116 98.62668 201.2461 92.22467 88.77218 52.09424 158.3125 7.48414 107.1688 0 29.77415 112.9037 129.244
189.2391 227.6798 219.295 168.5185 131.894 126.9674 196.0013 120.7954 117.8346 81.16204 144.7541 36.79011 86.48878 29.77415 0 87.58567 103.6846
185.0807 224.0839 221.504 207.1238 185.1923 193.4377 151.3844 188.7907 188.4708 155.0448 83.68011 117.8282 24.52169 112.9037 87.58567 0 16.34778
191.7461 230.126 228.5843 219.6474 199.5356 208.8426 150.4792 204.3329 204.1972 171.0991 81.15445 134.1741 34.09947 129.244 103.6846 16.34778 0
