0 125.8951 28.21137 22.07647 154.3758 36.42871 33.58549 163.9269 39.95922 39.86366 43.49989 178.2822 67.31066 179.7346 76.17291 191.9392 86.39934 192.0271 97.85906 103.4116 194.1779 119.258 195.8412 195.8195 195.6412 183.062
125.8951 0 100.0251 103.8189 37.43608 100.5215 149.3544 56.33784 152.0037 147.1805 151.6438 76.92847 161.0186 86.17107 153.1957 104.5251 165.8147 113.6328 171.0272 169.0361 127.9023 163.7138 135.5924 141.3772 153.1871 166.4124
28.21137 100.0251 0 10.97679 130.9417 33.26005 59.68832 142.5607 65.11528 63.20008 67.47929 158.6214 88.10699 161.6733 92.18507 175.5633 104.092 177.5208 114.5 118.2394 182.3019 129.2613 185.3189 186.5495 188.989 181.6743
22.07647 103.8189 10.97679 0 132.6733 23.88364 50.45293 142.887 55.41561 53.01924 57.39824 157.9424 77.33118 160.1151 81.2136 173.1711 93.11854 174.2482 103.5289 107.3314 177.9015 118.8136 180.3824 181.1372 182.6503 173.7022
154.3758 37.43608 130.9417 132.6733 0 123.9966 173.198 20.74693 174.617 169.0642 173.2712 41.35722 177.9082 52.46156 166.6241 71.13564 178.3243 82.39208 181.2303 177.3426 99.31682 166.5862 108.2423 115.3631 129.9046 150.0531
36.42871 100.5215 33.26005 23.88364 123.9966 0 49.3363 131.1437 51.51027 46.69644 51.19155 144.048 64.37562 144.6016 63.37555 156.106 76.09549 155.7681 85.27208 87.69529 157.7549 96.53879 159.5141 159.6795 160.1805 150.027
33.58549 149.3544 59.68832 50.45293 173.198 49.3363 0 179.4467 7.084865 11.00036 12.09476 191.028 37.53656 190.2449 51.6714 199.8824 58.8892 197.5149 70.84848 78.12652 196.2485 98.5764 196.1716 194.5995 191.2361 172.788
163.9269 56.33784 142.5607 142.887 20.74693 131.1437 179.4467 0 180.0765 174.1725 178.1482 20.78243 179.8694 31.77361 166.8052 50.4243 177.7464 62.0493 179.2932 174.4182 79.64629 160.8985 88.91541 96.45747 111.9161 134.8542
39.95922 152.0037 65.11528 55.41561 174.617 51.51027 7.084865 180.0765 0 6.5 5.374258 190.9903 30.56699 189.7215 45.42908 198.774 52.0814 195.9015 64.04881 71.52413 193.9433 92.56988 193.5202 191.6495 187.6868 168.2252
39.86366 147.1805 63.20008 53.01924 169.0642 46.69644 11.00036 174.1725 6.5 0 4.558016 184.8499 27.93961 183.4475 40.80241 192.3775 48.6267 189.4372 60.53098 67.49864 187.4433 87.59608 187.029 185.1814 181.3119 162.1783
43.49989 151.6438 67.47929 57.39824 173.2712 51.19155 12.09476 178.1482 5.374258 4.558016 0 188.5864 25.46207 186.9921 40.05939 195.6598 46.81572 192.4757 58.77977 66.1794 190.1104 87.21838 189.4932 187.4615 183.1933 163.2831
178.2822 76.92847 158.6214 157.9424 41.35722 144.048 191.028 20.78243 190.9903 184.8499 188.5864 0 187.7203 13.11176 173.1827 30.73614 183.2616 43.78472 183.4754 177.6882 62.80338 161.5322 72.63948 80.88121 97.71269 124.5146
