0 52.9798 34.6128 75.53769 30.23404 92.86796 84.70394 109.9196 145.9399 168.957 130.5736 160.8749 149.6106 173.0505 176.3467 156.2625 180.7542 186.2318 184.1049 185.4785
52.9798 0 19.29378 41.67733 32.98485 69.76437 71.06335 162.688 144.3166 174.5318 181.6365 204.4221 200.3723 185.1861 189.4895 191.2349 198.675 213.9059 225.9425 226.8088
34.6128 19.29378 0 46.21958 15.6285 70.11119 67.13606 143.7324 137.9 166.0106 162.3478 185.9454 181.0785 174.6381 178.6636 174.4559 186.466 199.0439 207.8202 208.787
75.53769 41.67733 46.21958 0 45.35416 29.04545 35.17101 175.5101 107.6033 140.0202 187.9157 197.7937 205.3337 153.7689 158.4926 176.1581 170.2383 191.7481 216.5387 216.8
30.23404 32.98485 15.6285 45.35416 0 63.84818 57.77543 134.2232 125.5477 152.4121 150.7044 171.4465 169.1373 160.135 164.0466 158.9727 171.3749 183.4355 192.9819 193.8717
92.86796 69.76437 70.11119 29.04545 63.84818 0 15.48948 180.5396 79.7183 113.0411 188.0406 188.6324 204.0747 128.4987 133.4237 161.6249 146.6422 171.9716 205.0324 204.8708
84.70394 71.06335 67.13606 35.17101 57.77543 15.48948 0 166.5525 73.52728 105.1321 173.0876 173.1933 188.9159 118.6053 123.3452 146.7845 135.3967 158.6946 189.7894 189.6767
109.9196 162.688 143.7324 175.5101 134.2232 180.5396 166.5525 0 191.6725 196.0658 32.58003 92.12355 49.30884 186.3778 186.7328 118.9386 179.7245 160.2489 115.7885 118.6463
145.9399 144.3166 137.9 107.6033 125.5477 79.7183 73.52728 191.6725 0 34.4897 185.2587 159.5919 195.6768 54.37819 59.60083 119.9173 76.65132 112.1245 167.3113 165.9169
168.957 174.5318 166.0106 140.0202 152.4121 113.0411 105.1321 196.0658 34.4897 0 183.965 147.5518 191.2895 23.25203 28.08783 104.4815 46.79554 86.43518 150.418 148.473
130.5736 181.6365 162.3478 187.9157 150.7044 188.0406 173.0876 32.58003 185.2587 183.965 0 61.92002 19.20135 171.022 170.543 94.97229 160.8722 136.0873 84.50037 87.50893
160.8749 204.4221 185.9454 197.7937 171.4465 188.6324 173.1933 92.12355 159.5919 147.5518 61.92002 0 56.2058 129.3631 127.3408 43.9883 113.3283 80.37848 24.77892 27.16474
149.6106 200.3723 181.0785 205.3337 169.1373 204.0747 188.9159 49.30884 195.6768 191.2895 19.20135 56.2058 0 176.4768 175.4466 95.50025 164.027 135.2311 75.42274 78.67353
173.0505 185.1861 174.6381 153.7689 160.135 128.4987 118.6053 186.3778 54.37819 23.25203 171.022 129.3631 176.4768 0 5.222748 85.52354 23.5475 63.56493 129.9508 127.7986
176.3467 189.4895 178.6636 158.4926 164.0466 133.4237 123.3452 186.7328 59.60083 28.08783 170.543 127.3408 175.4466 5.222748 0 83.38136 18.85137 59.45675 127.0414 124.8033
156.2625 191.2349 174.4559 176.1581 158.9727 161.6249 146.7845 118.9386 119.9173 104.4815 94.97229 43.9883 95.50025 85.52354 83.38136 0 69.54559 41.38691 47.40372 46.13563
180.7542 198.675 186.466 170.2383 171.3749 146.6422 135.3967 179.7245 76.65132 46.79554 160.8722 113.3283 164.027 23.5475 18.85137 69.54559 0 41.05867 110.7306 108.3022
186.2318 213.9059 199.0439 191.7481 183.4355 171.9716 158.6946 160.2489 112.1245 86.43518 136.0873 80.37848 135.2311 63.56493 59.45675 41.38691 41.05867 0 72.55085 69.77328
184.1049 225.9425 207.8202 216.5387 192.9819 205.0324 189.7894 115.7885 167.3113 150.418 84.50037 24.77892 75.42274 129.9508 127.0414 47.40372 110.7306 72.55085 0 3.354102
185.4785 226.8088 208.787 216.8 193.8717 204.8708 189.6767 118.6463 165.9169 148.473 87.50893 27.16474 78.67353 127.7986 124.8033 46.13563 108.3022 69.77328 3.354102 0
