0 2.915476 36.57334 29.53688 37.38837 32.01562 43.40539 43.01163 47.1858 50.5099 100.0423 60.58993 93.81421 108.0236 135.4256 121.5977 141.7099 124.1439 100.9287 142.2544 154.9011 169.3126 176.2875 182.0783 204.7031 169.5279 166.7603 181.3251 189.1045 212.9798 201.1497 216.9281 217.1293 189.7195 188.7696 197.9482 229.6459 207.0882 214.2989 231.5492 235.026 227.7125 229.5583 231.7984 231.5956 231.9526 234.1207 234.3374 237.1002
2.915476 0 38.72122 26.6803 34.63943 31.31294 40.7925 40.87175 46.3554 50.11237 101.1331 59.00542 91.50279 105.2092 136.5098 118.8247 142.6559 121.4199 99.01768 139.7584 155.7013 169.989 177.012 182.6308 205.0567 167.3061 164.6284 179.2034 186.9037 211.2208 198.9817 216.9408 217.2363 187.8824 187.1808 196.8957 229.3748 205.993 212.24 230.5192 234.2682 226.0321 227.9002 230.0543 230.3606 230.2444 232.3489 232.5908 235.3317
36.57334 38.72122 0 58.72361 63.14138 35.7562 65.8146 58.59789 45.39827 42.32425 68.55259 65.1182 105.8459 130.6779 103.324 142.5524 110.5866 143.6251 105.8487 155.8467 124.7841 140.0611 146.5587 153.7579 177.9472 177.0636 172.7459 186.8084 195.8564 211.8833 207.0963 193.3542 192.6098 190.2664 185.5083 187.0211 208.9197 196.5685 218.1098 219.8255 219.8396 225.1841 226.6633 230.1964 222.5939 229.7918 232.9226 232.7403 235.8118
29.53688 26.6803 58.72361 0 9.043933 32.02507 16.55729 23.08401 41.69726 48.80493 109.233 44.84173 68.51663 78.58427 143.679 92.33601 148.4428 95.15801 79.53842 114.9118 159.9304 172.8717 180.2498 184.2128 204.5712 144.4285 142.481 157.0681 164.1137 191.9052 176.4057 213.2253 214.3801 168.0354 169.4442 183.7687 222.9837 192.4178 190.4772 217.353 223.4815 207.3048 209.352 210.7818 215.4086 211.2689 212.8383 213.2881 215.8373
37.38837 34.63943 63.14138 9.043933 0 32.2969 7.669275 16.78362 38.77137 46.53536 108.3166 38.22054 59.488 70.75913 142.0928 84.21645 146.3543 86.78623 70.92144 105.9885 157.2507 169.6844 177.1407 180.5605 200.2063 135.3858 133.4619 148.0464 155.0712 183.1285 167.3664 207.8907 209.2873 159.2081 160.9175 176.1141 216.8906 184.6502 181.4685 209.6341 216.2861 198.5968 200.6676 202.0002 207.328 202.5253 204.0267 204.5016 207.0263
32.01562 31.31294 35.7562 32.02507 32.2969 0 32.41442 23.25941 15.21706 19.13766 77.23041 31.59019 70.69227 95.33219 111.844 106.899 116.8847 107.8782 73.20383 120.6931 128.8384 142.3002 149.5615 154.2287 175.6927 143.91 140.2355 154.6023 163.1211 183.4332 174.7646 186.4267 186.9856 160.7124 158.4101 166.0815 198.2876 175.2762 186.8533 199.6498 203.017 197.717 199.4492 202.1299 200.0262 202.0916 204.6033 204.6778 207.5584
43.40539 40.7925 65.8146 16.55729 7.669275 32.41442 0 12.01504 35.76898 43.85899 106.0474 31.94685 52.01529 65.83141 139.1463 78.79823 142.9928 80.97465 63.26422 99.11995 153.3962 165.4126 172.917 175.9177 195.0116 127.9836 125.9512 140.5417 147.6641 175.4616 159.9305 201.9999 203.5638 151.5485 153.2707 168.8046 210.4853 177.2831 173.9342 202.2855 209.2101 190.9276 192.9992 194.334 199.8192 194.8564 196.3645 196.8359 199.3641
43.01163 40.87175 58.59789 23.08401 16.78362 23.25941 12.01504 0 23.91714 32.06634 94.23693 21.77935 51.04026 72.13946 127.1644 84 130.9785 85.31413 58.4688 100.296 141.4087 153.5095 161.0023 164.1417 183.5293 126.5337 123.7619 138.3339 146.0976 170.9797 158.1385 191.1113 192.5049 147.4149 147.6847 160.8147 200.2651 169.5291 171.3793 194.4265 200.3986 186.0672 188.0239 189.8486 192.7965 190.1683 192.0482 192.3746 195.0397
47.1858 46.3554 45.39827 41.69726 38.77137 15.21706 35.76898 23.91714 0 8.175465 70.32036 19.91494 61.25796 91.19504 103.4746 101.3097 107.5913 101.3994 60.55649 111.0017 118.5504 131.2414 138.6486 142.516 163.0811 131.7442 127.6011 141.7893 150.6584 169.1215 162.0462 172.7063 173.5316 146.7023 143.7508 150.8653 183.8747 160.0653 173.5603 184.4329 187.9129 183.1827 184.8628 187.7397 184.8682 187.6139 190.2797 190.289 193.2205
50.5099 50.11237 42.32425 48.80493 46.53536 19.13766 43.85899 32.06634 8.175465 0 62.19191 25.64157 66.93137 98.54651 95.56578 108.2268 99.88048 108.0252 64.041 116.1686 111.1352 124.1218 131.4751 135.6991 156.7822 135.1532 130.6111 144.5841 153.7539 170.0146 164.8791 167.2894 167.8679 148.1009 144.0584 148.9318 179.2769 158.2709 175.7855 182.3426 184.8601 183.6634 185.2411 188.4708 183.5436 188.1921 191.1184 191.019 194.0316
100.0423 101.1331 68.55259 109.233 108.3166 77.23041 106.0474 94.23693 70.32036 62.19191 0 82.31423 117.0339 155.0453 35.38355 162.0176 42.07854 160.1917 104.6851 159.6654 56.28015 71.76462 78.08231 85.8277 110.8294 166.7288 160.0215 171.526 182.0448 182.1545 190.753 128.9832 127.264 165.4297 154.1392 141.812 147.5399 151.3499 196.8976 171.2222 165.8231 191.9508 192.6853 198.2931 178.3235 196.9194 201.5707 200.6884 204.1239
60.58993 59.00542 65.1182 44.84173 38.22054 31.59019 31.94685 21.77935 19.91494 25.64157 82.31423 0 41.441 73.88465 112.6054 82.87593 115.2823 82.46624 41.61466 91.09048 124.3958 135.4649 143.0334 145.2668 163.5656 112.4795 108.6735 123.0197 131.6033 152.5333 143.1964 170.0682 171.6897 129.5116 128.1862 139.4225 178.6794 148.2514 155.2862 173.0685 178.6834 167.1477 168.9779 171.3168 171.9466 171.4163 173.6941 173.8595 176.6653
