0 9.659244 33.21278 68.2042 8.467358 39.53993 48.7566 56.70342 68.61094 15.01483 44.00681 30.49223 23.90477 84.05211 88.17504 99.74982 46.70948 55.46342 58.62824 93.16657 97.29433 99.58086 92.15753 140.0913 152.7634 99.35251 117.2052 119.0771 138.4542 173.0625 138.1346 139.4785 139.139 145.3424 141.4215 157.9836 182.1973 183.6968
9.659244 0 23.66986 77.48207 17.55705 30.31914 39.55875 47.48453 59.52448 23.70244 34.96069 38.78609 32.03514 75.12074 79.23778 91.1586 54.12861 62.14409 65.71035 101.6489 105.3093 107.6885 99.79228 144.0929 146.4899 106.4906 123.1473 124.7688 143.0638 168.8151 140.8119 142.3069 140.008 145.2955 142.022 157.9403 179.1477 182.3149
33.21278 23.66986 0 99.34411 40.3445 7.945027 16.63726 24.32427 36.54327 45.67329 12.93192 59.33858 52.7058 52.35481 56.42964 69.03531 72.37702 78.56544 82.81674 121.2217 123.6816 126.2615 117.3226 152.2045 129.3654 122.736 136.2706 137.266 152.6634 156.3789 145.7755 147.6091 140.594 143.5383 141.9124 155.9734 169.5224 176.7336
68.2042 77.48207 99.34411 0 59.93461 103.786 112.2228 119.7799 130.2438 53.91449 107.1409 40.31091 46.73121 143.9063 147.8631 156.6176 33.43616 36.70058 32.79336 30.58001 38.89276 39.86579 38.94435 109.5925 191.5172 49.41847 74.55306 78.23143 103.4398 197.021 117.938 117.9634 131.8567 143.6085 135.7055 154.7471 197.4264 187.3868
8.467358 17.55705 40.3445 59.93461 0 46.01087 55.08678 63.00308 74.61521 6.599663 50.15974 22.09657 15.6205 89.73363 93.84895 104.863 38.57501 47.64765 50.59644 84.70094 88.88869 91.15676 83.85255 133.5635 154.8922 91.21403 109.5901 111.5908 131.5523 173.0725 132.5 133.7348 134.8369 141.7421 137.3208 154.3434 181.0639 181.0965
39.53993 30.31914 7.945027 103.786 46.01087 0 9.239692 17.17438 29.22603 50.79917 5 63.5051 57.07013 44.91798 49.02168 61.35829 75.30459 80.64526 85.10817 124.2829 126.1531 128.8121 119.454 150.5018 121.5254 124.2779 136.4734 137.2243 151.4761 149.1438 143.0638 144.9966 136.565 138.8239 137.6735 151.1475 162.7999 170.9058
48.7566 39.55875 16.63726 112.2228 55.08678 9.239692 0 7.947468 20.00861 59.68747 5.081973 71.91261 65.60771 35.75925 39.85025 52.40674 82.91846 87.63012 92.22467 131.8204 133.2577 135.9699 126.3156 153.6363 114.4617 130.6502 141.6154 142.1295 155.1703 143.9229 145.051 147.0965 136.8839 138.1639 137.6983 150.2806 158.6765 168.4054
56.70342 47.48453 24.32427 119.7799 63.00308 17.17438 7.947468 0 12.23112 67.52488 12.86032 79.48952 73.26441 28.07029 32.12496 45.01967 89.99955 94.2918 98.96155 138.7781 139.9153 142.6614 132.8127 157.2695 109.095 136.7927 146.8312 147.1652 159.2427 140.3084 147.7834 149.9146 138.261 138.7028 138.824 150.6015 156.0592 167.2416
68.61094 59.52448 36.54327 130.2438 74.61521 29.22603 20.00861 12.23112 0 78.84049 24.60505 90.10426 84.08664 15.84517 19.89385 32.96007 99.54635 103.031 107.8132 147.9133 148.4624 151.2658 141.0788 160.518 99.16648 144.395 152.7666 152.7916 163.204 132.6315 149.6263 151.8832 138.0277 137.1715 138.1968 148.6665 149.7328 162.9918
15.01483 23.70244 45.67329 53.91449 6.599663 50.79917 59.68747 67.52488 78.84049 0 54.67073 15.49792 9.067647 93.63589 97.73014 108.2555 32.05599 41.30457 44.11903 78.17804 82.29513 84.57081 77.25805 127.9573 155.7736 84.66929 103.3064 105.3821 125.6989 172.2614 127.5166 128.6723 130.8201 138.235 133.4487 150.785 179.3591 178.278
