0 80.63098 107.9772 114.605 38.43035 151.5105 174.5854 43.59181 42.46083 48.6353 127.1123 186.5575 183.9943 185.5552 188.3007
80.63098 0 33.09924 41.11011 115.7292 92.00543 127.1184 117.5968 112.5 116.5161 154.1451 155.7905 156.9777 159.9267 165.7841
107.9772 33.09924 0 8.057574 139.4274 61.11759 98.82107 139.6158 133.2884 136.1424 154.311 132.2998 134.8642 138.1952 144.9541
114.605 41.11011 8.057574 0 145.1227 53.57349 91.85956 144.9386 138.3743 140.9546 154.4601 126.5019 129.422 132.8386 139.8043
38.43035 115.7292 139.4274 145.1227 0 174.0007 190.3572 9.013878 15.55635 20.67003 111.4934 193.9752 189.8427 190.6543 191.7654
151.5105 92.00543 61.11759 53.57349 174.0007 0 39.99176 171.2367 163.4052 163.9909 145.6385 80.09479 85.09407 88.89073 96.84121
174.5854 127.1184 98.82107 91.85956 190.3572 39.99176 0 185.9053 177.6178 176.7671 136.2797 43.20744 49.91273 53.78247 62.09802
43.59181 117.5968 139.6158 144.9386 9.013878 171.2367 185.9053 0 8.381527 12.04159 102.7859 187.8668 183.4802 184.1631 185.0055
42.46083 112.5 133.2884 138.3743 15.55635 163.4052 177.6178 8.381527 0 6.5 96.28025 179.5169 175.1663 175.8737 176.7816
48.6353 116.5161 136.1424 140.9546 20.67003 163.9909 176.7671 12.04159 6.5 0 90.83403 177.137 172.5399 173.1172 173.7494
127.1123 154.1451 154.311 154.4601 111.4934 145.6385 136.2797 102.7859 96.28025 90.83403 0 115.6233 108.2687 107.0524 104.0169
186.5575 155.7905 132.2998 126.5019 193.9752 80.09479 43.20744 187.8668 179.5169 177.137 115.6233 0 8.510308 11.76897 19.7582
183.9943 156.9777 134.8642 129.422 189.8427 85.09407 49.91273 183.4802 175.1663 172.5399 108.2687 8.510308 0 3.881044 12.18543
185.5552 159.9267 138.1952 132.8386 190.6543 88.89073 53.78247 184.1631 175.8737 173.1172 107.0524 11.76897 3.881044 0 8.319902
188.3007 165.7841 144.9541 139.8043 191.7654 96.84121 62.09802 185.0055 176.7816 173.7494 104.0169 19.7582 12.18543 8.319902 0
