0 27.84107 7.520804 37.63986 14.76482 81.89139 32.89377 19.72308 84.01974 115.7292 117.5968 119.6529 99.00505 102.5914 148.6272 126.4419 129.6784 137.6244 154.1218 159.9267 165.317 164.3442 179.6464
27.84107 0 35.00089 10.79749 41.02591 105.3983 59.39802 45.41613 58.30839 91.15166 94.19461 97.87838 119.1936 123.0757 140.3039 145.5173 147.9802 155.6987 167.9519 171.6808 176.2958 174.4294 183.7095
7.520804 35.00089 0 44.41609 7.619875 74.74164 25.39808 12.612 90.01693 121.1953 122.6644 124.1983 92.48277 95.98991 149.1498 120.0672 123.4638 131.4366 148.8564 155.1391 160.6992 159.9486 176.7117
37.63986 10.79749 44.41609 0 49.73925 111.6107 67.779 53.75173 47.51763 80.36809 83.51515 87.4519 123.6699 127.65 133.4397 149.2475 151.3379 158.8975 169.2058 172.0401 176.3055 174.0874 180.9499
14.76482 41.02591 7.619875 49.73925 0 67.17866 18.43909 5 93.92172 124.2829 125.2398 126.13 84.89994 88.39118 146.6982 112.5151 115.959 123.9388 141.7689 148.3242 153.9859 153.3786 171.177
81.89139 105.3983 74.74164 111.6107 67.17866 0 50.41302 62.18736 146.579 170.3882 168.2348 165.0732 24.89194 26.50805 150.3984 50.89847 55.81886 63.51638 89.62423 100.5612 107.4627 109.1737 139.8354
32.89377 59.39802 25.39808 67.779 18.43909 50.41302 0 14.03567 110.4543 139.6218 139.8463 139.7464 70.45566 73.60027 151.3383 98.28043 102.2375 110.2356 130.8391 138.7734 144.88 144.931 166.6479
19.72308 45.41613 12.612 53.75173 5 62.18736 14.03567 0 97.01191 126.8316 127.4755 127.9673 79.98125 83.45058 145.6356 107.6301 111.1238 119.1097 137.3021 144.0783 149.819 149.3251 167.9008
84.01974 58.30839 90.01693 47.51763 93.92172 146.579 110.4543 97.01191 0 33.35127 38.05701 44.83786 152.4982 156.6212 112.7216 174.3394 174.9906 181.6653 184.0715 183.165 185.8068 182.2085 178.1663
115.7292 91.15166 121.1953 80.36809 124.2829 170.3882 139.6218 126.8316 33.35127 0 9.013878 20.06551 172.4536 176.517 101.2353 191.2362 190.9535 196.8462 194.0207 190.6543 192.1019 187.7052 176.2331
117.5968 94.19461 122.6644 83.51515 125.2398 168.2348 139.8463 127.4755 38.05701 9.013878 0 11.07944 169.0473 173.0722 92.49763 186.8816 186.3558 192.0265 188.0121 184.1631 185.3809 180.8535 168.263
119.6529 97.87838 124.1983 87.4519 126.13 165.0732 139.7464 127.9673 44.83786 20.06551 11.07944 0 164.3395 168.3042 81.56722 180.9614 180.1406 185.529 180.0883 175.6705 176.6151 171.9401 158.0833
99.00505 119.1936 92.48277 123.6699 84.89994 24.89194 70.45566 79.98125 152.4982 172.4536 169.0473 164.3395 0 4.123106 137.4389 27.82521 31.97655 39.92805 64.73355 75.80938 82.76998 84.71718 117.1627
102.5914 123.0757 95.98991 127.65 88.39118 26.50805 73.60027 83.45058 156.6212 176.517 173.0722 168.3042 4.123106 0 140.3437 24.86046 29.43637 37.26948 63.47956 75.07704 82.11831 84.34453 117.8076
148.6272 140.3039 149.1498 133.4397 146.6982 150.3984 151.3383 145.6356 112.7216 101.2353 92.49763 81.56722 137.4389 140.3437 0 141.7392 138.4712 140.8527 123.2007 113.8833 112.204 106.4691 81.37175
126.4419 145.5173 120.0672 149.2475 112.5151 50.89847 98.28043 107.6301 174.3394 191.2362 186.8816 180.9614 27.82521 24.86046 141.7392 0 5.881539 12.68964 42.79093 56.23882 63.40781 66.87109 104.6502
129.6784 147.9802 123.4638 151.3379 115.959 55.81886 102.2375 111.1238 174.9906 190.9535 186.3558 180.1406 31.97655 29.43637 138.4712 5.881539 0 8.002703 36.91039 50.38663 57.55206 61.07782 99.16843
137.6244 155.6987 131.4366 158.8975 123.9388 63.51638 110.2356 119.1097 181.6653 196.8462 192.0265 185.529 39.92805 37.26948 140.8527 12.68964 8.002703 0 32.03411 46.20593 53.25837 57.35403 96.77013
154.1218 167.9519 148.8564 169.2058 141.7689 89.62423 130.8391 137.3021 184.0715 194.0207 188.0121 180.0883 64.73355 63.47956 123.2007 42.79093 36.91039 32.03411 0 14.51992 21.34736 25.9848 66.76434
159.9267 171.6808 155.1391 172.0401 148.3242 100.5612 138.7734 144.0783 183.165 190.6543 184.1631 175.6705 75.80938 75.07704 113.8833 56.23882 50.38663 46.20593 14.51992 0 7.176065 11.49184 52.51066
165.317 176.2958 160.6992 176.3055 153.9859 107.4627 144.88 149.819 185.8068 192.1019 185.3809 176.6151 82.76998 82.11831 112.204 63.40781 57.55206 53.25837 21.34736 7.176065 0 6.064001 46.75651
164.3442 174.4294 159.9486 174.0874 153.3786 109.1737 144.931 149.3251 182.2085 187.7052 180.8535 171.9401 84.71718 84.34453 106.4691 66.87109 61.07782 57.35403 25.9848 11.49184 6.064001 0 41.13322
179.6464 183.7095 176.7117 180.9499 171.177 139.8354 166.6479 167.9008 178.1663 176.2331 168.263 158.0833 117.1627 117.8076 81.37175 104.6502 99.16843 96.77013 66.76434 52.51066 46.75651 41.13322 0
