0 72.02706 107.3799 60.50952 44.70644 46.06461 143.6743 47.23613 47.29274 48.97586 104.9593 174.6327 181.2095 189.152 122.2435 145.7089 193.4165 161.1427 184.1006
72.02706 0 40.01869 11.93802 115.3684 117.5557 84.05273 119.2603 119.28 120.9016 145.7701 129.8148 148.0905 163.4544 142.0488 150.8012 176.7529 172.4548 181.9156
107.3799 40.01869 0 51.35825 151.9243 153.4392 45.53342 153.9639 153.5099 154.876 159.3462 96.52578 120.0965 138.5922 144.8293 144.468 156.0542 167.6702 168.9189
60.50952 11.93802 51.35825 0 103.5311 105.803 94.37 107.6952 107.8019 109.468 139.5723 137.917 154.3187 168.5551 139.095 150.4385 180.4393 171.3691 183.1997
44.70644 115.3684 151.9243 103.5311 0 5.59017 188.1334 14.00397 17.01307 19.00292 113.0433 216.3713 219.7395 225.0605 142.4809 171.3884 225.8382 182.3611 210.697
46.06461 117.5557 153.4392 105.803 5.59017 0 188.7361 8.526104 11.62015 13.51645 108.3678 215.6498 218.1926 222.989 138.6472 168.0082 223.1951 178.4754 207.3158
143.6743 84.05273 45.53342 94.37 188.1334 188.7361 0 187.7756 186.7633 187.7818 169.6729 55.17805 84.13445 105.3929 144.4039 133.5405 126.9054 156.7017 148.2134
47.23613 119.2603 153.9639 107.6952 14.00397 8.526104 187.7756 0 3.162278 5 100.3579 212.6774 214.0374 218.102 131.5572 161.4481 217.5398 171.2896 200.7234
47.29274 119.28 153.5099 107.8019 17.01307 11.62015 186.7633 3.162278 0 2.236068 97.21932 210.9587 211.9292 215.762 128.606 158.6295 214.9678 168.3096 197.8903
48.97586 120.9016 154.876 109.468 19.00292 13.51645 187.7818 5 2.236068 0 95.86295 211.4515 212.0778 215.6781 127.7239 157.961 214.6224 167.3672 197.1951
104.9593 145.7701 159.3462 139.5723 113.0433 108.3678 169.6729 100.3579 97.21932 95.86295 0 166.6045 153.1168 147.7064 41.79238 75.1496 137.8256 76.43064 111.0386
174.6327 129.8148 96.52578 137.917 216.3713 215.6498 55.17805 212.6774 210.9587 211.4515 166.6045 0 32.93106 55.4773 131.2147 108.7796 79.96909 129.0393 109.505
181.2095 148.0905 120.0965 154.3187 219.7395 218.1926 84.13445 214.0374 211.9292 212.0778 153.1168 32.93106 0 22.5471 113.8915 86.19341 47.26834 103.5122 79.16455
189.152 163.4544 138.5922 168.5551 225.0605 222.989 105.3929 218.102 215.762 215.6781 147.7064 55.4773 22.5471 0 106.6199 75.5041 25.30279 89.09804 60.14326
122.2435 142.0488 144.8293 139.095 142.4809 138.6472 144.4039 131.5572 128.606 127.7239 41.79238 131.2147 113.8915 106.6199 0 33.44232 96.03485 39.90993 70.82003
145.7089 150.8012 144.468 150.4385 171.3884 168.0082 133.5405 161.4481 158.6295 157.961 75.1496 108.7796 86.19341 75.5041 33.44232 0 62.77805 23.43773 39.31086
193.4165 176.7529 156.0542 180.4393 225.8382 223.1951 126.9054 217.5398 214.9678 214.6224 137.8256 79.96909 47.26834 25.30279 96.03485 62.77805 0 70.79662 37.36724
161.1427 172.4548 167.6702 171.3691 182.3611 178.4754 156.7017 171.2896 168.3096 167.3672 76.43064 129.0393 103.5122 89.09804 39.90993 23.43773 70.79662 0 36.74691
184.1006 181.9156 168.9189 183.1997 210.697 207.3158 148.2134 200.7234 197.8903 197.1951 111.0386 109.505 79.16455 60.14326 70.82003 39.31086 37.36724 36.74691 0
