0 108.1301 114.6476 38.0231 43.14709 151.3833 176.0004 48.16384 126.5099 51.73903 186.2483 183.7728 185.3256 187.9187
108.1301 0 8.079606 139.4274 139.6158 67.90029 100.8607 136.1424 154.0814 137.1458 132.343 134.8642 138.1952 144.8874
114.6476 8.079606 0 145.0019 144.8084 60.72467 93.79172 140.8132 154.038 141.6237 126.4034 129.2624 132.6775 139.5789
38.0231 139.4274 145.0019 0 9.013878 171.7152 191.5805 20.67003 111.3633 24.62214 193.8262 189.8427 190.6543 191.6177
43.14709 139.6158 144.8084 9.013878 0 168.4107 187.0587 12.04159 102.6599 15.81139 187.7108 183.4802 184.1631 184.8563
151.3833 67.90029 60.72467 171.7152 168.4107 0 33.09724 160.5571 136.6368 159.786 69.46891 74.11322 77.88699 85.75818
176.0004 100.8607 93.79172 191.5805 187.0587 33.09724 0 177.846 136.1644 176.4049 41.77274 48.45581 52.31553 60.65953
48.16384 136.1424 140.8132 20.67003 12.04159 160.5571 177.846 0 90.70514 4.123106 176.9751 172.5399 173.1172 173.5992
126.5099 154.0814 154.038 111.3633 102.6599 136.6368 136.1644 90.70514 0 86.84913 115.282 108.1676 106.9584 103.7855
51.73903 137.1458 141.6237 24.62214 15.81139 159.786 176.4049 4.123106 86.84913 0 174.6667 170.097 170.6006 170.9274
186.2483 132.343 126.4034 193.8262 187.7108 69.46891 41.77274 176.9751 115.282 174.6667 0 8.258966 11.52896 19.5901
183.7728 134.8642 129.2624 189.8427 183.4802 74.11322 48.45581 172.5399 108.1676 170.097 8.258966 0 3.881044 12.20619
185.3256 138.1952 132.6775 190.6543 184.1631 77.88699 52.31553 173.1172 106.9584 170.6006 11.52896 3.881044 0 8.346389
187.9187 144.8874 139.5789 191.6177 184.8563 85.75818 60.65953 173.5992 103.7855 170.9274 19.5901 12.20619 8.346389 0
