0 130.6613 95.40042 111.5287 148.4515 147.334 156.7027 102.5297 159.3476 154.4058 109.2505 160.8722 123.955 155.2719 160.9339
130.6613 0 35.98387 20.41518 24.51011 27.26969 53.47872 191.8636 70.85943 70.39536 190.4479 87.95148 190.9219 102.0338 180.8307
95.40042 35.98387 0 16.13753 53.48036 53.05103 69.21551 158.6081 79.72555 76.70485 158.2189 90.79749 160.8816 97.72076 160.0096
111.5287 20.41518 16.13753 0 37.77781 37.88772 57.41726 171.8922 70.77059 68.69488 170.8 84.58787 172.0631 94.85359 165.9294
148.4515 24.51011 53.48036 37.77781 0 5.230785 32.54441 198.7542 51.94886 53.02122 195.8921 71.044 193.6931 88.38425 175.3662
147.334 27.26969 53.05103 37.88772 5.230785 0 27.76399 195.1925 46.93615 47.87252 192.1082 65.89976 189.5355 83.15386 170.3925
156.7027 53.47872 69.21551 57.41726 32.54441 27.76399 0 189.2845 19.91536 22.3431 184.588 39.7816 179.0617 59.25988 151.7905
102.5297 191.8636 158.6081 171.8922 198.7542 195.1925 189.2845 0 180.5513 174.8834 12.03536 170.2798 33.3624 153.1393 95.62427
159.3476 70.85943 79.72555 70.77059 51.94886 46.93615 19.91536 180.5513 0 5.691817 174.806 20.03119 167.3487 40.53817 135.1439
154.4058 70.39536 76.70485 68.69488 53.02122 47.87252 22.3431 174.8834 5.691817 0 169.1799 18.02776 161.8649 36.94625 130.6074
109.2505 190.4479 158.2189 170.8 195.8921 192.1082 184.588 12.03536 174.806 169.1799 0 163.5263 21.33776 145.6091 83.92162
160.8722 87.95148 90.79749 84.58787 71.044 65.89976 39.7816 170.2798 20.03119 18.02776 163.5263 0 154.1825 21.6306 117.3171
123.955 190.9219 160.8816 172.0631 193.6931 189.5355 179.0617 33.3624 167.3487 161.8649 21.33776 154.1825 0 134.8817 63.88799
155.2719 102.0338 97.72076 94.85359 88.38425 83.15386 59.25988 153.1393 40.53817 36.94625 145.6091 21.6306 134.8817 0 95.7136
160.9339 180.8307 160.0096 165.9294 175.3662 170.3925 151.7905 95.62427 135.1439 130.6074 83.92162 117.3171 63.88799 95.7136 0
