0 120.3993 85.51791 89.02631 74.92538 103.9736 125.1409 150.7293 138.3476 161.9287
120.3993 0 37.32772 32.20793 170.42 184.8748 185.0526 115.6075 185.4619 177.8466
85.51791 37.32772 0 6.35129 143.7811 162.9264 169.1865 125.608 173.4373 175.0858
89.02631 32.20793 6.35129 0 144.7195 162.7815 167.7915 120.3164 171.3429 171.51
74.92538 170.42 143.7811 144.7195 0 32.13098 62.22992 144.5327 80.70006 118.8839
103.9736 184.8748 162.9264 162.7815 32.13098 0 33.3266 136.8763 53.13097 95.87474
125.1409 185.0526 169.1865 167.7915 62.22992 33.3266 0 116.4863 19.9076 64.14983
150.7293 115.6075 125.608 120.3164 144.5327 136.8763 116.4863 0 105.1436 75.376
138.3476 185.4619 173.4373 171.3429 80.70006 53.13097 19.9076 105.1436 0 45.16031
161.9287 177.8466 175.0858 171.51 118.8839 95.87474 64.14983 75.376 45.16031 0
