94.09091 205.6364
93.75 211.375
100.8387 85.80645
102.563 226.2857
102.2222 117.3333
110 111.1429
116.9441 97.19255
110 236
117 74.33333
122.5 245
130.5385 122.9231
135 66
141.3103 72.17241
144 252.087
149.4444 71.88889
151 79
154.0625 74.4375
171.5452 79.39465
164.1839 265.4483
192 272.5
198.1184 85.68421
203.1818 261.6364
212.8182 82.59091
218.5195 93.8961
223.1273 252.6909
228 109
236.0556 245.2037
237.3636 110.0909
242.9744 143.1795
243 173.7143
245.5 150
251.0909 230.2727
258 178.7647
267.6957 178.7391
