86 179.3333
86.5 177
88 184.2857
118.8887 105.9433
101.7374 219.101
98.5 208
107.375 232.625
108 236
110 236.5
119.5738 76.44262
121.8 245
142.2857 74.85714
143 100.5
148.3333 71.55556
153.7143 76.19048
152 84
174.6381 79.87143
159.8696 262.5652
160 87
173.5 261.5
190.3125 266.125
193 96
199.7368 86.63158
196.5 95
202.3333 261.75
222.6032 252.2857
222.2 90.4
224.2727 86.13636
225.5333 118.6667
224 132.5
231.1429 245.7143
233.8182 115.7273
237.6944 242.5
243.5157 144.6226
242.4 174.8
251.1538 230.8462
260.4034 198.4375
