0 28.73211 6.347086 29.28528 82.86335 45.82365 63.45173 119.8466 77.00572 83.87283 93.95051 122.4477 118.6348 123.9653 103.4235 135.4207 114.3533 117.7595 139.26 149.8102 152.4044 162.6956 164.7489 146.2154 141.1147 148.0557 178.5245
28.73211 0 34.16725 56.45724 56.56426 72.55523 89.8199 91.61478 101.9677 107.7823 116.9059 95.62706 92.84316 98.72062 125.2667 113.8414 135.4922 95.2761 157.1051 132.0206 137.0684 150.0834 175.9278 137.216 140.24 147.5242 180.7484
6.347086 34.16725 0 23.00901 86.78162 39.5295 57.14465 124.5222 70.65879 77.54752 87.66534 126.3966 122.1965 127.3142 97.20563 137.5819 108.1805 120.2668 133.391 150.8776 152.8384 162.4271 159.754 145.1896 138.3863 145.2251 175.0474
29.28528 56.45724 23.00901 0 105.335 16.54462 34.18456 144.5717 48.17519 55.5865 66.16013 144.6171 139.4313 143.9253 76.28832 150.6745 87.56516 134.5933 114.6712 160.4061 160.2606 167.3306 145.5213 147.6374 134.441 140.7541 167.5262
82.86335 56.56426 86.78162 105.335 0 119.0521 134.1631 40.87153 142.4865 145.7258 152.2018 39.61638 36.29164 42.36532 157.6674 61.90653 165.6774 42.94563 179.0311 85.86791 95.27041 112.5541 183.1212 108.1764 127.1937 134.2853 169.8705
45.82365 72.55523 39.5295 16.54462 119.0521 0 17.64287 158.9657 32.07708 40.0055 50.93722 157.8488 152.074 156.1429 61.53512 160.5817 72.97723 145.4479 101.5091 167.8694 166.3059 171.5705 135.7701 150.4145 132.824 138.6386 162.7643
63.45173 89.8199 57.14465 34.18456 134.1631 17.64287 0 174.5325 15.69807 24.51775 35.72717 172.3421 166.0466 169.7008 46.83406 171.9352 58.28649 157.8005 88.39435 176.804 173.8529 177.2567 126.5213 154.8362 132.8977 138.0788 158.9735
119.8466 91.61478 124.5222 144.5717 40.87153 158.9657 174.5325 0 183.2491 186.5879 193.0512 19.41649 28.16983 33.80788 198.3757 63.1189 206.1745 50.60632 218.2347 92.13252 105.7365 125.5089 218.3938 128.9738 156.2722 162.8329 197.9285
77.00572 101.9677 70.65879 48.17519 142.4865 32.07708 15.69807 183.2491 0 9.026044 20.14779 179.5969 172.6792 175.803 31.33337 175.5118 42.72438 162.5888 73.25864 177.8308 173.5417 175.164 113.2019 151.8022 126.3769 130.9703 149.1399
83.87283 107.7823 77.54752 55.5865 145.7258 40.0055 24.51775 186.5879 9.026044 0 11.21066 182.0485 174.7769 177.5719 22.34221 175.7891 33.77337 163.6265 64.23634 176.6263 171.5917 172.2086 104.6873 148.4132 121.1942 125.4488 142.1499
93.95051 116.9059 87.66534 66.16013 152.2018 50.93722 35.72717 193.0512 20.14779 11.21066 0 187.563 179.9209 182.3396 11.21148 178.8399 22.57853 167.6089 53.35024 177.8746 171.9185 171.2257 95.25233 146.9526 117.361 121.0842 135.4063
122.4477 95.62706 126.3966 144.6171 39.61638 157.8488 172.3421 19.41649 179.5969 182.0485 187.563 0 10.09525 14.50768 191.9182 43.7448 198.9146 32.64966 208.488 72.78142 86.57251 106.4463 205.1132 111.1002 140.4635 146.7636 181.4281
118.6348 92.84316 122.1965 139.4313 36.29164 152.074 166.0466 28.16983 172.6792 174.7769 179.9209 10.09525 0 7.174445 183.9188 35.59663 190.6277 22.71374 199.4256 64.37276 77.65928 97.36741 195.2563 101.2372 130.3703 136.6687 171.3499
123.9653 98.72062 127.3142 143.9253 42.36532 156.1429 169.7008 33.80788 175.803 177.5719 182.3396 14.50768 7.174445 0 185.9444 29.32101 192.3054 19.45116 200.0001 58.32469 72.06593 91.9524 194.0873 97.18107 127.8538 133.9524 168.2558
103.4235 125.2667 97.20563 76.28832 157.6674 61.53512 46.83406 198.3757 31.33337 22.34221 11.21148 191.9182 183.9188 185.9444 0 180.7126 11.48658 170.4683 42.20438 177.937 171.0829 169.0874 85.20373 144.4568 112.6927 115.8561 127.7563
135.4207 113.8414 137.5819 150.6745 61.90653 160.5817 171.9352 63.1189 175.5118 175.7891 178.8399 43.7448 35.59663 29.32101 180.7126 0 185.5271 19.02261 188.6995 29.04586 43.26015 63.31049 176.4347 71.70894 106.5759 111.9146 144.6565
114.3533 135.4922 108.1805 87.56516 165.6774 72.97723 58.28649 206.1745 42.72438 33.77337 22.57853 198.9146 190.6277 192.3054 11.48658 185.5271 0 176.2169 31.54353 181.0381 173.3224 170.0022 76.72025 145.1249 111.2196 113.7039 122.5179
117.7595 95.2761 120.2668 134.5933 42.94563 145.4479 157.8005 50.60632 162.5888 163.6265 167.6089 32.64966 22.71374 19.45116 170.4683 19.02261 176.2169 0 182.3399 44.53614 56.40567 75.65074 174.9406 78.52547 108.4066 114.5297 148.9453
139.26 157.1051 133.391 114.6712 179.0311 101.5091 88.39435 218.2347 73.25864 64.23634 53.35024 208.488 199.4256 200.0001 42.20438 188.6995 31.54353 182.3399 0 179.3666 169.4019 162.5146 48.22416 137.6441 99.33174 99.85848 100.3242
149.8102 132.0206 150.8776 160.4061 85.86791 167.8694 176.804 92.13252 177.8308 176.6263 177.8746 72.78142 64.37276 58.32469 177.937 29.04586 181.0381 44.53614 179.3666 0 15.39441 35.16419 160.3456 49.0301 88.15366 92.2519 122.1323
152.4044 137.0684 152.8384 160.2606 95.27041 166.3059 173.8529 105.7365 173.5417 171.5917 171.9185 86.57251 77.65928 72.06593 171.0829 43.26015 173.3224 56.40567 169.4019 15.39441 0 20.07149 147.6328 35.02356 75.17978 78.68966 107.3715
162.6956 150.0834 162.4271 167.3306 112.5541 171.5705 177.2567 125.5089 175.164 172.2086 171.2257 106.4463 97.36741 91.9524 169.0874 63.31049 170.0022 75.65074 162.5146 35.16419 20.07149 0 135.9202 24.99921 64.36583 66.30006 91.13182
164.7489 175.9278 159.754 145.5213 183.1212 135.7701 126.5213 218.3938 113.2019 104.6873 95.25233 205.1132 195.2563 194.0873 85.20373 176.4347 76.72025 174.9406 48.22416 160.3456 147.6328 135.9202 0 112.9198 72.45635 69.63158 56.86801
146.2154 137.216 145.1896 147.6374 108.1764 150.4145 154.8362 128.9738 151.8022 148.4132 146.9526 111.1002 101.2372 97.18107 144.4568 71.70894 145.1249 78.52547 137.6441 49.0301 35.02356 24.99921 112.9198 0 40.54935 43.6871 73.41689
141.1147 140.24 138.3863 134.441 127.1937 132.824 132.8977 156.2722 126.3769 121.1942 117.361 140.4635 130.3703 127.8538 112.6927 106.5759 111.2196 108.4066 99.33174 88.15366 75.17978 64.36583 72.45635 40.54935 0 7.352721 42.71238
