0 74.21454 99.50149 105.8477 152.8113 47.24295 52.11035 54.51018 123.5776 174.5664 176.5851 178.3369 181.3549 181.0256 182.7926 184.0925 180.8686 184.9296
74.21454 0 29.51946 37.52779 98.3699 119.213 123.0131 123.6498 151.8362 133.0252 135.1377 143.2764 152.7286 157.1457 157.7333 162.6524 161.7012 167.016
99.50149 29.51946 0 8.21497 71.22204 141.5436 144.6046 144.3087 154.487 109.078 111.1418 121.2879 132.7472 138.7734 138.8848 144.9665 144.931 150.4874
105.8477 37.52779 8.21497 0 63.23977 146.8183 149.6492 149.0831 154.1444 101.7278 103.7736 114.3851 126.3178 132.7411 132.7271 139.0902 139.2972 144.8949
152.8113 98.3699 71.22204 63.23977 0 184.0874 185.1411 182.7067 150.2873 42.56832 44.32181 58.63399 74.09311 83.63796 82.4925 90.89844 93.24049 98.77454
47.24295 119.213 141.5436 146.8183 184.0874 0 6.014242 11.47771 108.2007 197.3601 199.1851 197.1849 196.2447 193.1394 195.4653 194.4986 190.1698 193.1334
52.11035 123.0131 144.6046 149.6492 185.1411 6.014242 0 6.041523 103.9928 197.1357 198.9271 196.4297 194.9798 191.538 193.924 192.6809 188.2352 191.0539
54.51018 123.6498 144.3087 149.0831 182.7067 11.47771 6.041523 0 98.07208 193.5691 195.3318 192.4415 190.6127 186.936 189.3621 187.9323 183.4121 186.1364
123.5776 151.8362 154.487 154.1444 150.2873 108.2007 103.9928 98.07208 0 138.525 139.5113 129.309 120.0908 111.9899 115.0008 109.8706 104.2128 104.7424
174.5664 133.0252 109.078 101.7278 42.56832 197.3601 197.1357 193.5691 138.525 0 2.12132 17.45694 34.28763 45.39342 43.46263 52.67555 56.4358 61.42023
176.5851 135.1377 111.1418 103.7736 44.32181 199.1851 198.9271 195.3318 139.5113 2.12132 0 16.57781 33.4826 44.75279 42.71417 51.9881 55.91511 60.8025
178.3369 143.2764 121.2879 114.3851 58.63399 197.1849 196.4297 192.4415 129.309 17.45694 16.57781 0 16.90633 28.27109 26.15053 35.45264 39.56772 44.31885
181.3549 152.7286 132.7472 126.3178 74.09311 196.2447 194.9798 190.6127 120.0908 34.28763 33.4826 16.90633 0 11.64615 9.271241 18.61954 23.13097 27.56482
181.0256 157.1457 138.7734 132.7411 83.63796 193.1394 191.538 186.936 111.9899 45.39342 44.75279 28.27109 11.64615 0 3.092329 7.347518 11.49184 16.05222
182.7926 157.7333 138.8848 132.7271 82.4925 195.4653 193.924 189.3621 115.0008 43.46263 42.71417 26.15053 9.271241 3.092329 0 9.358676 14.21267 18.33333
184.0925 162.6524 144.9665 139.0902 90.89844 194.4986 192.6809 187.9323 109.8706 52.67555 51.9881 35.45264 18.61954 7.347518 9.358676 0 5.878142 8.99565
180.8686 161.7012 144.931 139.2972 93.24049 190.1698 188.2352 183.4121 104.2128 56.4358 55.91511 39.56772 23.13097 11.49184 14.21267 5.878142 0 5.666667
184.9296 167.016 150.4874 144.8949 98.77454 193.1334 191.0539 186.1364 104.7424 61.42023 60.8025 44.31885 27.56482 16.05222 18.33333 8.99565 5.666667 0
