0 129.3214 135.3699 21.26029 20.87529 20.35313 137.3208 29.20616 163.52 69.11584 193.7475 175.2775 63.41136 66.97947 78.00285 152.7383 196.064 186.6012 200.8109 202.4846 109.4543 111.0968 111.1214 113.864 202.8084 210.0595 137.5682 234.4877 233.5851 235.3874 236.9625 238.565 239.358 240.4704 233.9877 156.8502 213.6212 258.4217 262.2259 179.4018 264.6881 277.3695 283.2198 291.5971 216.9101 289.5522 236.2059 236.0302 233.4181 235.7223 233.2193 234.9745 234.0299 235.9163 296.503 259.6247 273.4685 274.0164 300.9585 276.5231 277.7211 283.4242 278.5821 283.0283 284.9298 286.0944 289.7572 289.4996 292.4944 298.0268 300.1666 339.0236 338.5454 304.5638 337.6537 336.7759 304.5924 320.601
129.3214 0 6.540738 113.3337 116.4895 120.1183 13.72156 112.2532 145.9472 190.3281 68.68067 53.7332 181.9389 183.371 195.3087 43.84953 78.58313 72.17015 83.99572 87.51589 221.0151 221.4453 220.0865 223.0242 105.8343 112.7318 232.1848 132.2669 132.9738 135.9316 138.487 141.0599 143.1517 145.7207 151.1916 227.7214 148.9514 172.025 178.072 244.1901 182.5621 201.3685 213.7652 216.977 267.0712 217.4357 215.7346 217.2991 218.9281 219.0052 220.7406 221.1069 223.5633 224.6292 240.8714 296.5498 302.9039 295.1775 269.0298 306.0168 308.3355 284.4867 308.2516 306.3157 315.9142 317.7562 322.9921 317.4997 320.166 316.6458 316.1748 295.1013 295.84 313.5128 296.5418 296.4145 321.2857 303.5388
135.3699 6.540738 0 119.0672 122.1643 125.7547 9.055385 117.72 145.4637 195.7345 62.14479 47.41325 187.2592 188.5902 200.5063 39.29377 72.36098 66.21933 77.78175 81.3941 225.8213 226.1913 224.7731 227.706 100.7782 107.5676 236.1356 126.6274 127.4245 130.431 133.0273 135.6401 137.7942 140.4315 146.5785 230.6014 145.4957 167.0447 173.1804 246.6577 177.7563 196.79 209.4718 212.3908 268.6727 212.98 214.1104 215.7551 217.5983 217.5546 219.5023 219.7908 222.4073 223.42 237.1687 297.3214 303.2656 295.161 266.4226 306.3658 308.7297 283.5035 308.5984 306.3495 316.291 318.1588 323.4505 317.7184 320.3561 316.3937 315.7927 291.7567 292.5543 312.7845 293.3343 293.2456 320.9151 301.5294
21.26029 113.3337 119.0672 0 3.800585 7.632169 120.1041 9.219544 143.7799 78.16009 175.5369 156.7111 70.5762 72.95375 84.824 133.4054 176.6987 167.0449 181.3202 182.7895 114.1326 115.2758 114.7044 117.5968 181.9705 189.1882 136.5613 213.6879 212.7205 214.4697 216.0029 217.5667 218.3169 219.3855 212.7352 149.8332 192.463 237.1728 240.9665 171.6188 243.4293 256.1715 262.1605 270.4427 207.0024 268.4446 217.4425 217.408 215.1279 217.2671 215.1075 216.7602 216.1157 217.9507 275.9746 248.1149 260.9693 260.3248 281.8865 264.0701 265.4524 267.3037 266.1804 269.7425 272.8021 274.0839 278.0317 276.9729 279.9518 284.2534 286.0629 319.3259 318.9248 289.5941 318.1352 317.3043 290.6243 302.9274
20.87529 116.4895 122.1643 3.800585 0 3.876568 123.0289 8.333333 143.0131 74.63764 178.1864 159.2762 66.95355 69.26539 81.15417 135.7453 178.996 169.2762 183.5686 184.9571 110.3617 111.4941 110.9136 113.8073 183.4903 190.6758 132.8111 215.2292 214.2065 215.9059 217.3968 218.9186 219.6187 220.6304 213.5939 146.4392 192.8327 238.0497 241.7507 168.3096 244.134 256.6212 262.3698 270.8002 203.9455 268.7234 216.273 216.1859 213.7875 215.9848 213.707 215.3945 214.6511 216.5031 275.689 245.2892 258.2998 257.8606 280.8483 261.3939 262.7472 265.3539 263.4966 267.208 270.0767 271.3407 275.2462 274.3121 277.2943 281.8104 283.6825 318.5657 318.128 287.3886 317.2913 316.4392 288.2191 301.4058
20.35313 120.1183 125.7547 7.632169 3.876568 0 126.504 9.861541 143.1682 70.82549 181.4516 162.4807 63.09715 65.39113 77.28321 138.7813 181.9863 172.2157 186.5188 187.841 106.5012 107.6441 107.0784 109.9693 185.8238 192.9788 129.2217 217.5736 216.5023 218.1571 219.6099 221.0939 221.7487 222.7089 215.3195 143.4686 194.1011 239.7863 243.3999 165.4577 245.7078 257.9492 263.4635 272.0366 201.433 269.8838 215.9676 215.824 213.2985 215.558 213.1525 214.8773 214.0263 215.8964 276.2883 243.0684 256.2718 256.0825 280.6675 259.3574 260.6746 264.1751 261.4503 265.3436 267.9781 269.2197 273.072 272.2926 275.2785 280.054 282.0004 318.6711 318.1953 285.9118 317.3094 316.4352 286.507 300.6996
137.3208 13.72156 9.055385 120.1041 123.0289 126.504 0 118.0678 137.6512 195.7396 57.46862 41.09229 187.0722 188.1681 200.0169 30.36445 65.5549 58.72819 70.93659 74.27651 224.4688 224.7187 223.1862 226.1062 92.15883 99.03121 233.2252 118.5854 119.2686 122.218 124.7688 127.3391 129.4305 132.0038 137.718 226.1084 136.4441 158.3809 164.4623 241.6154 168.9906 187.9197 200.5071 203.5245 262.6119 204.0649 205.5633 207.2468 209.2009 209.0933 211.1546 211.4001 214.1051 215.0872 228.1162 290.4238 296.0068 287.6004 257.4976 299.0953 301.4963 275.2839 301.3254 298.8244 309.0405 310.9293 316.2667 310.3369 312.9505 308.6503 307.9562 282.7083 283.5101 304.7158 284.2974 284.2129 313.0855 292.7969
29.20616 112.2532 117.72 9.219544 8.333333 9.861541 118.0678 0 134.8112 78.08969 172.4631 153.3866 69.857 71.6467 83.61884 129.4372 172.5691 162.7421 177.0537 178.3059 111.5807 112.5011 111.6862 114.6124 175.9808 183.1301 131.5523 207.7318 206.6519 208.3009 209.7504 211.2327 211.8874 212.8497 205.5389 142.706 184.5671 230.0024 233.6507 164.2011 235.9932 248.3764 254.0639 262.5274 198.9497 260.4314 208.2937 208.2432 205.9345 208.0865 205.9035 207.562 206.9034 208.7403 267.3668 239.6539 252.3014 251.4478 272.7875 255.4095 256.8268 258.1342 257.5286 260.9291 264.2007 265.5052 269.5089 268.2928 271.2674 275.3561 277.1155 310.3675 309.9452 280.5319 309.1294 308.2872 281.6958 293.7107
163.52 145.9472 145.4637 143.7799 143.0131 143.1682 137.6512 134.8112 0 174.2233 152.8348 137.6453 165.3275 162.5992 169.9102 116.9558 136.4335 127.7303 137.0278 134.2155 175.0532 173.3935 170.4349 172.5087 105.5262 108.8295 157.7204 128.545 125.5859 124.9424 124.4666 124.0614 122.7327 121.4346 102.2768 126.9906 70.02135 123.4974 123.9424 131.9364 123.7697 128.6218 128.9383 139.9773 137.5663 136.3842 75.96455 76.59863 76.21909 77.32866 77.29308 78.22398 79.51747 80.89831 134.8595 156.4289 159.7236 150.2148 138.7648 162.7412 165.3131 139.1884 164.9495 161.5141 172.7391 174.722 180.2655 173.4687 175.9878 171.0036 170.3306 175.5564 175.145 167.655 174.3797 173.5736 175.4548 164.5948
69.11584 190.3281 195.7345 78.16009 74.63764 70.82549 195.7396 78.08969 174.2233 0 248.6921 229.3114 9.486833 11.67262 11.72367 204.3526 246.6038 236.4339 250.6831 251.3106 43.14221 45.45877 46.51377 48.76474 243.2658 249.9201 80.04998 274.566 272.9267 274.0114 274.9732 275.9642 276.0457 276.3422 264.5813 113.4416 237.9012 288.647 291.0083 136.2351 292.2402 300.7845 302.7889 313.253 177.9129 310.0395 235.0431 233.9578 229.4014 232.607 228.1387 230.417 227.7477 229.8358 307.8262 224.0179 240.8693 245.9431 299.4011 243.6473 244.1352 265.5716 245.4486 253.0494 250.5993 251.3106 253.8619 256.4625 259.4224 269.468 272.8681 341.2477 340.147 280.767 338.4568 337.2314 276.6125 309.6579
