0 43.00291 2.061553 47.00266 91.00137 45.02499 51.02205 58.01939 104.03 43.14221 52.61654 91.06728 57.21888 49.30771 52.29006 93.30193 23.00543 137.3909 41.93149 41.33098 32.92795 39.28422 54.11331 39.28422 36.00347 31.23077 40.3154 55.30145 125.2887 51.32495 39.87794 54.99318 50.56926 40.47839 49.95248 70.173 58.38878 49.72738 91.45627 43.20012 71.38963 54.23329 175.2384 56.80009 164.6587 93.02807 100.2759 102.7836 121.0852 93.31265 163.3064 152.5563 200.4121 116.5638 202.4827 186.5061 201.0951 193.9601 251.9065 168.5386 168.7046 169.1647 173.7707 176.6444 263.8356 189.5771 192.2063 252.2999 204.6857 215.8918 290.3308 218.7287 224.6425 231.139 236.312 233.8547 239.5334 247.6487 284.8601 273.617 301.9706 274.6821 275.7612 275.5653 276.8542 287.4078 280.0643 291.4688 302.9521 292.9765 293.2904 311.0567 299.1007 317.043 313.9303 304.1484 297.9182 317.5096 319.5407 304.1451 311.6541 321.772 317.6716
43.00291 0 41.01219 4.123106 48.01042 2.828427 8.246211 15.13275 61.07373 4 10.30776 48.16638 15.04161 8.485281 10.81665 50.63596 62.0967 95.12623 82.0061 80.65358 69.64194 76.89603 93.60556 75.50166 71.17584 62.33333 74.88331 93.40771 84.69357 88.23831 72.06941 92.30926 86.33076 70.91721 84.97058 108.6324 94.84725 82.54582 56.58622 69.2026 108.1566 79.39773 134.9231 80.65978 126.4802 83.16733 84.17244 85.57291 98.58613 85.61834 174.0046 125.0533 163.9703 145.558 169.1183 159.4971 171.0585 168.1585 235.1936 189.7367 189.4334 189.1669 192.4214 195.686 233.8632 200.5306 202.0705 228.4732 214.1051 223.1412 263.9569 225.322 227.706 225.3198 230.0524 228.6772 250.4596 242.1481 275.9148 278.7059 286.8815 280.0607 281.4267 280.3159 282.8038 280.4015 284.7477 284.7592 292.9731 290.0069 290.0276 298.698 292.9846 303.3752 301.4797 296.84 295.0068 304.7864 305.9183 297.4172 301.6919 308.112 307.7743
2.061553 41.01219 0 45 89 43.01163 49.0102 56.00893 102.0196 41.10961 50.58903 89.05055 55.18378 47.26521 50.24938 91.26883 24.20744 135.3403 43.41659 42.72002 33.94113 40.45986 55.56978 40.30509 36.87818 31.60345 41.1731 56.61272 123.2274 52.49762 40.49691 56.22277 51.62364 40.94203 50.93133 71.56116 59.5483 50.50062 89.44272 43.32436 72.6208 54.42426 173.1798 56.921 162.623 91.67954 98.73702 101.2162 119.3939 92.04618 163.0499 150.7566 198.4118 117.295 200.5517 184.7428 199.2511 192.2376 250.5274 168.8609 169 169.4189 173.954 176.853 262.0115 189.3672 191.944 250.6671 204.4138 215.5226 288.6248 218.33 224.0803 230.1847 235.3425 232.9297 239.3658 246.719 283.8045 273.1831 300.6742 274.2626 275.3561 275.1163 276.4634 286.435 279.6145 290.5104 301.8613 292.1815 292.4825 309.8717 298.1711 315.8077 312.7427 303.1699 297.1279 316.3123 318.308 303.1914 310.5672 320.5386 316.5896
47.00266 4.123106 45 0 44 2.236068 4.123106 11.04536 57.03508 5 6.264982 44.10215 10.96586 5.385165 7.071068 46.52956 65.73431 91.00549 85.61542 84.20214 73.05477 80.32434 97.12363 78.8321 74.46476 65.45058 78.09479 96.79876 80.62258 91.5478 75.13322 95.63472 89.55445 73.86643 88.14193 112.0089 98.0867 85.55882 53.15073 71.84706 111.373 81.8352 130.8482 82.9759 122.5408 82.28085 82.60751 83.87325 96.21462 84.92644 174.5328 122.0579 160.132 147.921 165.5174 156.4659 167.7379 165.2219 232.9844 191.2302 190.8822 190.546 193.6621 196.9568 230.4886 201.0098 202.4413 225.6302 214.4062 223.2151 260.8625 225.3286 227.3697 224.1428 228.8255 227.5549 250.8406 240.973 274.372 278.4852 284.7631 279.866 281.2579 280.0607 282.6606 279.034 284.4807 283.4146 291.3164 289.0069 289 296.8173 291.6865 301.371 299.5881 295.4268 294.0068 302.867 303.9161 296.0574 300.0283 306.1046 306.1111
91.00137 48.01042 89 44 0 46.01087 40.0125 33.01515 13.15295 48.09366 38.61671 3 34.2965 42.29657 39.31921 7.28011 109.0367 48.8467 128.7245 127.0984 115.5206 122.7844 139.832 120.907 116.4174 106.8259 119.6683 138.9748 43.86342 133.4054 116.0905 137.5282 131.042 114.3164 129.4025 154.0195 139.56 126.0964 41 110.8603 152.6161 119.4362 91.94156 119.8541 88.06957 95.32823 88.76936 88.38583 91.03112 99.48115 195.3662 105.6346 127.0364 183.6808 137.0109 137.7086 144.0278 147.553 223.3919 219.9113 219.2077 218.3112 220.2385 223.732 204.5996 220.8278 221.2386 207.7619 232.3317 238.8326 238.8498 240.2603 238.8828 226.8744 230.9098 230.8187 268.9554 243.4009 272.1176 290.3963 275.4959 292.0223 293.6563 291.6059 295.2982 278.7185 295.8534 283.2981 287.5157 292.638 292.3303 290.2973 291.988 293.3062 292.9044 294.3824 297.5769 295.8115 295.8462 295.6112 296.0422 297.9463 302.0596
45.02499 2.828427 43.01163 2.236068 46.01087 0 6 13 59.00847 2.828427 7.762087 46.04346 12.5 5.656854 8.062258 48.37355 63.56099 92.76314 83.43261 82.0061 70.83784 78.1089 94.92102 76.60614 72.23573 63.2148 75.86131 94.57801 82.07923 89.31965 72.89719 93.40771 87.32125 71.63274 85.90693 109.7862 95.85406 83.32354 53.75872 69.63476 109.1392 79.64923 132.3112 80.80842 123.7386 81.2002 81.88406 83.22693 95.98769 83.75261 172.861 122.2859 161.1839 145.7502 166.2919 156.7236 168.2409 165.4052 232.6594 189.2512 188.9153 188.5986 191.7551 195.041 231.0411 199.3574 200.8295 225.7432 212.8215 221.7205 261.1728 223.8616 226.0487 223.2241 227.933 226.6081 249.2268 240.0539 273.6512 277.1155 284.3818 278.4852 279.866 278.7059 281.2579 278.2175 283.1312 282.5859 290.66 288 288.0069 296.2912 290.8333 300.9194 299.0686 294.6354 293 302.3642 303.4633 295.2372 299.376 305.655 305.4587
51.02205 8.246211 49.0102 4.123106 40.0125 6 0 7 53.00943 8.246211 2.5 40.04997 6.946222 4.472136 4.123106 42.42641 69.42622 86.88498 89.26926 87.80091 76.53757 83.81527 100.6876 82.23442 77.83315 68.67395 81.38846 100.2447 76.55717 94.92102 78.29432 99.0202 92.84934 76.92366 91.38928 115.434 101.3903 88.66122 49.81967 74.62573 114.6475 84.40379 126.7764 85.42833 118.6139 81.59333 81.22192 82.34514 93.96426 84.43044 175.1564 119.1298 156.3082 150.36 161.9413 153.4856 164.4536 162.3369 230.8277 192.8004 192.4084 192.0038 194.9821 198.3053 227.1387 201.5722 202.8953 222.8273 214.7859 223.3652 257.7969 225.4107 227.1079 223.0359 227.6666 226.5022 251.2887 239.863 272.8828 278.3253 282.6889 279.732 281.1494 279.866 282.5774 277.7211 284.2732 282.1238 289.7089 288.0625 288.0278 294.9822 290.441 299.4103 297.7415 294.0646 293.0614 300.9919 301.957 294.749 298.4125 304.1398 304.4947
58.01939 15.13275 56.00893 11.04536 33.01515 13 7 0 46.01087 15.13275 5.85235 33.06055 3.640055 9.848858 7.211103 35.51056 76.29548 80.04998 96.10411 94.59387 83.24062 90.52072 107.4477 88.86225 84.43341 75.14726 87.9152 106.9018 70.21396 101.5135 84.69357 105.622 99.368 83.21809 97.86215 122.0656 107.912 94.98849 45.79301 80.62258 121.133 90.13878 120.3755 91.02198 112.7442 82.60229 81.00617 81.86201 92.04277 85.74672 178.0527 115.7325 150.7224 155.8577 157.0032 149.9233 160.2061 158.9688 228.871 197.0913 196.6367 196.1337 198.9095 202.2721 222.7038 204.3486 205.5006 219.5837 217.2648 225.4706 253.9808 227.4049 228.5366 223.0202 227.5556 226.5795 253.8523 239.8298 272.1507 279.8928 280.863 281.3414 282.8003 281.3752 284.2692 277.3049 285.7591 281.7451 288.7529 288.2933 288.21 293.6026 290.1396 297.7927 296.3393 293.5524 293.2883 299.5348 300.3415 294.3331 297.4374 302.5128 303.5161
104.03 61.07373 102.0196 57.03508 13.15295 59.00847 53.00943 46.01087 0 61.0082 51.50971 13.0384 47.06644 55.08176 52.08647 12.08305 121.6963 36.23534 141.2834 139.5887 127.9062 135.1481 152.2367 133.1634 128.6546 118.9514 131.7891 151.2118 34.48188 145.561 128.0625 149.683 143.0979 126.1675 141.4001 166.1716 151.585 137.9105 43.909 122.3806 164.5361 130.545 80.20754 130.7823 78.1041 100.938 92.7847 91.95319 91.56107 105.3399 201.3525 101.9035 117.0523 193.9178 128.5029 132.4845 137.0584 142.5373 220.1565 227.9693 227.1673 226.1153 227.6928 231.225 196.4128 226.3422 226.4564 202.0742 237.2277 243.0185 231.6943 244.2376 241.8677 227.3434 231.1562 231.4179 273.7152 243.6661 270.8154 293.232 272.0607 294.9237 296.6227 294.328 298.3287 277.9658 298.5067 282.5833 285.6751 293.0017 292.6055 287.6256 291.3589 290.156 290.1724 293.3394 297.901 292.9552 292.6841 294.7423 294.1088 294.749 300.0817
43.14221 4 41.10961 5 48.09366 2.828427 8.246211 15.13275 61.0082 0 9.5 48 14.08013 6.324555 9.219544 50.15974 61.18823 94.36631 81.02469 79.55501 68.30813 75.58439 92.44458 74.0304 69.64194 60.55392 73.23209 92.02717 83.21658 86.72946 70.21396 90.82401 84.69357 68.9148 83.25863 107.2241 93.2309 80.62141 53.75872 66.85058 106.504 76.83749 133.4326 77.98718 124.4719 79.16737 80.23092 81.65816 94.8909 81.62414 170.2693 121.7264 161.698 142.9305 166.4242 156.1886 168.0149 164.7752 231.4103 186.4618 186.1317 185.8246 189.0026 192.2836 230.8679 196.7796 198.2839 225.0156 210.2974 219.2715 260.6861 221.4362 223.7543 221.3256 226.0612 224.6803 246.6779 238.1537 271.9577 274.7745 283.0636 276.134 277.505 276.3784 278.8871 276.4218 280.8082 280.7772 289.035 286.007 286.028 294.8093 288.9983 299.5205 297.5937 292.8652 291.0069 300.9077 302.0629 293.4365 297.7549 304.2581 303.8371
