0 80.55021 76.79193 16.64332 59.90826 76.48529 82.86887 79.62412 87.09765 109.6586 82.46211 79.39655 111.4002 83.1685 123.4544 65.29931 51.66237 106.2309 104.3887 92.57429 157.0998 101.8702 109.7725 70.74249 107.622 120.3038 138.0036 120.3079 77.07788 82.807 120.5913 119.5345 121.4331 121.5936 128.7012 119.5199 176.0057 124.4508 123.0691 155.7081 104.5466 178.0063 183.2157 179.1368 171.5113 164.8059 227.6866 221.3346 198.9001 191.7035 194.9821 199.1607 203.8063 232.4521 241.9442 254.9452 267.5911 260.835 256.4132 262.0687 280.9217 292.6431 310.7431 302.4202 299.5658
80.55021 0 3.786388 88.834 137.8417 6.191667 4.286309 5.242098 9.489522 29.30714 160.035 156.6168 31.55575 159.4859 44.02979 28.86015 48.15208 180.2872 178.3153 165.5141 184.4631 174.2785 38.33379 136.5168 178.9133 50.53762 63.81262 191.8818 140.8131 147.7809 191.4992 55.30804 191.4122 190.9811 196.8148 180.717 105.4774 184.5807 182.2833 96.20392 139.6078 114.9078 118.5257 117.8803 227.1945 216.1152 193.9005 163.8075 248.1888 236.6591 240.7721 246.0762 158.3849 179.5353 278.632 249.8776 297.0148 246.2062 257.1843 249.2292 302.0147 309.3362 285.7343 286.835 303.2565
76.79193 3.786388 0 85.05292 134.0597 4.123106 6.800735 5.385165 12.04159 32.98485 156.2594 152.8441 35.1141 155.7241 47.53946 26.1725 44.94441 176.5673 174.5967 161.8054 182.1031 170.5849 40.60788 132.9003 175.2441 52.80152 66.70832 188.2153 137.2443 144.2012 187.8463 57.03069 187.7791 187.3606 193.2278 177.2794 108.1896 181.1767 178.8994 97.94897 136.7808 117.0438 120.8015 119.8874 223.9772 213.0164 194.4346 165.7106 245.2025 233.8017 237.8928 243.1666 159.4804 181.1767 276.134 249.0906 294.822 245.8737 256.142 248.8152 300.1666 307.6833 286.0057 286.6304 302.1653
16.64332 88.834 85.05292 0 49.0102 84.00595 90.50552 87.02299 94.13288 117.1068 71.25307 67.88824 118.3427 71.02112 129.8692 68.88396 51.47815 93.00538 91.09336 78.77182 141.4001 87.94583 113.7585 54.7403 93.3622 123.3288 141.7604 106.2309 60.87693 66.8431 106.3073 121.1961 106.8878 106.8925 113.7409 103.3925 177.6879 108.2451 106.7755 154.7773 88.84256 177.4437 182.9891 178.059 155.1379 148.2228 219.6437 218.5635 182.3054 175.0607 178.3396 182.5267 198.4943 228.3966 225.3974 241.9644 251.2887 249.1651 242.6774 250.122 265.0924 277.1155 300.3502 290.5942 285.259
59.90826 137.8417 134.0597 49.0102 0 133 139.5 136.0037 143.0559 166.0482 22.56103 19.52722 167.1915 23.70654 178.5497 116.9658 98.06121 47.70744 46.04346 36.06938 138.4812 45.13196 161.4466 34.12477 51.6188 170.2939 189.0661 63.25346 40.1995 41.10961 64.11123 167.1003 65.76473 66.48308 74.33034 73.53911 222.9462 78.92401 78.77182 197.3069 91.41663 220.1119 226.0199 220.0295 125.5353 123.3694 247.204 257.4024 156.583 153.5879 155.9006 158.8269 232.8991 264.8037 207.3692 251.8966 237.3942 264.4754 248.8902 264.3199 256.4995 271.0295 319.4421 304.5472 287.4646
76.48529 6.191667 4.123106 84.00595 133 0 6.5 3.162278 10.77033 33.24154 155.0806 151.6289 34.9285 154.3924 47.12749 22.67157 42.05948 174.9428 172.9653 160.125 178.379 168.831 38.20995 130.8606 173.3854 50.32892 65 186.3438 135.0592 142.0458 185.9227 54.02314 185.7848 185.324 191.0864 174.7713 106.1508 178.6001 176.2839 94.89468 133.4166 114.3296 118.2286 117.047 221.0794 209.9548 190.6076 162.7544 242.0046 230.4675 234.5805 239.8854 155.9391 178 272.5014 244.9687 291.0069 241.7951 252.0233 244.7243 296.2043 303.661 282.0749 282.5739 298.0498
82.86887 4.286309 6.800735 90.50552 139.5 6.5 0 3.640055 5.315073 26.80019 161.5774 158.1236 28.64001 160.8765 40.96645 27.8792 47.87745 181.3732 179.3941 166.542 182.6025 175.226 34.12111 137.1541 179.745 46.32764 59.92704 192.6973 141.2807 148.281 192.2563 51.02205 192.0892 191.6096 197.3202 180.7768 101.4704 184.5515 182.2039 91.9198 138.4494 110.6752 114.3296 113.6233 226.7187 215.4025 189.8078 159.5376 247.259 235.5101 239.6586 245.0128 154.1468 175.2491 276.9319 246.4715 294.9174 242.5087 253.9669 245.5794 299.5267 306.6484 281.7348 283.0623 300.0722
79.62412 5.242098 5.385165 87.02299 136.0037 3.162278 3.640055 0 7.615773 30.14963 158.0506 154.5892 31.7805 157.3181 43.9659 24.41311 44.28318 177.7667 175.7868 162.9294 179.5519 171.6051 35.4683 133.5159 176.115 47.63402 62.00806 189.0661 137.6408 144.6409 188.622 51.67688 188.4516 187.9707 193.6801 177.1581 103.2763 180.942 178.6001 92.5905 135.0926 111.7866 115.6028 114.5862 223.1803 211.9174 189.2191 160.3777 243.8345 232.1557 236.2922 241.6299 154.1201 175.801 273.8047 244.669 292.0017 241.109 251.9471 244.1065 296.8653 304.1381 280.9008 281.7836 298.0169
87.09765 9.489522 12.04159 94.13288 143.0559 10.77033 5.315073 7.615773 0 23 165.003 161.5157 24.33105 164.1493 36.40055 29.15476 49.64877 184.3177 182.3321 169.4344 181.9841 178.0269 28.84441 139.6514 182.4185 41.04875 54.67175 195.3458 143.5862 150.6154 194.8416 45.96194 194.5867 194.0541 199.6246 182.5842 96.16652 186.2525 183.8478 86.8159 138.8092 105.4194 109.0413 108.4066 227.8628 216.2614 185.484 154.3535 247.8311 235.8077 240 245.416 149.4021 170.1764 276.4869 243.4841 293.9201 239.0026 251.2937 242.1611 297.9681 304.7917 277.6153 279.4065 297.4426
109.6586 29.30714 32.98485 117.1068 166.0482 33.24154 26.80019 30.14963 23 0 188.0027 184.5137 4.123106 187.131 15.6205 51.1957 71.80529 207.1714 205.1828 192.2628 198.3745 200.7949 25 162.2051 205.0914 34 39.82462 217.9931 165.9518 173.0029 217.4356 42.8544 217.1014 216.5179 221.9392 204.2841 81.5414 207.7908 205.3022 80.06248 157.9525 95.096 97.57561 98.9798 248.3877 236.2372 184.844 144.9 267.1259 254.4784 258.7682 264.3218 145.5816 162.3607 293.0836 250.474 308.7653 243.2788 259.7459 246.9109 310.8504 316.5265 277.9051 282.6393 305.9279
82.46211 160.035 156.2594 71.25307 22.56103 155.0806 161.5774 158.0506 165.003 188.0027 0 3.716517 189.0238 6.082763 200.2024 138.3618 118.9496 27.65863 26.40076 21.2132 138.3803 28.03595 182.4555 40.30509 34.67708 190.8743 209.7737 44.20407 43.60046 40.70626 45.63168 187.159 48.02083 49.24429 57.3062 63.28507 242.4417 68.46897 69.18092 215.6038 96.79876 238.3406 244.3931 237.9286 112.2621 112.7874 258.3722 273.622 144.5035 143.7715 145.5266 147.7329 247.259 279.8464 198.1338 255.0801 229.7063 269.9535 250.4151 269.2954 251.0717 266.6083 326.1614 309.0275 286.7118
79.39655 156.6168 152.8441 67.88824 19.52722 151.6289 158.1236 154.5892 161.5157 184.5137 3.716517 0 185.5083 5.367728 196.6528 134.7843 115.3226 29.19439 27.7545 20.79213 136.1825 28.50189 178.8276 36.98057 35.20032 187.2119 206.1184 45.4897 40.56245 38.05013 46.73663 183.4695 48.91127 49.99312 58.04147 62.4765 238.7327 67.73339 68.28113 211.8887 93.86326 234.6264 240.6778 234.2185 112.262 112.2377 255.0276 269.9617 144.3054 143.1313 144.9942 147.3425 243.6879 276.2414 197.4432 252.5559 228.7626 267.1664 248.0974 266.5648 249.7625 265.1468 323.2535 306.3663 284.7158
111.4002 31.55575 35.1141 118.3427 167.1915 34.9285 28.64001 31.7805 24.33105 4.123106 189.0238 185.5083 0 188.0239 12.52996 51.47815 72.00694 207.7811 205.7887 192.8419 196.4639 201.294 21.54066 162.5131 205.486 30.01666 35.8469 218.3575 166.1114 173.1733 217.7504 39.04485 217.3476 216.7233 222.0315 204.0221 77.66595 207.4464 204.9195 75.95393 156.7801 91.00137 93.52005 94.86833 247.594 235.2552 180.8843 140.8013 265.9102 253.0874 257.4024 262.9924 141.5097 158.2403 291.158 247.0769 306.4719 239.6266 256.5083 243.2982 308.2093 313.7037 273.9676 278.8907 302.6762
83.1685 159.4859 155.7241 71.02112 23.70654 154.3924 160.8765 157.3181 164.1493 187.131 6.082763 5.367728 188.0239 0 199.0226 137.0584 117.3456 24.20744 22.67157 15.52417 132.3558 23.14217 180.801 35.53168 29.84125 188.9391 207.8942 40.31129 38.28838 34.98571 41.48795 184.9392 43.60046 44.65423 52.69725 57.42822 239.8854 62.64982 63.28507 212.5653 91.26336 235.2536 241.3566 234.719 106.9382 107.0794 253.4266 269.8333 139.0297 138.0154 139.832 142.1267 242.9897 275.7263 192.3538 249.1816 223.808 264.2358 244.4232 263.5318 245.051 260.5552 320.553 303.2111 280.6419
123.4544 44.02979 47.53946 129.8692 178.5497 47.12749 40.96645 43.9659 36.40055 15.6205 200.2024 196.6528 12.52996 199.0226 0 62.00806 82.21922 218.33 216.3331 203.3544 201.1506 211.6668 23.60085 172.605 215.6768 26.83282 25.96151 228.4841 175.9318 183.0027 227.7899 36.91206 227.2642 226.5657 231.6571 212.9601 66.7308 216.2059 213.6001 69.00725 163.6857 81.87338 83.81527 86.12201 255.2837 242.4954 175.6956 131.6055 272.5073 259.2205 263.6001 269.2842 135.0037 149.683 295.6518 245.6783 309.716 236.7429 255.917 240.6595 310.1612 314.9174 268.8592 275.3053 301.9587
65.29931 28.86015 26.1725 68.88396 116.9658 22.67157 27.8792 24.41311 29.15476 51.1957 138.3618 134.7843 51.47815 137.0584 62.00806 0 20.61553 156.3873 154.3924 141.4284 156.0158 149.8341 44.92215 111.0518 154.0081 55.03635 73.05477 166.8832 114.7563 121.8072 166.2897 54.52064 165.9217 165.3269 170.7513 153.4438 110.7881 157.0987 154.6932 92.69844 110.752 114.2639 119.0966 115.9741 198.8872 187.5233 179.1351 160.0781 219.4248 207.8082 211.9292 217.2487 148.0709 173.3494 249.97 227.0053 268.881 225.7555 233.0796 228.3156 274.7817 282.7296 268.7885 267.0019 278.87
51.66237 48.15208 44.94441 51.47815 98.06121 42.05948 47.87745 44.28318 49.64877 71.80529 118.9496 115.3226 72.00694 117.3456 82.21922 20.61553 0 136.1323 134.1343 121.1487 140.2252 129.4503 63.50591 90.51243 133.5234 72.27724 91.00549 146.3728 94.14882 101.2028 145.7472 69.73163 145.3444 144.7342 150.1366 132.9662 126.2101 136.6931 134.3317 104.2017 92.63369 126.6541 132.0189 127.6127 179.0469 168.1071 180.3417 169.7056 200.4551 189.3918 193.4141 198.6001 153.3949 181.1767 233.1738 219.667 253.5587 221.0895 224.2122 223.1435 261.2279 270.187 267.2214 262.688 269.4243
